Seq_id	Size	Description
110	2755061	NZ_CP040998.1
111	2919910	NZ_CP014444.1
112	2948281	NZ_CP047782.1
113	2918010	NZ_CP014402.1
114	2930171	NZ_LR027873.1
115	2756919	NC_022113.1
116	2839253	NZ_CP007674.1
117	2718266	NZ_LS483310.1
118	2842294	NZ_CP047797.1
119	2690354	NZ_CP047784.1
120	2778005	NZ_CP032481.1
121	2814218	NZ_CP047851.1
122	2762842	NZ_CP022291.1
123	2759512	NC_020564.1
124	2872769	NC_007793.1
125	2784387	NZ_CP015173.1
126	2861652	NZ_CP026071.1
127	2918010	NZ_CP014397.1
128	2874382	NZ_CP020619.1
129	2949972	NZ_CP047781.1
130	2760991	NZ_CP029474.1
131	2865041	NZ_CP025495.1
132	2877699	NZ_CP026074.1
133	2759473	NC_020536.1
134	2808781	NZ_CP029629.1
135	2819269	NZ_CP047800.1
136	2911276	NZ_CP029082.1
137	3095697	NZ_CP018629.1
138	2814253	NZ_CP022682.1
139	2813946	NZ_CP022900.1
140	2819041	NZ_CP047793.1
141	2751266	NC_022226.1
142	2768259	NZ_CP022892.1
143	2877915	NZ_CP016863.1
144	2804489	NZ_CP047803.1
145	2905336	NZ_CP022582.1
146	2818358	NZ_CP034002.1
147	2939465	NZ_AP020320.1
148	2709626	NZ_CP047815.1
149	2742758	NZ_CP015646.1
150	2866617	NZ_CP039167.1
151	2878897	NZ_CP023390.1
152	2760827	NZ_CP016398.1
153	2751067	NZ_LS483302.1
154	2747891	NZ_CP047828.1
155	2730972	NZ_CP022718.1
156	2730984	NZ_LT996890.1
157	3043210	NC_017331.1
158	2825163	NZ_AP020313.1
159	2824404	NC_013450.1
160	2782313	NC_018608.1
161	2718435	NZ_CP020656.1
162	2844496	NZ_CP029627.1
163	2803947	NZ_CP047789.1
164	2831848	NZ_CP013218.1
165	2745528	NZ_CP019591.1
166	2697629	NZ_CP026962.1
167	2955000	NZ_CP020960.1
168	2823553	NZ_CP031661.1
169	2987109	NZ_CP012015.1
170	2909575	NZ_CP029087.1
171	2834014	NZ_CP026064.1
172	2980195	NZ_LR027869.1
173	2846566	NZ_CP031673.1
174	2819767	NZ_CP018205.1
175	3066291	NZ_AP019306.1
176	2951486	NZ_LS483309.1
177	2770164	NZ_AP014653.1
178	2821361	NC_007795.1
179	2842022	NZ_CP007676.1
180	2970728	NZ_CP039157.1
181	2843778	NZ_LR134090.1
182	2896143	NZ_CP007670.1
183	2720524	NZ_CP047845.1
184	2813947	NZ_CP022901.1
185	2777077	NZ_CP013616.1
186	2878897	NC_009641.1
187	2869802	NZ_LS483316.1
188	2886017	NZ_CP009554.1
189	2727720	NZ_CP045866.1
190	2714191	NZ_CP034349.1
191	2785050	NZ_CP029652.1
192	2872764	NZ_CP010297.1
193	2846836	NZ_CP012756.1
194	2772976	NZ_CP020020.1
195	2730972	NZ_CP022720.1
196	2891669	NZ_LT992464.1
197	2824060	NZ_CP047804.1
198	2752113	NZ_CP048431.1
199	2847876	NZ_CP047788.1
200	2778854	NZ_CP009361.1
201	2748675	NZ_CP016856.1
202	2785564	NZ_CP031131.1
203	2761062	NZ_LS483308.1
204	2805030	NZ_CP022896.1
205	2811691	NZ_LT992472.1
206	2792802	NZ_CP010402.1
207	2949067	NZ_LS483319.1
208	2832897	NZ_CP020956.1
209	2740346	NZ_CP026070.1
210	2980548	NC_021670.1
211	2749922	NZ_CP029086.1
212	2919720	NZ_CP014435.1
213	2900381	NZ_CP018766.1
214	2774343	NZ_LS483314.1
215	2849910	NZ_LS483311.1
216	2734182	NZ_CP047783.1
217	2860508	NZ_CP010526.1
218	2889577	NZ_LR130518.1
219	2814816	NC_002745.2
220	3046545	NZ_CP012011.1
221	2913146	NZ_CP022903.1
222	2872916	NZ_CP007690.1
223	2879014	NZ_CP043392.1
224	2748805	NZ_CP017680.1
225	2755072	NZ_CP011526.1
226	2919706	NZ_CP014368.1
227	2706349	NZ_CP047795.1
228	2819572	NZ_CP042003.1
229	3051039	NZ_LR027878.1
230	2752368	NZ_CP041037.1
231	2794420	NZ_LT671859.1
232	2832299	NC_017763.1
233	2978960	NZ_CP029198.1
234	2961166	NZ_AP019545.1
235	2839540	NZ_CP031839.1
236	2730154	NZ_LT992434.1
237	2802649	NC_017342.1
238	2879014	NZ_CP043389.1
239	2909934	NZ_CP039156.1
240	2777431	NZ_CP047833.1
241	2808921	NZ_AP014921.1
242	2779469	NZ_CP047843.1
243	2976370	NZ_CP012012.1
244	2774523	NZ_CP028468.1
245	2855658	NZ_CP020467.1
246	2849811	NZ_CP011147.1
247	2784749	NZ_CP019592.1
248	2864392	NZ_CP033977.1
249	2880689	NZ_CP029664.1
250	2850503	NC_021554.1
251	2876963	NZ_CP047809.1
252	2807273	NZ_CP042107.1
253	2904888	NZ_LT992475.1
254	2835248	NZ_LR134087.1
255	2834410	NZ_CP029649.1
256	2878420	NZ_CP029675.1
257	2832972	NZ_CP042348.1
258	3085555	NZ_CP013957.1
259	2892890	NZ_CP022902.1
260	2786130	NZ_CP029080.1
261	2763968	NZ_CP047820.1
262	2795888	NZ_CP020957.1
263	2728308	NC_022443.1
264	2913317	NZ_CP022904.1
265	2872769	NZ_CP029032.1
266	2848793	NZ_CP047796.1
267	2692211	NZ_CP029671.1
268	2830975	NZ_CP007657.1
269	2905582	NZ_AP019751.1
270	2922778	NZ_LT992471.1
271	2897106	NZ_AP017377.1
272	2791218	NZ_CP033505.1
273	2873867	NZ_CP026961.1
274	2828128	NZ_CP029673.1
275	2746804	NZ_CP047780.1
276	2839965	NZ_CP026968.1
277	2878505	NZ_CP026958.1
278	2865917	NZ_CP033987.1
279	2751401	NZ_AP020316.1
280	2872163	NZ_CP029669.1
281	2750834	NC_017349.1
282	2818171	NZ_CP033990.1
283	2707632	NZ_CP020354.1
284	2885865	NZ_CP019945.1
285	2864220	NZ_CP012120.2
286	2814563	NZ_CP026646.1
287	2742531	NC_007622.1
288	2872932	NZ_CP016855.1
289	2831664	NZ_LT009690.1
290	2786527	NZ_CP030137.1
291	2790204	NZ_CP019595.2
292	2752646	NZ_CP047849.1
293	2910941	NZ_CP013955.1
294	2801188	NZ_CP014064.1
295	2940558	NZ_CP043302.1
296	2768425	NZ_CP047852.1
297	2818364	NZ_CP034014.1
298	2884992	NZ_LR027870.1
299	2764699	NZ_CP007454.1
300	2730378	NZ_CP017677.1
301	2730986	NZ_LT996891.1
302	2874300	NZ_LN626917.1
303	2769568	NZ_CP023500.1
304	2836655	NZ_LR134305.1
305	2832972	NZ_CP042346.1
306	2819688	NZ_CP047863.1
307	2824797	NZ_CP022898.1
308	2899290	NZ_CP047321.1
309	2755055	NZ_CP035101.1
310	2914567	NZ_AP020324.1
311	2823275	NZ_LR130513.1
312	2758612	NZ_CP047811.1
313	2935446	NZ_CP022908.1
314	2830682	NZ_CP038850.1
315	2818309	NZ_CP026066.1
316	2736560	NC_022222.1
317	2875046	NZ_CP035369.1
318	2664662	NZ_CP014791.1
319	2840312	NZ_CP007672.1
320	2913900	NC_017347.1
321	2840057	NZ_CP047794.1
322	2744945	NZ_CP047826.1
323	2765656	NZ_CP047837.1
324	2732602	NZ_CP034098.1
325	2894587	NZ_CP033865.1
326	2919827	NZ_CP014426.1
327	2730983	NZ_LT996889.1
328	2759263	NC_020537.1
329	2770164	NZ_AP014652.1
330	2738812	NZ_CP047841.1
331	2910130	NZ_CP029680.1
332	2935828	NZ_LS483301.1
333	2866325	NZ_CP031888.1
334	2749890	NZ_CP012974.1
335	3046210	NZ_CP009681.1
336	2892897	NZ_CP022906.1
337	2810186	NZ_CP007539.2
338	2820631	NZ_CP026957.1
339	2798472	NZ_CP047839.1
340	2818364	NZ_CP034008.1
341	2750690	NZ_LR134091.1
342	2809565	NZ_AP018349.1
343	2809099	NZ_CP019563.1
344	2821452	NC_017340.1
345	2921008	NZ_CP007176.1
346	2804820	NZ_AP020311.1
347	2678881	NZ_CP012978.1
348	2697945	NZ_CP047807.1
349	2840145	NZ_CP042157.1
350	2763760	NZ_CP040229.1
351	2897877	NZ_CP029667.1
352	2745711	NZ_CP021105.1
353	2730726	NZ_CP047830.1
354	3049998	NZ_CP030138.1
355	2860128	NZ_CP047859.1
356	2781709	NZ_CP042153.1
357	2811886	NZ_CP019574.1
358	2757748	NZ_CP020959.1
359	2848095	NZ_CP011685.1
360	2853973	NZ_CP047861.1
361	2798705	NZ_CP012593.1
362	2919827	NZ_CP014412.1
363	2820813	NZ_CP012409.1
364	2759328	NC_020568.1
365	2919828	NZ_CP014429.1
366	2930422	NZ_LR027876.1
367	2872771	NZ_CP010300.1
368	2676907	NZ_CP017685.1
369	2858867	NZ_CP047778.1
370	3038845	NZ_CP015447.2
371	2780737	NZ_CP042046.1
372	2915433	NZ_CP014441.1
373	2878896	NZ_LT598688.1
374	2731665	NZ_CP022607.1
375	2915434	NZ_CP014432.1
376	2846615	NZ_LR134085.1
377	2875863	NZ_CP031667.1
378	2796869	NZ_CP015645.1
379	2896381	NZ_CP047791.1
380	2903376	NZ_CP012692.1
381	2726242	NZ_CP012972.1
382	2759883	NC_020532.1
383	2835258	NZ_LS483324.1
384	2918010	NZ_CP014387.1
385	2776423	NZ_CP047785.1
386	2963149	NZ_AP019543.1
387	2832331	NZ_LR134193.1
388	2904958	NZ_CP014365.1
389	2730180	NZ_LT992435.1
390	2752372	NZ_CP047798.1
391	2822409	NZ_AP020318.1
392	2915433	NZ_CP014438.1
393	2719244	NZ_CP013132.1
394	2958212	NZ_CP029685.1
395	2919910	NZ_CP014415.1
396	2796040	NZ_CP043843.1
397	2750515	NZ_LR134084.1
398	2870477	NZ_CP040619.1
399	2832478	NC_017337.1
400	2879014	NZ_CP043386.1
401	2818882	NZ_LS483317.1
402	2911756	NZ_CP022905.1
403	2782030	NZ_CP039160.1
404	2895361	NZ_CP033112.1
405	2855865	NZ_CP031838.1
406	2858667	NZ_LT992456.1
407	2918010	NZ_CP014376.1
408	2878854	NZ_CP019590.1
409	2846320	NZ_CP007659.1
410	2857230	NZ_CP029655.1
411	2792213	NZ_CP021907.1
412	2936813	NZ_CP040622.1
413	2919670	NZ_CP014384.1
414	3052055	NZ_CP007447.1
415	2778859	NZ_CP021905.1
416	2697471	NZ_CP026068.1
417	2702185	NZ_LS483300.1
418	2863573	NZ_CP047854.1
419	2913720	NZ_CP028190.1
420	2829985	NZ_LS483365.1
421	2818364	NZ_CP033999.1
422	2821898	NZ_CP047799.1
423	2864954	NZ_CP012120.1
424	2804759	NZ_CP019117.1
425	2881244	NZ_CP026067.1
426	2853520	NZ_CP033114.1
427	2695389	NZ_CP038269.1
428	2955890	NZ_CP026072.1
429	2878484	NZ_CP026069.1
430	2918599	NZ_CP012119.1
431	2846546	NC_017351.1
432	2872779	NZ_CP010296.1
433	2775946	NZ_CP034486.1
434	2827577	NZ_LS483350.1
435	2904778	NZ_CP009423.1
436	2876325	NZ_CP014407.1
437	2763865	NZ_CP024998.1
438	2725203	NZ_LR130509.1
439	2731897	NZ_CP020714.1
440	2998466	NZ_CP012013.1
441	2759510	NC_020529.1
442	2749883	NZ_LR133917.1
443	2774388	NZ_CP047835.1
444	2737143	NZ_CP031265.1
445	2864219	NZ_CP016861.1
446	2872768	NZ_CP010295.1
447	2945245	NZ_AP019542.1
448	3089367	NZ_CP013959.1
449	2799899	NZ_CP026960.1
450	2988013	NZ_CP012018.1
451	2873083	NZ_CP016858.1
452	2809401	NZ_AP017891.1
453	2771560	NZ_LT615218.1
454	2823553	NZ_CP031664.1
455	2882275	NZ_CP028163.1
456	3049585	NZ_LR130515.1
457	2906700	NC_009487.1
458	2919826	NZ_CP014423.1
459	2880168	NC_009782.1
460	2729540	NC_017343.1
461	2764708	NZ_CP026063.1
462	2820069	NZ_CP040560.1
463	2816598	NZ_CP047822.1
464	2820177	NZ_CP035791.1
465	2904958	NZ_CP014362.1
466	2911727	NZ_CP022893.1
467	2850509	NZ_CP030136.1
468	2866530	NZ_CP035670.1
469	2847984	NZ_CP044106.1
470	2873761	NZ_CP042650.1
471	2733771	NZ_AP018922.1
472	2766239	NZ_AP019712.1
473	2870100	NZ_CP047856.1
474	2910592	NZ_CP029658.1
475	2818364	NZ_CP034011.1
476	2841948	NZ_CP038612.1
477	2844388	NZ_LR134086.1
478	2841049	NZ_CP035671.1
479	2733443	NZ_LR130511.1
480	2697570	NZ_CP026080.1
481	2759457	NC_020566.1
482	2803587	NZ_CP013137.1
483	2823088	NZ_CP047867.1
484	2924327	NC_017341.1
485	2729245	NZ_CP020713.1
486	2856987	NZ_CP017684.1
487	2917861	NZ_CP012119.2
488	2697122	NZ_CP026077.1
489	2782723	NZ_CP031779.1
490	2848508	NZ_CP022290.1
491	2809422	NC_002951.2
492	2761631	NZ_AP020315.1
493	2872779	NZ_CP010298.1
494	3044721	NZ_CP027788.1
495	2918010	NZ_CP014392.1
496	2823070	NZ_CP007539.1
497	2783537	NZ_CP010890.1
498	2741466	NZ_CP047817.1
499	2798022	NZ_CP015817.1
500	2783079	NZ_CP040230.1
501	2829728	NZ_CP039164.1
502	2915367	NZ_CP029166.1
503	2790390	NZ_CP047786.1
504	2864632	NZ_CP034102.1
505	2921056	NZ_CP029678.1
506	2733011	NZ_CP047813.1
507	2833899	NZ_CP006630.1
508	2919827	NZ_CP014420.1
509	2867346	NZ_CP029663.1
510	2933430	NZ_CP047801.1
511	2918010	NZ_CP014371.1
512	2835307	NZ_CP018768.1
513	2906507	NC_009632.1
514	2876561	NZ_CP034441.1
515	2871741	NZ_CP047802.1
516	3050062	NZ_CP015447.1
517	2919720	NZ_CP014409.1
518	2814677	NZ_CP026079.1
519	2719423	NZ_CP028189.1
520	2748983	NZ_CP031886.1
521	2838394	NZ_LR134093.1
522	2955147	NZ_CP013953.1
523	2856306	NZ_CP017094.1
524	2807154	NZ_CP017115.1
525	2872781	NZ_CP010299.1
526	2898306	NZ_CP013231.1
527	2848779	NZ_CP048643.1
528	2820462	NC_003923.1
529	2768423	NZ_CP039162.1
530	2781568	NZ_CP047847.1
531	2760735	NZ_CP047792.1
532	2818171	NZ_CP033996.1
533	2999711	NZ_LR027874.1
534	2786112	NZ_CP017682.1
535	2747773	NZ_CP047790.1
536	2911273	NZ_CP029657.1
537	2806096	NZ_CP022895.1
538	2955646	NZ_CP007499.1
539	2815416	NZ_CP010998.1
540	2955346	NZ_LR134351.1
541	2772340	NZ_CP032051.1
542	2870548	NZ_CP047865.1
543	2902619	NC_002952.2
544	2872769	NZ_CP029031.1
545	2875863	NZ_CP031670.1
546	2878897	NZ_CP023391.1
547	2730181	NZ_LT992436.1
548	2819334	NZ_CP026073.1
--------------------------------------------------------------------------------
Block #144
Seq_id	Strand	Start	End	Length
419	+	934420	946196	11776
424	+	37475	49251	11776
--------------------------------------------------------------------------------
Block #143
Seq_id	Strand	Start	End	Length
396	+	27845	36887	9042
503	+	1974320	1983362	9042
--------------------------------------------------------------------------------
Block #142
Seq_id	Strand	Start	End	Length
343	+	1208876	1215757	6881
453	-	843453	836573	6880
--------------------------------------------------------------------------------
Block #141
Seq_id	Strand	Start	End	Length
241	+	48860	56161	7301
346	-	1991228	1983432	7796
--------------------------------------------------------------------------------
Block #140
Seq_id	Strand	Start	End	Length
193	+	1676338	1682999	6661
308	-	2683261	2676595	6666
--------------------------------------------------------------------------------
Block #139
Seq_id	Strand	Start	End	Length
193	+	534258	540396	6138
308	+	1981090	1987228	6138
--------------------------------------------------------------------------------
Block #138
Seq_id	Strand	Start	End	Length
182	+	56804	62396	5592
319	+	56938	62531	5593
--------------------------------------------------------------------------------
Block #137
Seq_id	Strand	Start	End	Length
137	+	2263955	2318879	54924
157	+	2248686	2303610	54924
229	+	2255024	2309950	54926
258	+	2291162	2346086	54924
354	+	2256564	2311488	54924
370	+	2244026	2298971	54945
414	+	2258745	2313661	54916
448	+	2291776	2346700	54924
456	+	2253642	2308568	54926
494	+	2250197	2305121	54924
516	+	2255248	2310191	54943
533	+	2204669	2259614	54945
--------------------------------------------------------------------------------
Block #136
Seq_id	Strand	Start	End	Length
119	+	2169576	2175770	6194
203	+	2239675	2245871	6196
506	-	2501890	2495697	6193
--------------------------------------------------------------------------------
Block #135
Seq_id	Strand	Start	End	Length
107	+	2347411	2355262	7851
114	-	709297	701445	7852
172	-	2114983	2107131	7852
366	+	2101865	2109716	7851
484	+	2096608	2104459	7851
--------------------------------------------------------------------------------
Block #134
Seq_id	Strand	Start	End	Length
105	+	2294943	2302083	7140
159	+	2072256	2079396	7140
252	+	2629155	2636295	7140
349	+	60165	67305	7140
356	+	2099746	2106886	7140
470	+	2139012	2146136	7124
--------------------------------------------------------------------------------
Block #133
Seq_id	Strand	Start	End	Length
101	+	1425861	1431910	6049
281	+	1408990	1415034	6044
397	+	1408319	1414355	6036
--------------------------------------------------------------------------------
Block #132
Seq_id	Strand	Start	End	Length
101	+	1328266	1344186	15920
371	+	1990891	2006816	15925
--------------------------------------------------------------------------------
Block #131
Seq_id	Strand	Start	End	Length
98	+	70089	76847	6758
206	+	70605	77363	6758
431	+	82186	88944	6758
--------------------------------------------------------------------------------
Block #130
Seq_id	Strand	Start	End	Length
90	+	1580318	1586720	6402
149	+	1655426	1661836	6410
287	+	1499249	1505646	6397
322	-	481180	474771	6409
371	+	2459967	2466370	6403
417	+	1503277	1509671	6394
--------------------------------------------------------------------------------
Block #129
Seq_id	Strand	Start	End	Length
88	+	768622	778479	9857
96	+	47494	58580	11086
119	+	37872	47733	9861
144	-	1986733	1976873	9860
153	+	45479	55339	9860
154	-	1956601	1946741	9860
183	+	1946766	1956624	9858
191	-	1622498	1612638	9860
203	+	48801	58654	9853
227	+	48720	58578	9858
236	+	1802441	1812301	9860
240	-	1984282	1974424	9858
250	+	100010	109870	9860
260	+	539052	548912	9860
312	-	1966395	1956538	9857
318	+	48011	57871	9860
323	-	1971428	1961579	9849
368	+	48722	58582	9860
385	-	1989191	1978105	11086
389	+	1802461	1812321	9860
390	-	1959909	1950049	9860
506	-	1944342	1934481	9861
520	+	47494	57354	9860
547	+	1802462	1812322	9860
--------------------------------------------------------------------------------
Block #128
Seq_id	Strand	Start	End	Length
88	+	753499	761185	7686
96	+	33595	40057	6462
144	-	2000628	1994170	6458
154	-	1970501	1964038	6463
183	+	1931640	1938102	6462
191	-	1636397	1629935	6462
227	+	33595	41283	7688
236	+	1788582	1795004	6422
240	-	1998181	1991719	6462
250	+	86125	92573	6448
260	+	525153	531615	6462
312	-	1981522	1973832	7690
318	+	34112	40574	6462
323	-	1986554	1980091	6463
368	+	33597	40059	6462
389	+	1788602	1795024	6422
390	-	1973808	1967345	6463
520	+	33595	40057	6462
547	+	1788603	1795025	6422
--------------------------------------------------------------------------------
Block #127
Seq_id	Strand	Start	End	Length
75	+	1262016	1275337	13321
134	-	1466928	1453608	13320
161	+	380920	394239	13319
162	+	1379131	1392451	13320
203	+	1279223	1292547	13324
215	+	1374145	1387466	13321
330	-	712735	699415	13320
439	+	180120	193438	13318
485	-	818723	805405	13318
530	-	755806	742486	13320
--------------------------------------------------------------------------------
Block #126
Seq_id	Strand	Start	End	Length
73	+	68794	75471	6677
79	+	68131	74808	6677
81	+	68740	75417	6677
99	+	68629	75306	6677
103	-	54857	48069	6788
111	+	68629	75306	6677
113	+	68549	75226	6677
124	+	68794	75471	6677
127	+	68549	75226	6677
128	+	68197	74874	6677
131	-	1303968	1297291	6677
143	-	7653	976	6677
147	+	2362713	2369504	6791
167	+	68714	75389	6675
175	-	1331883	1325095	6788
192	+	68795	75472	6677
212	+	68629	75306	6677
213	+	49905	56693	6788
222	+	68740	75417	6677
223	+	68197	74874	6677
226	+	68629	75306	6677
238	+	68197	74874	6677
248	-	54857	48069	6788
249	+	2660430	2667107	6677
257	+	68197	74874	6677
265	+	68794	75471	6677
278	-	54857	48069	6788
280	-	2177182	2170505	6677
285	-	1303147	1296470	6677
288	-	2003522	1996845	6677
305	+	68197	74874	6677
317	-	2043373	2036696	6677
326	+	68629	75306	6677
333	+	68119	74796	6677
345	+	68684	75361	6677
351	-	2768971	2762294	6677
362	+	68629	75306	6677
365	+	68629	75306	6677
367	+	68795	75472	6677
372	+	68629	75306	6677
375	+	68629	75306	6677
384	+	68549	75226	6677
388	+	68509	75186	6677
392	+	68629	75306	6677
395	+	68629	75306	6677
400	+	68197	74874	6677
407	+	68549	75226	6677
408	+	68654	75331	6677
410	-	540155	533367	6788
413	+	68588	75265	6677
423	-	880392	873716	6676
430	-	1857122	1850445	6677
432	+	68795	75472	6677
435	+	68509	75186	6677
436	+	68629	75306	6677
445	-	1303146	1296469	6677
446	+	68795	75472	6677
451	-	1311987	1305310	6677
458	+	68629	75306	6677
465	+	68509	75186	6677
487	+	2093284	2099961	6677
493	+	68795	75472	6677
495	+	68549	75226	6677
505	+	68147	74824	6677
508	+	68629	75306	6677
511	+	68549	75226	6677
517	+	68629	75306	6677
523	-	2008546	2001869	6677
525	+	68795	75472	6677
526	+	1972483	1979160	6677
544	+	68794	75471	6677
--------------------------------------------------------------------------------
Block #125
Seq_id	Strand	Start	End	Length
69	+	63302	68636	5334
235	-	44684	39350	5334
284	+	39350	44684	5334
405	+	39350	44684	5334
467	-	44684	39350	5334
519	+	1762054	1767388	5334
--------------------------------------------------------------------------------
Block #124
Seq_id	Strand	Start	End	Length
54	+	2247186	2252452	5266
137	+	2318881	2324147	5266
157	+	2303612	2308878	5266
229	+	2309952	2315218	5266
258	+	2346088	2351355	5267
354	+	2311490	2316756	5266
370	+	2298973	2304239	5266
414	+	2313663	2318925	5262
448	+	2346702	2351968	5266
456	+	2308570	2313836	5266
494	+	2305123	2310389	5266
516	+	2310193	2315458	5265
533	+	2259616	2264882	5266
--------------------------------------------------------------------------------
Block #123
Seq_id	Strand	Start	End	Length
54	+	2235692	2245842	10150
137	+	2251529	2261679	10150
157	+	2236260	2246410	10150
229	+	2242598	2252748	10150
258	+	2278736	2288886	10150
354	+	2244138	2254288	10150
370	+	2232931	2243084	10153
414	+	2246321	2256469	10148
448	+	2279351	2289501	10150
456	+	2241215	2251366	10151
494	+	2237771	2247921	10150
516	+	2233044	2243195	10151
516	+	2244158	2254306	10148
533	+	2193575	2203727	10152
--------------------------------------------------------------------------------
Block #122
Seq_id	Strand	Start	End	Length
54	+	2215832	2235690	19858
137	+	2231669	2251527	19858
157	+	2216400	2236258	19858
229	+	2222738	2242596	19858
258	+	2258876	2278734	19858
354	+	2224278	2244136	19858
370	+	2213071	2232929	19858
414	+	2226465	2246319	19854
448	+	2259491	2279349	19858
456	+	2221355	2241213	19858
494	+	2217911	2237769	19858
516	+	2213185	2233042	19857
533	+	2173715	2193573	19858
--------------------------------------------------------------------------------
Block #121
Seq_id	Strand	Start	End	Length
54	+	2181087	2205971	24884
137	+	2196926	2221808	24882
157	+	2181656	2206538	24882
229	+	2187993	2212875	24882
258	+	2224131	2249013	24882
354	+	2189540	2214422	24882
370	+	2178333	2203215	24882
414	+	2193398	2218278	24880
448	+	2224747	2249629	24882
456	+	2186731	2211613	24882
494	+	2183166	2208048	24882
516	+	2178447	2203329	24882
533	+	2139102	2163984	24882
--------------------------------------------------------------------------------
Block #120
Seq_id	Strand	Start	End	Length
52	+	85809	91207	5398
54	+	60874	66405	5531
64	+	2134847	2140366	5519
114	+	59135	64530	5395
117	-	40339	34941	5398
137	-	40104	34705	5399
157	+	60870	66269	5399
169	+	60139	65537	5398
176	+	71833	77231	5398
182	+	66700	72098	5398
193	-	1424991	1419605	5386
210	+	60148	65547	5399
220	+	61493	66892	5399
221	-	716261	710742	5519
229	-	78734	73337	5397
243	+	60349	65748	5399
254	-	40304	34906	5398
258	+	60869	66267	5398
259	+	65143	70674	5531
264	-	717593	712074	5519
272	-	66516	61118	5398
313	+	65143	70674	5531
319	+	66835	72233	5398
335	+	61485	66883	5398
336	+	65143	70674	5531
370	+	60893	66292	5399
383	-	40304	34906	5398
394	-	77771	72240	5531
402	+	2134875	2140394	5519
440	+	60135	65534	5399
448	+	60870	66401	5531
450	+	60133	65532	5399
456	+	60353	65882	5529
466	+	2134846	2140365	5519
494	+	60869	66267	5398
516	+	60893	66425	5532
533	+	59136	64534	5398
