strain,character_state,character_state_annotation
PSAE.0521.00005,0,0 copies
PSAE.0521.00296,0,0 copies
PSAE.0521.00042,1,1 copies
PSAE.0521.00241,1,1 copies
PSAE.0521.00222,1,1 copies
PSAE.0521.00246,1,1 copies
PSAE.0521.00027,0,0 copies
PSAE.0521.00272,0,0 copies
PSAE.0521.00183,0,0 copies
PSAE.0521.00193,0,0 copies
PSAE.0521.00232,1,1 copies
PSAE.0521.00080,1,1 copies
PSAE.0521.00316,0,0 copies
PSAE.0521.00323,0,0 copies
PSAE.0521.00264,1,1 copies
PSAE.0521.00056,1,1 copies
PSAE.0521.00039,0,0 copies
PSAE.0521.00242,1,1 copies
PSAE.0521.00179,0,0 copies
PSAE.0521.00309,0,0 copies
PSAE.0521.00291,0,0 copies
PSAE.0521.00004,1,1 copies
PSAE.0521.00214,0,0 copies
PSAE.0521.00312,0,0 copies
PSAE.0521.00266,1,1 copies
PSAE.0521.00212,1,1 copies
PSAE.0521.00189,0,0 copies
PSAE.0521.00201,1,1 copies
PSAE.0521.00304,0,0 copies
PSAE.0521.00086,0,0 copies
PSAE.0521.00160,0,0 copies
PSAE.0521.00018,1,1 copies
PSAE.0521.00023,1,1 copies
PSAE.0521.00100,1,1 copies
PSAE.0521.00053,0,0 copies
PSAE.0521.00081,1,1 copies
PSAE.0521.00197,0,0 copies
PSAE.0521.00003,0,0 copies
PSAE.0521.00202,1,1 copies
PSAE.0521.00140,1,1 copies
PSAE.0521.00276,1,1 copies
PSAE.0521.00172,0,0 copies
PSAE.0521.00111,0,0 copies
PSAE.0521.00045,0,0 copies
PSAE.0521.00195,1,1 copies
PSAE.0521.00065,0,0 copies
PSAE.0521.00219,0,0 copies
PSAE.0521.00067,1,1 copies
PSAE.0521.00249,0,0 copies
PSAE.0521.00109,0,0 copies
PSAE.0521.00070,0,0 copies
PSAE.0521.00105,0,0 copies
PSAE.0521.00084,0,0 copies
PSAE.0521.00073,1,1 copies
PSAE.0521.00216,0,0 copies
PSAE.0521.00075,0,0 copies
PSAE.0521.00259,0,0 copies
PSAE.0521.00091,0,0 copies
PSAE.0521.00303,0,0 copies
PSAE.0521.00132,0,0 copies
PSAE.0521.00218,0,0 copies
PSAE.0521.00217,1,1 copies
PSAE.0521.00064,0,0 copies
PSAE.0521.00148,1,1 copies
PSAE.0521.00043,0,0 copies
PSAE.0521.00163,0,0 copies
PSAE.0521.00215,0,0 copies
PSAE.0521.00324,1,1 copies
PSAE.0521.00050,1,1 copies
PSAE.0521.00181,1,1 copies
PSAE.0521.00307,0,0 copies
PSAE.0521.00204,1,1 copies
PSAE.0521.00229,0,0 copies
PSAE.0521.00099,0,0 copies
PSAE.0521.00117,0,0 copies
PSAE.0521.00322,0,0 copies
PSAE.0521.00306,0,0 copies
PSAE.0521.00012,1,1 copies
PSAE.0521.00123,0,0 copies
PSAE.0521.00161,0,0 copies
PSAE.0521.00265,1,1 copies
PSAE.0521.00024,1,1 copies
PSAE.0521.00170,0,0 copies
PSAE.0521.00223,0,0 copies
PSAE.0521.00041,0,0 copies
PSAE.0521.00182,0,0 copies
PSAE.0521.00009,1,1 copies
PSAE.0521.00274,1,1 copies
PSAE.0521.00029,0,0 copies
PSAE.0521.00269,0,0 copies
PSAE.0521.00244,0,0 copies
PSAE.0521.00250,0,0 copies
PSAE.0521.00325,0,0 copies
PSAE.0521.00002,1,1 copies
PSAE.0521.00071,0,0 copies
PSAE.0521.00213,1,1 copies
PSAE.0521.00254,1,1 copies
PSAE.0521.00089,0,0 copies
PSAE.0521.00203,0,0 copies
PSAE.0521.00015,0,0 copies
PSAE.0521.00328,1,1 copies
PSAE.0521.00144,0,0 copies
PSAE.0521.00159,1,1 copies
PSAE.0521.00290,1,1 copies
PSAE.0521.00049,1,1 copies
PSAE.0521.00251,0,0 copies
PSAE.0521.00305,0,0 copies
PSAE.0521.00235,0,0 copies
PSAE.0521.00207,0,0 copies
PSAE.0521.00135,0,0 copies
PSAE.0521.00200,1,1 copies
PSAE.0521.00285,0,0 copies
PSAE.0521.00326,1,1 copies
PSAE.0521.00253,0,0 copies
PSAE.0521.00188,0,0 copies
PSAE.0521.00221,0,0 copies
PSAE.0521.00121,0,0 copies
PSAE.0521.00227,0,0 copies
PSAE.0521.00051,0,0 copies
PSAE.0521.00096,0,0 copies
PSAE.0521.00046,0,0 copies
PSAE.0521.00072,1,1 copies
PSAE.0521.00245,0,0 copies
PSAE.0521.00007,1,1 copies
PSAE.0521.00234,1,1 copies
PSAE.0521.00095,0,0 copies
PSAE.0521.00177,0,0 copies
PSAE.0521.00317,0,0 copies
PSAE.0521.00178,1,1 copies
PSAE.0521.00273,0,0 copies
PSAE.0521.00237,1,1 copies
PSAE.0521.00010,1,1 copies
PSAE.0521.00158,0,0 copies
PSAE.0521.00301,1,1 copies
PSAE.0521.00141,1,1 copies
PSAE.0521.00187,1,1 copies
PSAE.0521.00082,0,0 copies
PSAE.0521.00275,1,1 copies
PSAE.0521.00238,1,1 copies
PSAE.0521.00166,1,1 copies
PSAE.0521.00277,1,1 copies
PSAE.0521.00263,0,0 copies
PSAE.0521.00288,1,1 copies
PSAE.0521.00208,0,0 copies
PSAE.0521.00310,0,0 copies
PSAE.0521.00236,0,0 copies
PSAE.0521.00066,0,0 copies
PSAE.0521.00092,0,0 copies
PSAE.0521.00199,1,1 copies
PSAE.0521.00156,1,1 copies
PSAE.0521.00149,0,0 copies
PSAE.0521.00008,1,1 copies
PSAE.0521.00252,0,0 copies
PSAE.0521.00260,1,1 copies
PSAE.0521.00205,0,0 copies
PSAE.0521.00021,0,0 copies
PSAE.0521.00118,0,0 copies
PSAE.0521.00180,1,1 copies
PSAE.0521.00267,0,0 copies
PSAE.0521.00279,1,1 copies
PSAE.0521.00120,0,0 copies
PSAE.0521.00013,0,0 copies
PSAE.0521.00162,0,0 copies
PSAE.0521.00321,1,1 copies
PSAE.0521.00297,0,0 copies
PSAE.0521.00209,0,0 copies
PSAE.0521.00256,1,1 copies
PSAE.0521.00225,0,0 copies
PSAE.0521.00134,0,0 copies
PSAE.0521.00036,1,1 copies
PSAE.0521.00313,0,0 copies
PSAE.0521.00035,0,0 copies
PSAE.0521.00124,1,1 copies
PSAE.0521.00257,1,1 copies
PSAE.0521.00206,1,1 copies
PSAE.0521.00262,1,1 copies
PSAE.0521.00085,0,0 copies
PSAE.0521.00151,1,1 copies
PSAE.0521.00037,1,1 copies
PSAE.0521.00240,0,0 copies
PSAE.0521.00231,0,0 copies
PSAE.0521.00271,0,0 copies
PSAE.0521.00192,0,0 copies
PSAE.0521.00114,0,0 copies
PSAE.0521.00211,0,0 copies
PSAE.0521.00320,1,1 copies
PSAE.0521.00327,0,0 copies
PSAE.0521.00136,0,0 copies
PSAE.0521.00173,1,1 copies
PSAE.0521.00196,0,0 copies
PSAE.0521.00293,0,0 copies
PSAE.0521.00319,1,1 copies
PSAE.0521.00167,1,1 copies
PSAE.0521.00052,1,1 copies
PSAE.0521.00168,0,0 copies
PSAE.0521.00074,0,0 copies
PSAE.0521.00031,0,0 copies
PSAE.0521.00278,1,1 copies
PSAE.0521.00115,0,0 copies
PSAE.0521.00176,1,1 copies
PSAE.0521.00171,0,0 copies
PSAE.0521.00001,0,0 copies
PSAE.0521.00130,1,1 copies
PSAE.0521.00125,1,1 copies
PSAE.0521.00055,1,1 copies
PSAE.0521.00047,0,0 copies
PSAE.0521.00147,1,1 copies
PSAE.0521.00175,1,1 copies
PSAE.0521.00014,0,0 copies
PSAE.0521.00006,1,1 copies
PSAE.0521.00308,0,0 copies
PSAE.0521.00107,0,0 copies
PSAE.0521.00286,0,0 copies
PSAE.0521.00248,0,0 copies
PSAE.0521.00040,0,0 copies
PSAE.0521.00090,1,1 copies
PSAE.0521.00057,0,0 copies
PSAE.0521.00068,0,0 copies
PSAE.0521.00289,0,0 copies
PSAE.0521.00190,0,0 copies
