Seq_id	Size	Description
79	6819114	PSAE.0521.00119
80	7273258	PSAE.0521.00037
81	6264434	PSAE.0521.00189
82	6288195	PSAE.0521.00149
83	6264423	PSAE.0521.00191
84	6264419	PSAE.0521.00188
85	7157752	PSAE.0521.00186
86	6522476	PSAE.0521.00170
87	7056430	PSAE.0521.00182
88	6930600	PSAE.0521.00171
89	7153211	PSAE.0521.00183
90	6868832	PSAE.0521.00296
91	7046351	PSAE.0521.00180
92	6496101	PSAE.0521.00176
93	7122984	PSAE.0521.00178
94	6276469	PSAE.0521.00228
95	6264554	PSAE.0521.00192
96	6493562	PSAE.0521.00231
97	6931425	PSAE.0521.00235
98	6591121	PSAE.0521.00274
99	6258491	PSAE.0521.00112
100	6725183	PSAE.0521.00283
101	6509070	PSAE.0521.00277
102	6451458	PSAE.0521.00232
103	6866106	PSAE.0521.00179
104	6723378	PSAE.0521.00031
105	6467914	PSAE.0521.00280
106	6799785	PSAE.0521.00087
107	7207057	PSAE.0521.00320
108	6430493	PSAE.0521.00285
109	6492423	PSAE.0521.00254
110	6543350	PSAE.0521.00279
111	6327754	PSAE.0521.00257
112	6902967	PSAE.0521.00256
113	6823040	PSAE.0521.00317
114	6557595	PSAE.0521.00174
115	6414921	PSAE.0521.00163
116	6645227	PSAE.0521.00072
117	6816223	PSAE.0521.00290
118	6815655	PSAE.0521.00151
119	6797918	PSAE.0521.00312
120	7240677	PSAE.0521.00293
121	7025566	PSAE.0521.00177
122	6867314	PSAE.0521.00079
123	6537648	PSAE.0521.00249
124	6621209	PSAE.0521.00244
125	6282181	PSAE.0521.00310
126	7021522	PSAE.0521.00056
127	6550070	PSAE.0521.00275
128	6588329	PSAE.0521.00253
129	7044064	PSAE.0521.00207
130	6809053	PSAE.0521.00129
131	7564383	PSAE.0521.00153
132	6527298	PSAE.0521.00302
133	6123373	PSAE.0521.00304
134	6524053	PSAE.0521.00278
135	7119105	PSAE.0521.00299
136	6275114	PSAE.0521.00327
137	6847382	PSAE.0521.00325
138	6527005	PSAE.0521.00276
139	7047702	PSAE.0521.00300
140	6489981	PSAE.0521.00187
141	6433962	PSAE.0521.00234
142	7013659	PSAE.0521.00328
143	6928914	PSAE.0521.00323
144	7099941	PSAE.0521.00286
145	6660224	PSAE.0521.00210
146	6766292	PSAE.0521.00240
147	6839981	PSAE.0521.00241
148	6747067	PSAE.0521.00197
149	6433960	PSAE.0521.00237
150	6777566	PSAE.0521.00029
151	6386887	PSAE.0521.00169
152	6452809	PSAE.0521.00233
153	6791731	PSAE.0521.00032
154	6876988	PSAE.0521.00091
155	6283381	PSAE.0521.00122
156	6643823	PSAE.0521.00006
157	7037972	PSAE.0521.00295
158	6566724	PSAE.0521.00058
159	6905506	PSAE.0521.00221
160	6638952	PSAE.0521.00225
161	6118045	PSAE.0521.00294
162	6621378	PSAE.0521.00068
163	6832395	PSAE.0521.00175
164	6264658	PSAE.0521.00193
165	6874269	PSAE.0521.00184
166	7090694	PSAE.0521.00051
167	6213276	PSAE.0521.00038
168	6213026	PSAE.0521.00035
169	6859213	PSAE.0521.00086
170	6506945	PSAE.0521.00164
171	7043467	PSAE.0521.00219
172	6925889	PSAE.0521.00066
173	6395872	PSAE.0521.00260
174	6434133	PSAE.0521.00238
175	7029824	PSAE.0521.00109
176	6831274	PSAE.0521.00245
177	6438945	PSAE.0521.00198
178	6602988	PSAE.0521.00227
179	6373892	PSAE.0521.00125
180	6579571	PSAE.0521.00185
181	6540996	PSAE.0521.00089
182	7241575	PSAE.0521.00057
183	6946231	PSAE.0521.00298
184	6834257	PSAE.0521.00002
185	6288645	PSAE.0521.00230
186	6534364	PSAE.0521.00214
187	6770626	PSAE.0521.00181
188	6618768	PSAE.0521.00001
189	6541482	PSAE.0521.00229
190	6937609	PSAE.0521.00110
191	6638942	PSAE.0521.00226
192	6999721	PSAE.0521.00107
193	7097237	PSAE.0521.00099
194	6229931	PSAE.0521.00173
195	7157160	PSAE.0521.00208
196	6383803	PSAE.0521.00117
197	6185598	PSAE.0521.00133
198	6398653	PSAE.0521.00224
199	7145298	PSAE.0521.00316
200	6445235	PSAE.0521.00040
201	6681992	PSAE.0521.00016
202	6712339	PSAE.0521.00009
203	6229397	PSAE.0521.00201
204	7092650	PSAE.0521.00196
205	6865797	PSAE.0521.00108
206	6831076	PSAE.0521.00095
207	6842434	PSAE.0521.00212
208	6335031	PSAE.0521.00146
209	6601757	PSAE.0521.00255
210	6716245	PSAE.0521.00165
211	6394923	PSAE.0521.00172
212	6335471	PSAE.0521.00150
213	6750271	PSAE.0521.00114
214	6317050	PSAE.0521.00265
215	6478747	PSAE.0521.00209
216	6480149	PSAE.0521.00203
217	6661962	PSAE.0521.00062
218	6827679	PSAE.0521.00055
219	6853422	PSAE.0521.00080
220	7050928	PSAE.0521.00077
221	6536590	PSAE.0521.00250
222	6603099	PSAE.0521.00011
223	6776579	PSAE.0521.00084
224	6463575	PSAE.0521.00073
225	6824837	PSAE.0521.00115
226	6811548	PSAE.0521.00126
227	6275136	PSAE.0521.00157
228	6897222	PSAE.0521.00046
229	6930893	PSAE.0521.00065
230	6742964	PSAE.0521.00261
231	6950174	PSAE.0521.00222
232	6508026	PSAE.0521.00324
233	6893164	PSAE.0521.00047
234	7087054	PSAE.0521.00206
235	6985102	PSAE.0521.00045
236	6680465	PSAE.0521.00313
237	6437515	PSAE.0521.00291
238	6456866	PSAE.0521.00027
239	6348761	PSAE.0521.00049
240	6813135	PSAE.0521.00139
241	7130555	PSAE.0521.00223
242	6303847	PSAE.0521.00088
243	7148302	PSAE.0521.00059
244	6325345	PSAE.0521.00204
245	6475581	PSAE.0521.00085
246	6264423	PSAE.0521.00190
247	6877268	PSAE.0521.00103
248	6685058	PSAE.0521.00090
249	6613260	PSAE.0521.00052
250	6489973	PSAE.0521.00194
251	6065263	PSAE.0521.00166
252	6468234	PSAE.0521.00093
253	6363379	PSAE.0521.00243
254	6550149	PSAE.0521.00199
255	6805219	PSAE.0521.00162
256	6342034	PSAE.0521.00270
257	7167115	PSAE.0521.00083
258	6931859	PSAE.0521.00248
259	6271664	PSAE.0521.00123
260	6400391	PSAE.0521.00017
261	6744588	PSAE.0521.00111
262	6368008	PSAE.0521.00015
263	6275467	PSAE.0521.00211
264	7006578	PSAE.0521.00028
265	6434020	PSAE.0521.00239
266	6681981	PSAE.0521.00012
267	6639108	PSAE.0521.00018
268	6316979	PSAE.0521.00019
269	6460023	PSAE.0521.00044
270	6552683	PSAE.0521.00213
271	7049343	PSAE.0521.00326
272	6941215	PSAE.0521.00236
273	6706796	PSAE.0521.00105
274	6681975	PSAE.0521.00010
275	6402658	PSAE.0521.00264
276	6517340	PSAE.0521.00036
277	6896700	PSAE.0521.00034
278	6808844	PSAE.0521.00030
279	6503460	PSAE.0521.00098
280	6397128	PSAE.0521.00147
281	6375262	PSAE.0521.00148
282	6334472	PSAE.0521.00067
283	6501414	PSAE.0521.00136
284	6714223	PSAE.0521.00131
285	7380063	PSAE.0521.00042
286	6481697	PSAE.0521.00137
287	6616247	PSAE.0521.00130
288	7177049	PSAE.0521.00217
289	7103853	PSAE.0521.00220
290	7040952	PSAE.0521.00289
291	6441899	PSAE.0521.00140
292	6267124	PSAE.0521.00135
293	6270706	PSAE.0521.00315
294	6496756	PSAE.0521.00155
295	6500439	PSAE.0521.00013
296	6298009	PSAE.0521.00168
297	6052044	PSAE.0521.00167
298	7012882	PSAE.0521.00321
299	6735668	PSAE.0521.00202
300	6870662	PSAE.0521.00156
301	7125975	PSAE.0521.00081
302	6490021	PSAE.0521.00195
303	6390212	PSAE.0521.00159
304	6243825	PSAE.0521.00266
305	7079594	PSAE.0521.00104
306	6043974	PSAE.0521.00259
307	6729212	PSAE.0521.00106
308	6876052	PSAE.0521.00101
309	6568228	PSAE.0521.00041
310	6665162	PSAE.0521.00120
311	6309305	PSAE.0521.00268
312	6433441	PSAE.0521.00284
313	6972899	PSAE.0521.00100
314	6792187	PSAE.0521.00128
315	7008516	PSAE.0521.00054
316	7005082	PSAE.0521.00113
317	6270455	PSAE.0521.00247
318	6904218	PSAE.0521.00218
319	6374121	PSAE.0521.00215
320	6370730	PSAE.0521.00053
321	6716578	PSAE.0521.00311
322	6857397	PSAE.0521.00216
323	6866717	PSAE.0521.00022
324	6935849	PSAE.0521.00205
325	6835729	PSAE.0521.00142
326	6764661	PSAE.0521.00263
327	6520255	PSAE.0521.00200
--------------------------------------------------------------------------------
Block #714
Seq_id	Strand	Start	End	Length
294	+	4962506	4969093	6587
312	-	2414757	2408173	6584
--------------------------------------------------------------------------------
Block #713
Seq_id	Strand	Start	End	Length
294	+	2464157	2469648	5491
308	+	2260009	2265498	5489
--------------------------------------------------------------------------------
Block #712
Seq_id	Strand	Start	End	Length
291	+	2972943	2978225	5282
319	+	4008219	4013500	5281
--------------------------------------------------------------------------------
Block #711
Seq_id	Strand	Start	End	Length
288	+	2730370	2737805	7435
300	+	2743748	2751183	7435
--------------------------------------------------------------------------------
Block #710
Seq_id	Strand	Start	End	Length
288	+	2697521	2712010	14489
300	+	2710899	2725388	14489
--------------------------------------------------------------------------------
Block #709
Seq_id	Strand	Start	End	Length
288	+	2685783	2695748	9965
300	+	2699161	2709126	9965
--------------------------------------------------------------------------------
Block #336
Seq_id	Strand	Start	End	Length
8	+	2474458	2480680	6222
79	-	2526954	2520732	6222
90	+	2475110	2481332	6222
303	+	1297134	1303728	6594
--------------------------------------------------------------------------------
Block #335
Seq_id	Strand	Start	End	Length
8	+	644008	650637	6629
21	+	625429	632058	6629
35	+	624912	631541	6629
36	+	625429	632058	6629
51	+	625216	631845	6629
60	+	625368	631997	6629
67	+	625435	632064	6629
78	+	625952	632581	6629
79	+	733646	740275	6629
90	+	644661	651290	6629
184	+	625378	632007	6629
230	+	625101	631730	6629
264	+	625422	632051	6629
284	+	3126704	3133333	6629
--------------------------------------------------------------------------------
Block #334
Seq_id	Strand	Start	End	Length
7	+	6623531	6631678	8147
8	+	6414112	6422259	8147
21	+	6449362	6457509	8147
27	+	6321224	6329372	8148
31	+	6285207	6293355	8148
38	+	6226535	6234681	8146
62	+	5803647	5811794	8147
73	+	6059576	6067708	8132
90	+	6342645	6350792	8147
107	+	6666221	6675484	9263
135	-	552705	544558	8147
204	+	6577720	6585867	8147
257	+	5601976	5610121	8145
257	+	5650681	5658813	8132
288	+	6703925	6712072	8147
290	+	6512891	6521039	8148
300	+	6397542	6405689	8147
301	+	6613629	6621781	8152
322	-	661840	653693	8147
--------------------------------------------------------------------------------
Block #333
Seq_id	Strand	Start	End	Length
7	+	5496724	5503106	6382
8	-	676345	669964	6381
19	+	5673712	5680097	6385
21	-	658733	652352	6381
34	+	5890371	5896756	6385
38	-	649119	642738	6381
43	+	982304	988695	6391
58	-	687895	681510	6385
61	-	675007	668616	6391
66	-	646818	640437	6381
67	-	658739	652358	6381
68	+	5249620	5256005	6385
72	+	3212454	3218839	6385
73	-	665635	659244	6391
85	+	5655082	5661467	6385
90	-	676998	670617	6381
107	-	713612	707231	6381
128	-	710261	703876	6385
128	+	5198878	5205263	6385
135	-	1560994	1554610	6384
140	-	3035892	3029507	6385
142	-	687933	681548	6385
144	+	5521051	5527436	6385
146	+	4864672	4871053	6381
153	-	761825	755444	6381
177	-	644024	637613	6411
204	-	682892	676507	6385
204	+	5601119	5607501	6382
234	+	5655598	5661983	6385
237	-	646818	640437	6381
250	-	481207	474822	6385
285	-	1526934	1520549	6385
289	-	1128910	1122525	6385
302	+	5728196	5734581	6385
--------------------------------------------------------------------------------
Block #332
Seq_id	Strand	Start	End	Length
7	+	5490894	5496722	5828
19	+	5667882	5673710	5828
34	+	5884541	5890369	5828
43	+	976471	982302	5831
58	-	693728	687896	5832
61	-	680840	675008	5832
68	+	5243790	5249618	5828
72	+	3206624	3212452	5828
73	-	671468	665636	5832
85	+	5649252	5655080	5828
128	-	716094	710262	5832
128	+	5193048	5198876	5828
140	-	3041722	3035893	5829
142	-	693766	687934	5832
144	+	5515221	5521049	5828
204	-	688725	682893	5832
234	+	5649768	5655596	5828
250	-	487037	481208	5829
285	-	1532764	1526935	5829
289	-	1134740	1128911	5829
302	+	5722366	5728194	5828
--------------------------------------------------------------------------------
Block #331
Seq_id	Strand	Start	End	Length
7	+	2857498	2863826	6328
13	+	2678905	2685233	6328
14	+	2811922	2818250	6328
15	-	4887186	4880858	6328
19	+	2614322	2620650	6328
23	+	2638281	2644610	6329
26	+	2458952	2465281	6329
28	+	2663899	2670227	6328
34	+	2764913	2771241	6328
38	+	2792613	2798941	6328
47	-	961761	955454	6307
48	-	5541046	5534718	6328
64	-	4454810	4448482	6328
65	-	5358717	5352389	6328
69	-	3931036	3924708	6328
71	-	2923823	2917490	6333
76	+	2724164	2730492	6328
80	+	385239	391567	6328
87	-	691867	685539	6328
88	+	2861674	2868002	6328
89	+	2992866	2999194	6328
91	+	2813718	2820046	6328
93	+	2557775	2564103	6328
96	-	4595706	4589378	6328
107	+	2989931	2996259	6328
129	-	4819584	4813256	6328
143	-	448612	442284	6328
144	+	2834742	2841070	6328
147	+	2663906	2670234	6328
150	+	2680827	2687155	6328
153	-	3557095	3550766	6329
154	-	64957	58629	6328
159	-	4241773	4235445	6328
175	+	4326484	4332812	6328
181	+	3951907	3958235	6328
192	+	6036817	6043145	6328
199	-	5529563	5523235	6328
202	-	1458474	1452147	6327
207	+	6252437	6258765	6328
210	-	4504432	4498103	6329
218	+	6254869	6261197	6328
220	+	2467061	2473389	6328
229	+	2904683	2911011	6328
234	+	2885863	2892191	6328
240	+	2776975	2783303	6328
255	-	4841250	4834922	6328
277	+	3298839	3305167	6328
285	-	4655482	4649154	6328
301	+	2905707	2912035	6328
305	+	2937473	2943802	6329
318	-	4242166	4235838	6328
323	+	5169836	5176163	6327
324	+	2834041	2840369	6328
--------------------------------------------------------------------------------
Block #330
Seq_id	Strand	Start	End	Length
7	+	2849580	2857496	7916
13	+	2670987	2678903	7916
14	+	2804003	2811920	7917
15	-	4895104	4887187	7917
19	+	2606404	2614320	7916
23	+	2630357	2638279	7922
26	+	2451028	2458950	7922
28	+	2655981	2663897	7916
34	+	2756995	2764911	7916
38	+	2784695	2792611	7916
47	-	1010152	1002208	7944
48	-	5548970	5541047	7923
64	-	4462728	4454811	7917
65	-	5366634	5358718	7916
69	-	3938954	3931037	7917
71	-	2931741	2923824	7917
76	+	2716246	2724162	7916
80	+	377321	385237	7916
87	-	699785	691868	7917
88	+	2853756	2861672	7916
89	+	2984948	2992864	7916
91	+	2805800	2813716	7916
93	+	2549857	2557773	7916
96	-	4603624	4595707	7917
107	+	2982013	2989929	7916
129	-	4827508	4819585	7923
143	-	456530	448613	7917
144	+	2826824	2834740	7916
147	+	2655988	2663904	7916
150	+	2672909	2680825	7916
153	-	3565001	3557096	7905
154	-	72875	64958	7917
159	-	4249691	4241774	7917
175	+	4318566	4326482	7916
181	+	3943989	3951905	7916
192	+	6028899	6036815	7916
199	-	5537469	5529564	7905
202	-	1466391	1458475	7916
207	+	6244519	6252435	7916
210	-	4512338	4504433	7905
218	+	6246951	6254867	7916
220	+	2459125	2467059	7934
229	+	2896765	2904681	7916
234	+	2877945	2885861	7916
240	+	2769057	2776973	7916
255	-	4849141	4841251	7890
277	+	3290915	3298837	7922
285	-	4663400	4655483	7917
301	+	2897789	2905705	7916
305	+	2929567	2937471	7904
318	-	4250084	4242167	7917
323	+	5161918	5169834	7916
324	+	2826123	2834039	7916
--------------------------------------------------------------------------------
Block #329
Seq_id	Strand	Start	End	Length
7	+	2834184	2843007	8823
13	+	2655591	2664414	8823
14	+	2788607	2797430	8823
15	-	4910500	4901677	8823
19	+	2591008	2599831	8823
23	+	2616521	2625346	8825
26	+	2437192	2446017	8825
28	+	2640585	2649408	8823
34	+	2741599	2750422	8823
38	+	2769299	2778122	8823
47	-	1025547	1016724	8823
48	-	5562806	5553981	8825
64	-	4478124	4469301	8823
65	-	5382031	5373207	8824
69	-	3954349	3945527	8822
71	-	2947137	2938314	8823
76	+	2700850	2709673	8823
80	+	361925	370748	8823
87	-	715181	706358	8823
88	+	2838359	2847183	8824
89	+	2969552	2978375	8823
91	+	2790404	2799227	8823
93	+	2534461	2543284	8823
96	-	4619021	4610197	8824
107	+	2966617	2975440	8823
129	-	4842904	4834081	8823
143	-	471926	463103	8823
144	+	2811428	2820251	8823
147	+	2640592	2649415	8823
150	+	2657514	2666336	8822
153	-	3578837	3570012	8825
154	-	88270	79448	8822
159	-	4265087	4256264	8823
175	+	4303170	4311993	8823
181	+	3928593	3937416	8823
192	+	6013503	6022326	8823
199	-	5552865	5544042	8823
202	-	1481787	1472964	8823
207	+	6229123	6237946	8823
210	-	4526174	4517349	8825
218	+	6231555	6240378	8823
220	+	2443730	2452553	8823
229	+	2881369	2890192	8823
234	+	2862549	2871372	8823
255	-	4864537	4855714	8823
277	+	3275519	3284342	8823
285	-	4678796	4669973	8823
301	+	2882393	2891216	8823
305	+	2915731	2924556	8825
318	-	4265480	4256657	8823
323	+	5146522	5155345	8823
324	+	2810727	2819550	8823
--------------------------------------------------------------------------------
Block #328
Seq_id	Strand	Start	End	Length
7	+	2168870	2185222	16352
8	+	1999327	2015679	16352
19	+	2189470	2205822	16352
34	+	2299876	2316228	16352
90	+	1999979	2016331	16352
107	+	2210297	2227740	17443
128	+	2004116	2020468	16352
135	-	5107868	5091516	16352
161	+	1912367	1928718	16351
204	+	2107603	2123955	16352
234	+	2199604	2215956	16352
285	-	5120058	5103706	16352
288	+	2135911	2152263	16352
300	+	2149290	2165642	16352
301	+	2195979	2212331	16352
--------------------------------------------------------------------------------
Block #327
Seq_id	Strand	Start	End	Length
7	+	1621979	1627402	5423
9	+	908518	913939	5421
9	+	1568851	1574273	5422
49	+	1472662	1478085	5423
52	+	1420482	1425905	5423
85	-	5206683	5201261	5422
111	+	1481750	1487173	5423
118	+	790162	795584	5422
119	+	903597	909019	5422
120	-	5634540	5629118	5422
124	+	903569	908991	5422
126	+	3750346	3755768	5422
151	+	1430550	1435972	5422
158	+	1602111	1607533	5422
182	+	1724578	1730000	5422
198	+	6384453	6389875	5422
205	+	3771828	3777251	5423
234	-	5518553	5513131	5422
252	+	4244342	4249764	5422
281	-	4346387	4340965	5422
287	+	1261807	1267209	5402
287	+	1300045	1305468	5423
295	+	1472661	1478084	5423
311	-	1686106	1680683	5423
313	-	5599751	5594328	5423
322	+	2329738	2335160	5422
--------------------------------------------------------------------------------
Block #326
Seq_id	Strand	Start	End	Length
7	+	1433213	1438391	5178
19	+	1496295	1501473	5178
34	+	1607355	1612533	5178
107	+	1471457	1476635	5178
112	+	1334958	1340146	5188
153	+	1430334	1435522	5188
202	-	2877884	2872707	5177
210	-	5918328	5913141	5187
234	+	1469248	1474426	5178
285	-	5813296	5808119	5177
301	+	1502704	1507882	5178
305	+	1375002	1380190	5188
--------------------------------------------------------------------------------
Block #325
Seq_id	Strand	Start	End	Length
7	+	1421073	1427410	6337
19	+	1484155	1490492	6337
34	+	1595215	1601552	6337
107	+	1459317	1465654	6337
112	+	1322832	1329169	6337
153	+	1418208	1424545	6337
202	-	2890024	2883686	6338
210	-	5930455	5924117	6338
234	+	1457108	1463445	6337
285	-	5825437	5819099	6338
301	+	1490564	1496901	6337
305	+	1362876	1369213	6337
--------------------------------------------------------------------------------
Block #324
Seq_id	Strand	Start	End	Length
7	+	1155281	1160613	5332
19	+	1218363	1223695	5332
34	+	1291740	1297072	5332
59	+	1292186	1297518	5332
59	-	4968318	4962986	5332
59	-	5710386	5705054	5332
74	-	5555664	5550332	5332
85	+	1405085	1410417	5332
107	+	1192572	1197904	5332
234	+	1191316	1196648	5332
285	-	6126327	6120995	5332
288	-	1148073	1142741	5332
289	+	941732	947062	5330
289	+	1691179	1696511	5332
300	-	1238206	1232874	5332
301	+	1184677	1190009	5332
--------------------------------------------------------------------------------
Block #323
Seq_id	Strand	Start	End	Length
7	+	1144095	1154291	10196
19	+	1207177	1217373	10196
34	+	1280554	1290750	10196
107	+	1179017	1189213	10196
234	+	1180130	1190326	10196
285	-	6137513	6127318	10195
301	+	1173491	1183687	10196
--------------------------------------------------------------------------------
Block #322
Seq_id	Strand	Start	End	Length
7	+	321729	330620	8891
19	+	334972	343863	8891
34	+	334095	342986	8891
88	+	330187	339078	8891
107	+	307895	316786	8891
202	+	4070919	4079810	8891
234	+	360123	369014	8891
285	-	7046717	7037827	8890
301	+	316686	325577	8891
--------------------------------------------------------------------------------
Block #321
Seq_id	Strand	Start	End	Length
6	+	6999992	7005787	5795
16	+	2378888	2384683	5795
27	+	6820954	6826749	5795
31	+	6784936	6790731	5795
38	+	6722906	6728701	5795
43	-	1745305	1739526	5779
45	+	4631823	4637618	5795
59	+	6982316	6988111	5795
69	+	6419272	6425067	5795
71	+	6397888	6403683	5795
85	+	7127270	7133065	5795
87	+	7025948	7031743	5795
159	+	6875024	6880819	5795
192	+	3193301	3199096	5795
193	+	7066754	7072548	5794
205	-	2723592	2717813	5779
220	+	7018859	7024654	5795
289	+	7073371	7079166	5795
290	+	7010952	7016747	5795
318	+	6873737	6879532	5795
322	+	6826915	6832710	5795
324	+	6307282	6313077	5795
326	+	6734661	6740456	5795
--------------------------------------------------------------------------------
Block #320
Seq_id	Strand	Start	End	Length
6	+	5109914	5115620	5706
16	+	501707	507413	5706
27	+	4806982	4812688	5706
31	+	1789416	1795122	5706
38	+	4830096	4835802	5706
43	-	3898689	3892984	5705
45	+	2653169	2658875	5706
59	+	4862449	4868155	5706
69	-	1939565	1933860	5705
71	+	4354661	4360367	5706
80	-	5680543	5674874	5669
85	+	4942566	4948272	5706
87	+	5043659	5049365	5706
103	-	1508700	1502995	5705
118	+	4746401	4752107	5706
131	+	6268492	6274162	5670
159	+	4893095	4898801	5706
160	-	3614056	3608387	5669
191	-	3614045	3608376	5669
192	+	1173472	1179178	5706
193	+	4882518	4888224	5706
204	-	1065479	1059810	5669
204	+	5980515	5986184	5669
205	+	568450	574156	5706
220	+	4853277	4858983	5706
220	+	5141216	5146886	5670
273	+	5593039	5598709	5670
289	+	5180870	5186576	5706
290	+	4986001	4991707	5706
300	-	1004249	998580	5669
318	+	4893488	4899194	5706
322	+	5377293	5382999	5706
324	+	4316942	4322648	5706
326	-	1933616	1927911	5705
--------------------------------------------------------------------------------
Block #319
Seq_id	Strand	Start	End	Length
6	+	5055897	5064845	8948
16	+	447678	456626	8948
27	+	4752953	4761901	8948
31	+	1735387	1744335	8948
38	+	4776079	4785015	8936
43	-	3952719	3943770	8949
45	+	2599138	2608086	8948
59	+	4808429	4817377	8948
69	-	1993583	1984634	8949
71	+	4300644	4309592	8948
85	+	4888545	4897493	8948
87	+	4989642	4998590	8948
104	+	4554950	4563874	8924
118	+	4687450	4696398	8948
148	+	5487011	5495935	8924
159	+	4839078	4848026	8948
192	+	1119455	1128391	8936
193	+	4828500	4837448	8948
205	+	515982	524930	8948
220	+	4799272	4808208	8936
233	+	4930580	4939504	8924
235	+	4930594	4939518	8924
289	+	5126864	5135812	8948
290	+	4931972	4940920	8948
318	+	4839472	4848420	8948
322	+	4838037	4846985	8948
324	+	4262914	4271862	8948
326	-	1987634	1978685	8949
--------------------------------------------------------------------------------
Block #318
Seq_id	Strand	Start	End	Length
6	+	3067371	3079952	12581
16	-	5549636	5537055	12581
27	-	3276133	3263552	12581
31	-	4561122	4548541	12581
38	-	3353455	3340875	12580
43	+	5402393	5414974	12581
45	-	1137292	1124711	12581
59	-	3346728	3334147	12581
69	+	3126970	3139551	12581
85	+	3527658	3540239	12581
87	-	3441468	3428887	12581
159	+	3682596	3695177	12581
192	-	6595987	6583406	12581
193	-	3363269	3350688	12581
205	-	5833950	5821369	12581
220	+	2641792	2654373	12581
289	-	3574837	3562256	12581
290	-	3332655	3320073	12582
318	+	3682993	3695574	12581
322	-	3314670	3302089	12581
324	-	3808770	3796189	12581
326	+	3445791	3458372	12581
--------------------------------------------------------------------------------
Block #317
Seq_id	Strand	Start	End	Length
6	+	2781452	2788009	6557
10	+	2591115	2597672	6557
16	+	4950715	4957272	6557
27	+	2676868	2683421	6553
31	+	3961859	3968412	6553
38	+	2630795	2637348	6553
39	+	2596948	2603505	6557
40	+	2633757	2640314	6557
43	-	6172237	6165679	6558
45	+	450244	456801	6557
47	-	1156214	1149656	6558
59	+	2747447	2754004	6557
63	+	4134605	4141162	6557
69	-	3629814	3623256	6558
71	+	2585732	2592289	6557
75	+	2521596	2528153	6557
85	-	4126956	4120398	6558
87	-	390531	383973	6558
118	+	1848712	1855269	6557
121	+	2902629	2909198	6569
126	+	4808249	4814806	6557
132	-	4076368	4069811	6557
151	+	2503525	2510082	6557
159	-	4403594	4397036	6558
192	+	5874996	5881553	6557
193	+	2609541	2616098	6557
195	+	2875959	2882516	6557
205	+	5234668	5241221	6553
220	-	3250891	3244333	6558
225	+	1343576	1350133	6557
241	+	484986	491542	6556
273	+	2595341	2601898	6557
281	-	3082129	3075580	6549
289	+	2975536	2982093	6557
290	+	2684040	2690597	6557
318	-	4403989	4397431	6558
322	+	2698526	2705079	6553
324	+	3130926	3137483	6557
326	-	4044718	4038160	6558
