strain,character_state,character_state_annotation
PSAE.0521.00082,1,parallel edge doesn't exist
PSAE.0521.00088,0,edge exists
PSAE.0521.00009,1,parallel edge doesn't exist
PSAE.0521.00126,0,edge exists
PSAE.0521.00114,0,edge exists
PSAE.0521.00006,0,edge exists
PSAE.0521.00253,0,edge exists
PSAE.0521.00310,0,edge exists
PSAE.0521.00188,0,edge exists
PSAE.0521.00260,0,edge exists
PSAE.0521.00200,1,parallel edge doesn't exist
PSAE.0521.00324,1,parallel edge doesn't exist
PSAE.0521.00290,0,edge exists
PSAE.0521.00258,0,edge exists
PSAE.0521.00319,1,parallel edge doesn't exist
PSAE.0521.00203,1,parallel edge doesn't exist
PSAE.0521.00168,1,parallel edge doesn't exist
PSAE.0521.00174,1,parallel edge doesn't exist
PSAE.0521.00062,0,edge exists
PSAE.0521.00173,0,edge exists
PSAE.0521.00164,5,inversion between 100h-101t and 16h-95h
PSAE.0521.00110,0,edge exists
PSAE.0521.00241,1,parallel edge doesn't exist
PSAE.0521.00175,0,edge exists
PSAE.0521.00160,1,parallel edge doesn't exist
PSAE.0521.00262,0,edge exists
PSAE.0521.00079,0,edge exists
PSAE.0521.00204,0,edge exists
PSAE.0521.00320,1,parallel edge doesn't exist
PSAE.0521.00015,1,parallel edge doesn't exist
PSAE.0521.00155,1,parallel edge doesn't exist
PSAE.0521.00288,0,edge exists
PSAE.0521.00086,1,parallel edge doesn't exist
PSAE.0521.00026,0,edge exists
PSAE.0521.00281,1,parallel edge doesn't exist
PSAE.0521.00147,1,parallel edge doesn't exist
PSAE.0521.00323,1,parallel edge doesn't exist
PSAE.0521.00022,0,edge exists
PSAE.0521.00180,1,parallel edge doesn't exist
PSAE.0521.00233,1,parallel edge doesn't exist
PSAE.0521.00308,0,edge exists
PSAE.0521.00276,1,parallel edge doesn't exist
PSAE.0521.00289,0,edge exists
PSAE.0521.00115,1,parallel edge doesn't exist
PSAE.0521.00039,0,edge exists
PSAE.0521.00119,0,edge exists
PSAE.0521.00118,1,parallel edge doesn't exist
PSAE.0521.00296,0,edge exists
PSAE.0521.00238,1,parallel edge doesn't exist
PSAE.0521.00235,0,edge exists
PSAE.0521.00067,1,parallel edge doesn't exist
PSAE.0521.00033,0,edge exists
PSAE.0521.00279,1,parallel edge doesn't exist
PSAE.0521.00234,1,parallel edge doesn't exist
PSAE.0521.00301,0,edge exists
PSAE.0521.00106,0,edge exists
PSAE.0521.00012,0,edge exists
PSAE.0521.00237,1,parallel edge doesn't exist
PSAE.0521.00016,0,edge exists
PSAE.0521.00240,0,edge exists
PSAE.0521.00123,0,edge exists
PSAE.0521.00149,0,edge exists
PSAE.0521.00227,0,edge exists
PSAE.0521.00261,0,edge exists
PSAE.0521.00080,0,edge exists
PSAE.0521.00057,0,edge exists
PSAE.0521.00193,0,edge exists
PSAE.0521.00246,0,edge exists
PSAE.0521.00013,0,edge exists
PSAE.0521.00192,0,edge exists
PSAE.0521.00103,0,edge exists
PSAE.0521.00065,0,edge exists
PSAE.0521.00069,2,some block is not presented
PSAE.0521.00303,0,edge exists
PSAE.0521.00008,1,parallel edge doesn't exist
PSAE.0521.00049,1,parallel edge doesn't exist
PSAE.0521.00053,1,parallel edge doesn't exist
PSAE.0521.00028,0,edge exists
PSAE.0521.00245,0,edge exists
PSAE.0521.00201,0,edge exists
PSAE.0521.00112,0,edge exists
PSAE.0521.00159,0,edge exists
PSAE.0521.00056,1,parallel edge doesn't exist
PSAE.0521.00206,1,parallel edge doesn't exist
PSAE.0521.00090,0,edge exists
PSAE.0521.00158,0,edge exists
PSAE.0521.00014,0,edge exists
PSAE.0521.00243,0,edge exists
PSAE.0521.00064,0,edge exists
PSAE.0521.00085,0,edge exists
PSAE.0521.00132,0,edge exists
