strain,character_state,character_state_annotation
PSAE.0521.00201,0,0 copies
PSAE.0521.00140,0,0 copies
PSAE.0521.00229,0,0 copies
PSAE.0521.00256,1,1 copies
PSAE.0521.00005,1,1 copies
PSAE.0521.00228,0,0 copies
PSAE.0521.00144,0,0 copies
PSAE.0521.00168,0,0 copies
PSAE.0521.00045,1,1 copies
PSAE.0521.00028,0,0 copies
PSAE.0521.00021,1,1 copies
PSAE.0521.00113,1,1 copies
PSAE.0521.00192,0,0 copies
PSAE.0521.00182,1,1 copies
PSAE.0521.00060,0,0 copies
PSAE.0521.00269,0,0 copies
PSAE.0521.00248,1,1 copies
PSAE.0521.00026,0,0 copies
PSAE.0521.00234,1,1 copies
PSAE.0521.00221,1,1 copies
PSAE.0521.00213,0,0 copies
PSAE.0521.00187,0,0 copies
PSAE.0521.00318,0,0 copies
PSAE.0521.00024,0,0 copies
PSAE.0521.00255,0,0 copies
PSAE.0521.00002,0,0 copies
PSAE.0521.00038,1,1 copies
PSAE.0521.00184,0,0 copies
PSAE.0521.00189,0,0 copies
PSAE.0521.00062,0,0 copies
PSAE.0521.00231,0,0 copies
PSAE.0521.00174,1,1 copies
PSAE.0521.00031,1,1 copies
PSAE.0521.00304,0,0 copies
PSAE.0521.00061,1,1 copies
PSAE.0521.00073,1,1 copies
PSAE.0521.00172,1,1 copies
PSAE.0521.00089,0,0 copies
PSAE.0521.00219,0,0 copies
PSAE.0521.00175,1,1 copies
PSAE.0521.00110,1,1 copies
PSAE.0521.00155,0,0 copies
PSAE.0521.00214,1,1 copies
PSAE.0521.00147,0,0 copies
PSAE.0521.00040,1,1 copies
PSAE.0521.00066,0,0 copies
PSAE.0521.00134,0,0 copies
PSAE.0521.00274,0,0 copies
PSAE.0521.00133,0,0 copies
PSAE.0521.00317,1,1 copies
PSAE.0521.00004,1,1 copies
PSAE.0521.00148,1,1 copies
PSAE.0521.00315,0,0 copies
PSAE.0521.00183,1,1 copies
PSAE.0521.00233,1,1 copies
PSAE.0521.00018,1,1 copies
PSAE.0521.00162,0,0 copies
PSAE.0521.00050,1,1 copies
PSAE.0521.00205,1,1 copies
PSAE.0521.00198,1,1 copies
PSAE.0521.00106,0,0 copies
PSAE.0521.00141,0,0 copies
PSAE.0521.00054,0,0 copies
PSAE.0521.00281,0,0 copies
PSAE.0521.00107,1,1 copies
PSAE.0521.00007,1,1 copies
PSAE.0521.00030,0,0 copies
PSAE.0521.00139,0,0 copies
PSAE.0521.00188,0,0 copies
PSAE.0521.00101,1,1 copies
PSAE.0521.00204,1,1 copies
PSAE.0521.00291,1,1 copies
PSAE.0521.00286,0,0 copies
PSAE.0521.00048,0,0 copies
PSAE.0521.00287,0,0 copies
PSAE.0521.00063,0,0 copies
PSAE.0521.00138,1,1 copies
PSAE.0521.00167,0,0 copies
PSAE.0521.00227,0,0 copies
PSAE.0521.00091,0,0 copies
PSAE.0521.00119,0,0 copies
PSAE.0521.00124,0,0 copies
PSAE.0521.00194,0,0 copies
PSAE.0521.00104,1,1 copies
PSAE.0521.00109,1,1 copies
PSAE.0521.00014,1,1 copies
PSAE.0521.00015,0,0 copies
PSAE.0521.00013,1,1 copies
PSAE.0521.00090,1,1 copies
PSAE.0521.00208,0,0 copies
PSAE.0521.00296,0,0 copies
PSAE.0521.00159,1,1 copies
PSAE.0521.00085,1,1 copies
PSAE.0521.00149,1,1 copies
PSAE.0521.00275,0,0 copies
PSAE.0521.00121,0,0 copies
PSAE.0521.00027,0,0 copies
PSAE.0521.00265,1,1 copies
PSAE.0521.00001,0,0 copies
PSAE.0521.00246,0,0 copies
PSAE.0521.00103,1,1 copies
PSAE.0521.00288,0,0 copies
PSAE.0521.00217,0,0 copies
PSAE.0521.00023,1,1 copies
PSAE.0521.00083,1,1 copies
PSAE.0521.00211,0,0 copies
PSAE.0521.00057,1,1 copies
PSAE.0521.00084,1,1 copies
PSAE.0521.00309,1,1 copies
PSAE.0521.00115,0,0 copies
PSAE.0521.00271,0,0 copies
PSAE.0521.00280,0,0 copies
PSAE.0521.00068,1,1 copies
PSAE.0521.00047,1,1 copies
PSAE.0521.00020,0,0 copies
PSAE.0521.00277,0,0 copies
PSAE.0521.00300,0,0 copies
PSAE.0521.00311,0,0 copies
PSAE.0521.00258,0,0 copies
PSAE.0521.00006,1,1 copies
PSAE.0521.00310,0,0 copies
PSAE.0521.00251,0,0 copies
PSAE.0521.00010,1,1 copies
PSAE.0521.00313,0,0 copies
PSAE.0521.00225,0,0 copies
PSAE.0521.00117,0,0 copies
PSAE.0521.00273,1,1 copies
PSAE.0521.00012,1,1 copies
PSAE.0521.00135,0,0 copies
PSAE.0521.00065,0,0 copies
PSAE.0521.00272,0,0 copies
PSAE.0521.00108,1,1 copies
PSAE.0521.00056,0,0 copies
PSAE.0521.00171,0,0 copies
PSAE.0521.00230,0,0 copies
PSAE.0521.00087,1,1 copies
PSAE.0521.00058,0,0 copies
PSAE.0521.00186,1,1 copies
PSAE.0521.00202,0,0 copies
PSAE.0521.00245,0,0 copies
PSAE.0521.00327,0,0 copies
PSAE.0521.00077,1,1 copies
PSAE.0521.00224,1,1 copies
PSAE.0521.00156,0,0 copies
PSAE.0521.00017,1,1 copies
PSAE.0521.00160,1,1 copies
PSAE.0521.00215,1,1 copies
PSAE.0521.00097,1,1 copies
PSAE.0521.00308,1,1 copies
PSAE.0521.00323,1,1 copies
PSAE.0521.00122,0,0 copies
PSAE.0521.00049,0,0 copies
PSAE.0521.00142,1,1 copies
PSAE.0521.00078,0,0 copies
PSAE.0521.00301,0,0 copies
PSAE.0521.00016,1,1 copies
PSAE.0521.00022,0,0 copies
PSAE.0521.00069,0,0 copies
PSAE.0521.00166,0,0 copies
PSAE.0521.00132,1,1 copies
PSAE.0521.00100,0,0 copies
PSAE.0521.00209,0,0 copies
PSAE.0521.00082,0,0 copies
PSAE.0521.00220,1,1 copies
PSAE.0521.00279,0,0 copies
PSAE.0521.00067,1,1 copies
PSAE.0521.00298,1,1 copies
PSAE.0521.00130,1,1 copies
PSAE.0521.00177,1,1 copies
PSAE.0521.00092,1,1 copies
PSAE.0521.00316,1,1 copies
PSAE.0521.00129,1,1 copies
PSAE.0521.00238,1,1 copies
PSAE.0521.00153,0,0 copies
PSAE.0521.00210,0,0 copies
PSAE.0521.00324,1,1 copies
PSAE.0521.00195,0,0 copies
PSAE.0521.00076,1,1 copies
PSAE.0521.00252,0,0 copies
PSAE.0521.00305,0,0 copies
PSAE.0521.00146,1,1 copies
PSAE.0521.00261,0,0 copies
PSAE.0521.00289,1,1 copies
PSAE.0521.00235,0,0 copies
PSAE.0521.00019,1,1 copies
PSAE.0521.00176,0,0 copies
PSAE.0521.00266,0,0 copies
PSAE.0521.00052,0,0 copies
PSAE.0521.00071,1,1 copies
PSAE.0521.00143,0,0 copies
PSAE.0521.00029,0,0 copies
PSAE.0521.00034,0,0 copies
PSAE.0521.00099,1,1 copies
PSAE.0521.00072,0,0 copies
PSAE.0521.00157,0,0 copies
PSAE.0521.00218,1,1 copies
PSAE.0521.00086,0,0 copies
PSAE.0521.00302,1,1 copies
PSAE.0521.00096,0,0 copies
PSAE.0521.00193,0,0 copies
PSAE.0521.00051,1,1 copies
PSAE.0521.00163,1,1 copies
PSAE.0521.00127,0,0 copies
PSAE.0521.00036,0,0 copies
PSAE.0521.00303,0,0 copies
PSAE.0521.00112,0,0 copies
PSAE.0521.00044,0,0 copies
PSAE.0521.00094,0,0 copies
PSAE.0521.00270,0,0 copies
PSAE.0521.00185,0,0 copies
PSAE.0521.00199,0,0 copies
PSAE.0521.00145,0,0 copies
PSAE.0521.00039,0,0 copies
PSAE.0521.00074,1,1 copies
PSAE.0521.00264,1,1 copies
PSAE.0521.00164,1,1 copies
PSAE.0521.00285,0,0 copies
PSAE.0521.00081,0,0 copies
PSAE.0521.00165,1,1 copies
PSAE.0521.00259,0,0 copies
