num_fam,nb_members,sum_quanti,sum_quali,nb_0,nb_mono,nb_multi,sum_0_mono_multi,max_multi
197,219,219,219,0,219,0,219,1
198,219,219,219,0,219,0,219,1
199,218,218,218,1,218,0,219,1
200,219,219,219,0,219,0,219,1
201,218,218,218,1,218,0,219,1
202,219,219,219,0,219,0,219,1
203,216,216,216,3,216,0,219,1
204,219,219,219,0,219,0,219,1
205,218,218,218,1,218,0,219,1
206,219,219,219,0,219,0,219,1
207,49,49,49,170,49,0,219,1
208,18,18,18,201,18,0,219,1
209,219,219,219,0,219,0,219,1
210,76,76,74,145,72,2,219,2
211,43,43,42,177,41,1,219,2
212,115,115,115,104,115,0,219,1
213,219,219,219,0,219,0,219,1
214,219,219,219,0,219,0,219,1
215,219,219,219,0,219,0,219,1
216,146,146,146,73,146,0,219,1
217,218,218,218,1,218,0,219,1
218,219,219,219,0,219,0,219,1
219,218,218,218,1,218,0,219,1
220,214,214,214,5,214,0,219,1
221,219,219,219,0,219,0,219,1
222,219,219,219,0,219,0,219,1
223,219,219,219,0,219,0,219,1
224,219,219,219,0,219,0,219,1
225,219,219,219,0,219,0,219,1
226,219,219,219,0,219,0,219,1
227,47,47,46,173,45,1,219,2
228,219,219,219,0,219,0,219,1
229,2,2,2,217,2,0,219,1
230,219,219,219,0,219,0,219,1
231,219,219,219,0,219,0,219,1
232,33,33,32,187,31,1,219,2
233,12,12,12,207,12,0,219,1
234,197,197,197,22,197,0,219,1
235,88,88,87,132,86,1,219,2
236,12,12,12,207,12,0,219,1
237,25,25,24,195,23,1,219,2
238,42,42,39,180,36,3,219,2
239,86,86,86,133,86,0,219,1
240,219,219,219,0,219,0,219,1
241,218,218,218,1,218,0,219,1
242,219,219,219,0,219,0,219,1
243,219,219,219,0,219,0,219,1
244,218,218,218,1,218,0,219,1
245,58,58,58,161,58,0,219,1
246,219,219,219,0,219,0,219,1
247,219,219,219,0,219,0,219,1
248,218,218,218,1,218,0,219,1
249,218,218,218,1,218,0,219,1
250,99,99,99,120,99,0,219,1
251,3,3,3,216,3,0,219,1
252,6,6,6,213,6,0,219,1
253,1,1,1,218,1,0,219,1
254,219,219,219,0,219,0,219,1
255,12,12,12,207,12,0,219,1
256,219,219,219,0,219,0,219,1
257,207,207,207,12,207,0,219,1
258,2,2,2,217,2,0,219,1
259,219,219,219,0,219,0,219,1
260,12,12,12,207,12,0,219,1
261,219,219,219,0,219,0,219,1
262,219,219,219,0,219,0,219,1
263,219,219,219,0,219,0,219,1
264,149,149,149,70,149,0,219,1
265,3,3,3,216,3,0,219,1
266,68,68,67,152,66,1,219,2
267,219,219,219,0,219,0,219,1
268,219,219,219,0,219,0,219,1
269,51,51,51,168,51,0,219,1
270,29,29,27,192,25,2,219,2
271,47,47,47,172,47,0,219,1
272,1,1,1,218,1,0,219,1
273,12,12,12,207,12,0,219,1
274,5,5,5,214,5,0,219,1
275,5,5,5,214,5,0,219,1
276,44,44,44,175,44,0,219,1
277,107,107,100,119,93,7,219,2
278,10,10,10,209,10,0,219,1
279,80,80,78,141,76,2,219,2
280,24,24,23,196,22,1,219,2
281,29,29,28,191,27,1,219,2
282,8,8,8,211,8,0,219,1
283,40,40,39,180,38,1,219,2
284,219,219,218,1,217,1,219,2
285,2,2,2,217,2,0,219,1
286,10,10,10,209,10,0,219,1
287,36,36,36,183,36,0,219,1
288,46,46,46,173,46,0,219,1
289,111,111,95,124,80,15,219,3
290,38,38,38,181,38,0,219,1
291,3,3,3,216,3,0,219,1
292,3,3,3,216,3,0,219,1
293,7,7,7,212,7,0,219,1
294,3,3,3,216,3,0,219,1
295,2,2,2,217,2,0,219,1
296,5,5,5,214,5,0,219,1
297,12,12,12,207,12,0,219,1
298,27,27,27,192,27,0,219,1
299,20,20,20,199,20,0,219,1
300,4,4,4,215,4,0,219,1
301,8,8,8,211,8,0,219,1
302,10,10,10,209,10,0,219,1
303,9,9,9,210,9,0,219,1
304,7,7,7,212,7,0,219,1
305,12,12,9,210,6,3,219,2
306,4,4,4,215,4,0,219,1
307,24,24,24,195,24,0,219,1
308,28,28,28,191,28,0,219,1
309,218,218,218,1,218,0,219,1
310,5,5,5,214,5,0,219,1
311,95,95,93,126,91,2,219,2
312,54,54,51,168,48,3,219,2
313,1,1,1,218,1,0,219,1
314,156,156,156,63,156,0,219,1
315,15,15,15,204,15,0,219,1
316,15,15,15,204,15,0,219,1
317,219,219,219,0,219,0,219,1
318,8,8,8,211,8,0,219,1
319,1,1,1,218,1,0,219,1
320,1,1,1,218,1,0,219,1
321,10,10,10,209,10,0,219,1
322,7,7,7,212,7,0,219,1
323,12,12,12,207,12,0,219,1
324,12,12,12,207,12,0,219,1
325,1,1,1,218,1,0,219,1
326,1,1,1,218,1,0,219,1
327,1,1,1,218,1,0,219,1
328,9,9,9,210,9,0,219,1
329,1,1,1,218,1,0,219,1
330,219,219,219,0,219,0,219,1
331,11,11,11,208,11,0,219,1
332,1,1,1,218,1,0,219,1
333,3,3,3,216,3,0,219,1
334,9,9,9,210,9,0,219,1
335,221,221,146,73,89,57,219,4
336,12,12,12,207,12,0,219,1
337,2,2,2,217,2,0,219,1
338,1,1,1,218,1,0,219,1
339,4,4,2,217,0,2,219,2
340,20,20,19,200,18,1,219,2
341,5,5,5,214,5,0,219,1
342,77,77,74,145,71,3,219,2
343,3,3,3,216,3,0,219,1
344,5,5,5,214,5,0,219,1
345,11,11,11,208,11,0,219,1
346,1,1,1,218,1,0,219,1
347,1,1,1,218,1,0,219,1
348,3,3,3,216,3,0,219,1
349,1,1,1,218,1,0,219,1
350,1,1,1,218,1,0,219,1
351,219,219,219,0,219,0,219,1
352,6,6,5,214,4,1,219,2
353,3,3,3,216,3,0,219,1
354,1,1,1,218,1,0,219,1
355,216,216,215,4,214,1,219,2
356,4,4,4,215,4,0,219,1
357,1,1,1,218,1,0,219,1
358,219,219,219,0,219,0,219,1
359,1,1,1,218,1,0,219,1
360,1,1,1,218,1,0,219,1
361,3,3,3,216,3,0,219,1
362,103,103,103,116,103,0,219,1
363,4,4,4,215,4,0,219,1
364,1,1,1,218,1,0,219,1
365,1,1,1,218,1,0,219,1
366,1,1,1,218,1,0,219,1
367,216,216,216,3,216,0,219,1
368,8,8,8,211,8,0,219,1
369,1,1,1,218,1,0,219,1
370,1,1,1,218,1,0,219,1
371,1,1,1,218,1,0,219,1
372,2,2,2,217,2,0,219,1
373,1,1,1,218,1,0,219,1
374,2,2,2,217,2,0,219,1
375,1,1,1,218,1,0,219,1
376,1,1,1,218,1,0,219,1
377,87,87,86,133,85,1,219,2
378,3,3,3,216,3,0,219,1
379,6,6,6,213,6,0,219,1
380,4,4,4,215,4,0,219,1
381,9,9,9,210,9,0,219,1
382,1,1,1,218,1,0,219,1
383,2,2,2,217,2,0,219,1
384,3,3,3,216,3,0,219,1
385,3,3,3,216,3,0,219,1
386,1,1,1,218,1,0,219,1
387,1,1,1,218,1,0,219,1
388,1,1,1,218,1,0,219,1
389,2,2,2,217,2,0,219,1
390,1,1,1,218,1,0,219,1
391,1,1,1,218,1,0,219,1
392,3,3,3,216,3,0,219,1
393,5,5,5,214,5,0,219,1
394,3,3,3,216,3,0,219,1
395,1,1,1,218,1,0,219,1
396,4,4,4,215,4,0,219,1
397,2,2,2,217,2,0,219,1
398,1,1,1,218,1,0,219,1
399,1,1,1,218,1,0,219,1
400,1,1,1,218,1,0,219,1
401,3,3,3,216,3,0,219,1
402,1,1,1,218,1,0,219,1
403,2,2,2,217,2,0,219,1
404,1,1,1,218,1,0,219,1
405,1,1,1,218,1,0,219,1
406,1,1,1,218,1,0,219,1
407,2,2,2,217,2,0,219,1
408,21,21,21,198,21,0,219,1
409,5,5,5,214,5,0,219,1
410,11,11,11,208,11,0,219,1
411,2,2,2,217,2,0,219,1
412,1,1,1,218,1,0,219,1
413,7,7,7,212,7,0,219,1
414,3,3,3,216,3,0,219,1
415,3,3,3,216,3,0,219,1
416,1,1,1,218,1,0,219,1
417,1,1,1,218,1,0,219,1
418,1,1,1,218,1,0,219,1
419,2,2,2,217,2,0,219,1
420,1,1,1,218,1,0,219,1
421,1,1,1,218,1,0,219,1
422,1,1,1,218,1,0,219,1
423,1,1,1,218,1,0,219,1
424,2,2,2,217,2,0,219,1
425,2,2,2,217,2,0,219,1
426,1,1,1,218,1,0,219,1
427,1,1,1,218,1,0,219,1
428,1,1,1,218,1,0,219,1
429,219,219,219,0,219,0,219,1
430,2,2,2,217,2,0,219,1
431,2,2,2,217,2,0,219,1
432,2,2,2,217,2,0,219,1
433,1,1,1,218,1,0,219,1
434,24,24,24,195,24,0,219,1
435,2,2,1,218,0,1,219,2
436,92,92,91,128,90,1,219,2
437,3,3,3,216,3,0,219,1
438,83,83,81,138,79,2,219,2
439,2,2,2,217,2,0,219,1
440,1,1,1,218,1,0,219,1
441,2,2,2,217,2,0,219,1
442,2,2,2,217,2,0,219,1
443,2,2,2,217,2,0,219,1
444,27,27,27,192,27,0,219,1
445,16,16,16,203,16,0,219,1
446,2,2,2,217,2,0,219,1
447,219,219,219,0,219,0,219,1
448,219,219,219,0,219,0,219,1
449,2,2,2,217,2,0,219,1
450,2,2,2,217,2,0,219,1
451,1,1,1,218,1,0,219,1
452,1,1,1,218,1,0,219,1
453,1,1,1,218,1,0,219,1
454,1,1,1,218,1,0,219,1
455,2,2,2,217,2,0,219,1
456,1,1,1,218,1,0,219,1
457,1,1,1,218,1,0,219,1
458,1,1,1,218,1,0,219,1
459,3,3,3,216,3,0,219,1
460,2,2,2,217,2,0,219,1
461,2,2,2,217,2,0,219,1
462,2,2,2,217,2,0,219,1
463,1,1,1,218,1,0,219,1
464,1,1,1,218,1,0,219,1
465,144,144,144,75,144,0,219,1
466,219,219,219,0,219,0,219,1
467,218,218,218,1,218,0,219,1
468,73,73,71,148,69,2,219,2
469,218,218,218,1,218,0,219,1
470,219,219,219,0,219,0,219,1
471,219,219,219,0,219,0,219,1
472,219,219,219,0,219,0,219,1
473,8,8,8,211,8,0,219,1
474,215,215,215,4,215,0,219,1
475,219,219,219,0,219,0,219,1
476,219,219,219,0,219,0,219,1
477,219,219,219,0,219,0,219,1
478,219,219,219,0,219,0,219,1
479,219,219,218,1,217,1,219,2
480,219,219,219,0,219,0,219,1
481,219,219,219,0,219,0,219,1
482,54,54,54,165,54,0,219,1
483,219,219,219,0,219,0,219,1
484,219,219,219,0,219,0,219,1
485,220,220,219,0,218,1,219,2
486,219,219,219,0,219,0,219,1
487,219,219,219,0,219,0,219,1
488,217,217,217,2,217,0,219,1
489,219,219,219,0,219,0,219,1
490,215,215,215,4,215,0,219,1
491,219,219,219,0,219,0,219,1
492,219,219,219,0,219,0,219,1
493,194,194,194,25,194,0,219,1
494,218,218,218,1,218,0,219,1
495,219,219,219,0,219,0,219,1
496,219,219,219,0,219,0,219,1
497,219,219,219,0,219,0,219,1
498,219,219,219,0,219,0,219,1
499,218,218,218,1,218,0,219,1
500,38,38,38,181,38,0,219,1
501,219,219,219,0,219,0,219,1
502,219,219,219,0,219,0,219,1
503,418,418,214,5,38,176,219,3
504,33,33,33,186,33,0,219,1
505,63,63,63,156,63,0,219,1
506,219,219,219,0,219,0,219,1
507,219,219,219,0,219,0,219,1
508,43,43,43,176,43,0,219,1
509,75,75,61,158,50,11,219,3
510,8,8,8,211,8,0,219,1
511,38,38,38,181,38,0,219,1
512,145,145,100,119,70,30,219,4
513,33,33,33,186,33,0,219,1
514,71,71,69,150,67,2,219,2
515,38,38,38,181,38,0,219,1
516,1,1,1,218,1,0,219,1
517,7,7,7,212,7,0,219,1
518,5,5,5,214,5,0,219,1
519,219,219,219,0,219,0,219,1
520,29,29,29,190,29,0,219,1
521,13,13,13,206,13,0,219,1
522,212,212,212,7,212,0,219,1
523,36,36,35,184,34,1,219,2
524,16,16,16,203,16,0,219,1
525,6,6,6,213,6,0,219,1
526,1,1,1,218,1,0,219,1
527,5,5,5,214,5,0,219,1
528,19,19,19,200,19,0,219,1
529,1,1,1,218,1,0,219,1
530,4,4,4,215,4,0,219,1
531,27,27,27,192,27,0,219,1
532,31,31,31,188,31,0,219,1
533,3,3,3,216,3,0,219,1
534,219,219,219,0,219,0,219,1
535,1,1,1,218,1,0,219,1
536,25,25,25,194,25,0,219,1
537,1,1,1,218,1,0,219,1
538,1,1,1,218,1,0,219,1
539,1,1,1,218,1,0,219,1
540,1,1,1,218,1,0,219,1
541,100,100,100,119,100,0,219,1
542,2,2,2,217,2,0,219,1
543,9,9,9,210,9,0,219,1
544,2,2,2,217,2,0,219,1
545,3,3,3,216,3,0,219,1
546,3,3,3,216,3,0,219,1
547,5,5,5,214,5,0,219,1
548,15,15,15,204,15,0,219,1
549,83,83,81,138,79,2,219,2
550,4,4,4,215,4,0,219,1
551,1,1,1,218,1,0,219,1
552,21,21,21,198,21,0,219,1
553,3,3,3,216,3,0,219,1
554,3,3,3,216,3,0,219,1
555,1,1,1,218,1,0,219,1
556,3,3,3,216,3,0,219,1
557,218,218,218,1,218,0,219,1
558,1,1,1,218,1,0,219,1
559,5,5,5,214,5,0,219,1
560,4,4,4,215,4,0,219,1
561,29,29,27,192,25,2,219,2
562,1,1,1,218,1,0,219,1
563,218,218,218,1,218,0,219,1
564,5,5,5,214,5,0,219,1
565,4,4,4,215,4,0,219,1
566,1,1,1,218,1,0,219,1
567,2,2,2,217,2,0,219,1
568,217,217,217,2,217,0,219,1
569,1,1,1,218,1,0,219,1
570,1,1,1,218,1,0,219,1
571,26,26,25,194,24,1,219,2
572,5,5,5,214,5,0,219,1
573,1,1,1,218,1,0,219,1
574,4,4,4,215,4,0,219,1
575,2,2,2,217,2,0,219,1
576,1,1,1,218,1,0,219,1
577,1,1,1,218,1,0,219,1
578,2,2,2,217,2,0,219,1
579,1,1,1,218,1,0,219,1
580,2,2,2,217,2,0,219,1
581,1,1,1,218,1,0,219,1
582,1,1,1,218,1,0,219,1
583,1,1,1,218,1,0,219,1
584,3,3,3,216,3,0,219,1
585,1,1,1,218,1,0,219,1
586,209,209,209,10,209,0,219,1
587,1,1,1,218,1,0,219,1
588,2,2,2,217,2,0,219,1
589,214,214,214,5,214,0,219,1
590,2,2,2,217,2,0,219,1
591,1,1,1,218,1,0,219,1
592,3,3,3,216,3,0,219,1
593,1,1,1,218,1,0,219,1
594,1,1,1,218,1,0,219,1
595,122,122,122,97,122,0,219,1
596,1,1,1,218,1,0,219,1
597,1,1,1,218,1,0,219,1
598,1,1,1,218,1,0,219,1
599,1,1,1,218,1,0,219,1
600,100,100,47,172,18,29,219,9
601,238,238,218,1,198,20,219,2
602,3,3,3,216,3,0,219,1
603,1,1,1,218,1,0,219,1
604,1,1,1,218,1,0,219,1
605,1,1,1,218,1,0,219,1
606,89,89,88,131,87,1,219,2
607,1,1,1,218,1,0,219,1
608,1,1,1,218,1,0,219,1
609,4,4,4,215,4,0,219,1
610,1,1,1,218,1,0,219,1
611,1,1,1,218,1,0,219,1
612,7,7,7,212,7,0,219,1
613,1,1,1,218,1,0,219,1
614,1,1,1,218,1,0,219,1
615,1,1,1,218,1,0,219,1
616,3,3,3,216,3,0,219,1
617,1,1,1,218,1,0,219,1
618,2,2,2,217,2,0,219,1
619,219,219,219,0,219,0,219,1
620,1,1,1,218,1,0,219,1
621,2,2,2,217,2,0,219,1
622,1,1,1,218,1,0,219,1
623,3,3,3,216,3,0,219,1
624,1,1,1,218,1,0,219,1
625,2,2,2,217,2,0,219,1
626,2,2,2,217,2,0,219,1
627,2,2,2,217,2,0,219,1
628,2,2,2,217,2,0,219,1
629,2,2,2,217,2,0,219,1
630,3,3,3,216,3,0,219,1
631,20,20,20,199,20,0,219,1
632,219,219,219,0,219,0,219,1
633,213,213,213,6,213,0,219,1
634,205,205,205,14,205,0,219,1
635,219,219,219,0,219,0,219,1
636,219,219,219,0,219,0,219,1
637,142,142,104,115,67,37,219,3
638,219,219,219,0,219,0,219,1
639,38,38,38,181,38,0,219,1
640,46,46,46,173,46,0,219,1
641,5,5,5,214,5,0,219,1
642,219,219,219,0,219,0,219,1
643,219,219,219,0,219,0,219,1
644,218,218,218,1,218,0,219,1
645,219,219,219,0,219,0,219,1
646,215,215,215,4,215,0,219,1
647,219,219,219,0,219,0,219,1
648,219,219,219,0,219,0,219,1
649,219,219,219,0,219,0,219,1
650,219,219,219,0,219,0,219,1
651,218,218,218,1,218,0,219,1
652,165,165,165,54,165,0,219,1
653,218,218,218,1,218,0,219,1
654,219,219,219,0,219,0,219,1
655,114,114,113,106,112,1,219,2
656,218,218,218,1,218,0,219,1
657,219,219,219,0,219,0,219,1
658,219,219,219,0,219,0,219,1
659,219,219,219,0,219,0,219,1
660,219,219,219,0,219,0,219,1
661,219,219,219,0,219,0,219,1
662,219,219,219,0,219,0,219,1
663,219,219,219,0,219,0,219,1
664,219,219,219,0,219,0,219,1
665,219,219,219,0,219,0,219,1
666,1,1,1,218,1,0,219,1
667,2,2,2,217,2,0,219,1
668,148,148,148,71,148,0,219,1
669,219,219,219,0,219,0,219,1
670,219,219,219,0,219,0,219,1
671,27,27,27,192,27,0,219,1
672,27,27,26,193,25,1,219,2
673,219,219,219,0,219,0,219,1
674,47,47,29,190,22,7,219,8
675,51,51,51,168,51,0,219,1
676,62,62,62,157,62,0,219,1
677,14,14,14,205,14,0,219,1
678,22,22,22,197,22,0,219,1
679,92,92,82,137,72,10,219,2
680,78,78,78,141,78,0,219,1
681,1,1,1,218,1,0,219,1
682,52,52,52,167,52,0,219,1
683,4,4,4,215,4,0,219,1
684,27,27,27,192,27,0,219,1
685,21,21,21,198,21,0,219,1
686,218,218,218,1,218,0,219,1
687,219,219,219,0,219,0,219,1
688,22,22,22,197,22,0,219,1
689,218,218,218,1,218,0,219,1
690,3,3,3,216,3,0,219,1
691,3,3,3,216,3,0,219,1
692,219,219,219,0,219,0,219,1
693,43,43,43,176,43,0,219,1
694,25,25,24,195,23,1,219,2
695,12,12,12,207,12,0,219,1
696,11,11,11,208,11,0,219,1
697,3,3,3,216,3,0,219,1
698,4,4,4,215,4,0,219,1
699,98,98,98,121,98,0,219,1
700,1,1,1,218,1,0,219,1
701,56,56,55,164,54,1,219,2
702,21,21,21,198,21,0,219,1
703,110,110,82,137,55,27,219,3
704,22,22,20,199,18,2,219,2
705,78,78,78,141,78,0,219,1
706,9,9,9,210,9,0,219,1
707,218,218,218,1,218,0,219,1
708,37,37,37,182,37,0,219,1
709,27,27,27,192,27,0,219,1
710,36,36,35,184,34,1,219,2
711,3,3,3,216,3,0,219,1
712,22,22,22,197,22,0,219,1
713,83,83,81,138,79,2,219,2
714,4,4,4,215,4,0,219,1
715,8,8,8,211,8,0,219,1
716,5,5,5,214,5,0,219,1
717,210,210,210,9,210,0,219,1
718,3,3,3,216,3,0,219,1
719,5,5,5,214,5,0,219,1
720,3,3,3,216,3,0,219,1
721,1,1,1,218,1,0,219,1
722,49,49,49,170,49,0,219,1
723,14,14,2,217,0,2,219,9
724,3,3,3,216,3,0,219,1
725,13,13,13,206,13,0,219,1
726,3,3,3,216,3,0,219,1
727,1,1,1,218,1,0,219,1
728,216,216,216,3,216,0,219,1
729,1,1,1,218,1,0,219,1
730,1,1,1,218,1,0,219,1
731,1,1,1,218,1,0,219,1
732,14,14,14,205,14,0,219,1
733,39,39,39,180,39,0,219,1
734,11,11,11,208,11,0,219,1
735,6,6,6,213,6,0,219,1
736,27,27,27,192,27,0,219,1
737,3,3,3,216,3,0,219,1
738,3,3,3,216,3,0,219,1
739,3,3,3,216,3,0,219,1
740,1,1,1,218,1,0,219,1
741,1,1,1,218,1,0,219,1
742,3,3,3,216,3,0,219,1
743,11,11,11,208,11,0,219,1
744,7,7,7,212,7,0,219,1
745,39,39,39,180,39,0,219,1
746,3,3,3,216,3,0,219,1
747,7,7,7,212,7,0,219,1
748,1,1,1,218,1,0,219,1
749,23,23,23,196,23,0,219,1
750,3,3,3,216,3,0,219,1
751,5,5,5,214,5,0,219,1
752,8,8,8,211,8,0,219,1
753,2,2,2,217,2,0,219,1
754,5,5,5,214,5,0,219,1
755,5,5,5,214,5,0,219,1
756,1,1,1,218,1,0,219,1
757,4,4,4,215,4,0,219,1
758,1,1,1,218,1,0,219,1
759,2,2,1,218,0,1,219,2
760,7,7,7,212,7,0,219,1
761,27,27,27,192,27,0,219,1
762,9,9,9,210,9,0,219,1
763,1,1,1,218,1,0,219,1
764,22,22,22,197,22,0,219,1
765,3,3,3,216,3,0,219,1
766,1,1,1,218,1,0,219,1
767,9,9,9,210,9,0,219,1
768,1,1,1,218,1,0,219,1
769,1,1,1,218,1,0,219,1
770,219,219,219,0,219,0,219,1
771,1,1,1,218,1,0,219,1
