strain,character_state,character_state_annotation
STPY.0321.00123,6,6 copies
STPY.0321.00139,1,1 copies
STPY.0321.00195,1,1 copies
STPY.0321.00111,1,1 copies
STPY.0321.00067,2,2 copies
STPY.0321.00194,0,0 copies
STPY.0321.00218,0,0 copies
STPY.0321.00066,2,2 copies
STPY.0321.00125,6,6 copies
STPY.0321.00078,0,0 copies
STPY.0321.00080,2,2 copies
STPY.0321.00149,1,1 copies
STPY.0321.00020,6,6 copies
STPY.0321.00006,1,1 copies
STPY.0321.00073,0,0 copies
STPY.0321.00164,0,0 copies
STPY.0321.00167,1,1 copies
STPY.0321.00150,1,1 copies
STPY.0321.00216,0,0 copies
STPY.0321.00012,2,2 copies
STPY.0321.00077,0,0 copies
STPY.0321.00026,1,1 copies
STPY.0321.00107,1,1 copies
STPY.0321.00207,0,0 copies
STPY.0321.00156,0,0 copies
STPY.0321.00128,0,0 copies
STPY.0321.00001,0,0 copies
STPY.0321.00147,0,0 copies
STPY.0321.00047,0,0 copies
STPY.0321.00177,2,2 copies
STPY.0321.00115,1,1 copies
STPY.0321.00085,0,0 copies
STPY.0321.00092,1,1 copies
STPY.0321.00057,1,1 copies
STPY.0321.00213,1,1 copies
STPY.0321.00144,1,1 copies
STPY.0321.00176,0,0 copies
STPY.0321.00152,1,1 copies
STPY.0321.00209,2,2 copies
STPY.0321.00174,2,2 copies
STPY.0321.00084,0,0 copies
STPY.0321.00173,1,1 copies
STPY.0321.00130,0,0 copies
STPY.0321.00098,1,1 copies
STPY.0321.00016,2,2 copies
STPY.0321.00208,2,2 copies
STPY.0321.00121,0,0 copies
STPY.0321.00086,1,1 copies
STPY.0321.00039,0,0 copies
STPY.0321.00217,0,0 copies
STPY.0321.00142,1,1 copies
STPY.0321.00165,1,1 copies
STPY.0321.00184,1,1 copies
STPY.0321.00205,6,6 copies
STPY.0321.00003,0,0 copies
STPY.0321.00182,0,0 copies
STPY.0321.00151,1,1 copies
STPY.0321.00188,1,1 copies
STPY.0321.00065,0,0 copies
STPY.0321.00074,0,0 copies
STPY.0321.00180,0,0 copies
STPY.0321.00036,1,1 copies
STPY.0321.00008,2,2 copies
STPY.0321.00024,0,0 copies
STPY.0321.00210,2,2 copies
STPY.0321.00172,3,3 copies
STPY.0321.00097,0,0 copies
STPY.0321.00211,2,2 copies
STPY.0321.00070,0,0 copies
STPY.0321.00197,1,1 copies
STPY.0321.00127,1,1 copies
STPY.0321.00027,0,0 copies
STPY.0321.00137,1,1 copies
STPY.0321.00183,0,0 copies
STPY.0321.00101,1,1 copies
STPY.0321.00063,0,0 copies
STPY.0321.00136,1,1 copies
STPY.0321.00140,1,1 copies
STPY.0321.00178,0,0 copies
STPY.0321.00126,6,6 copies
STPY.0321.00055,0,0 copies
STPY.0321.00032,0,0 copies
STPY.0321.00068,0,0 copies
STPY.0321.00089,0,0 copies
STPY.0321.00116,1,1 copies
STPY.0321.00093,1,1 copies
STPY.0321.00106,2,2 copies
STPY.0321.00083,3,3 copies
STPY.0321.00082,1,1 copies
STPY.0321.00143,0,0 copies
STPY.0321.00099,1,1 copies
STPY.0321.00030,1,1 copies
STPY.0321.00105,0,0 copies
STPY.0321.00042,0,0 copies
STPY.0321.00013,0,0 copies
STPY.0321.00212,2,2 copies
STPY.0321.00122,4,4 copies
STPY.0321.00058,0,0 copies
STPY.0321.00015,2,2 copies
STPY.0321.00048,2,2 copies
STPY.0321.00219,2,2 copies
STPY.0321.00033,0,0 copies
STPY.0321.00134,1,1 copies
STPY.0321.00069,0,0 copies
STPY.0321.00179,1,1 copies
STPY.0321.00192,2,2 copies
STPY.0321.00088,0,0 copies
STPY.0321.00004,1,1 copies
STPY.0321.00215,1,1 copies
STPY.0321.00170,0,0 copies
STPY.0321.00031,0,0 copies
STPY.0321.00166,2,2 copies
STPY.0321.00132,0,0 copies
STPY.0321.00181,0,0 copies
STPY.0321.00110,1,1 copies
STPY.0321.00169,1,1 copies
STPY.0321.00034,1,1 copies
STPY.0321.00091,1,1 copies
STPY.0321.00104,1,1 copies
STPY.0321.00079,2,2 copies
STPY.0321.00038,1,1 copies
STPY.0321.00146,2,2 copies
STPY.0321.00011,6,6 copies
STPY.0321.00037,0,0 copies
STPY.0321.00155,0,0 copies
STPY.0321.00060,0,0 copies
STPY.0321.00185,1,1 copies
STPY.0321.00043,0,0 copies
STPY.0321.00062,0,0 copies
STPY.0321.00196,0,0 copies
STPY.0321.00131,1,1 copies
STPY.0321.00118,6,6 copies
STPY.0321.00010,0,0 copies
STPY.0321.00160,0,0 copies
STPY.0321.00120,0,0 copies
STPY.0321.00124,6,6 copies
STPY.0321.00007,0,0 copies
STPY.0321.00187,6,6 copies
STPY.0321.00168,0,0 copies
STPY.0321.00129,0,0 copies
