strain,character_state,character_state_annotation
LIMO.0521.00081,0,0 copies
LIMO.0521.00104,0,0 copies
LIMO.0521.00158,1,1 copies
LIMO.0521.00126,1,1 copies
LIMO.0521.00030,1,1 copies
LIMO.0521.00002,1,1 copies
LIMO.0521.00093,1,1 copies
LIMO.0521.00258,1,1 copies
LIMO.0521.00165,0,0 copies
LIMO.0521.00162,0,0 copies
LIMO.0521.00201,1,1 copies
LIMO.0521.00251,0,0 copies
LIMO.0521.00100,1,1 copies
LIMO.0521.00055,0,0 copies
LIMO.0521.00043,1,1 copies
LIMO.0521.00154,0,0 copies
LIMO.0521.00090,1,1 copies
LIMO.0521.00117,1,1 copies
LIMO.0521.00238,1,1 copies
LIMO.0521.00069,1,1 copies
LIMO.0521.00073,0,0 copies
LIMO.0521.00252,1,1 copies
LIMO.0521.00026,0,0 copies
LIMO.0521.00115,1,1 copies
LIMO.0521.00061,0,0 copies
LIMO.0521.00242,1,1 copies
LIMO.0521.00202,1,1 copies
LIMO.0521.00209,1,1 copies
LIMO.0521.00024,1,1 copies
LIMO.0521.00109,0,0 copies
LIMO.0521.00032,0,0 copies
LIMO.0521.00132,1,1 copies
LIMO.0521.00078,1,1 copies
LIMO.0521.00004,0,0 copies
LIMO.0521.00111,0,0 copies
LIMO.0521.00231,1,1 copies
LIMO.0521.00125,0,0 copies
LIMO.0521.00254,1,1 copies
LIMO.0521.00160,1,1 copies
LIMO.0521.00222,1,1 copies
LIMO.0521.00228,1,1 copies
LIMO.0521.00226,1,1 copies
LIMO.0521.00110,1,1 copies
LIMO.0521.00179,0,0 copies
LIMO.0521.00044,0,0 copies
LIMO.0521.00046,1,1 copies
LIMO.0521.00107,1,1 copies
LIMO.0521.00217,1,1 copies
LIMO.0521.00223,1,1 copies
LIMO.0521.00233,1,1 copies
LIMO.0521.00058,1,1 copies
LIMO.0521.00098,0,0 copies
LIMO.0521.00215,0,0 copies
LIMO.0521.00068,1,1 copies
LIMO.0521.00019,1,1 copies
LIMO.0521.00253,1,1 copies
LIMO.0521.00224,1,1 copies
LIMO.0521.00021,0,0 copies
LIMO.0521.00173,0,0 copies
LIMO.0521.00124,1,1 copies
LIMO.0521.00047,1,1 copies
LIMO.0521.00135,1,1 copies
LIMO.0521.00096,1,1 copies
LIMO.0521.00105,0,0 copies
LIMO.0521.00139,1,1 copies
LIMO.0521.00188,1,1 copies
LIMO.0521.00183,1,1 copies
LIMO.0521.00016,1,1 copies
LIMO.0521.00182,1,1 copies
LIMO.0521.00145,1,1 copies
LIMO.0521.00176,1,1 copies
LIMO.0521.00232,1,1 copies
LIMO.0521.00227,1,1 copies
LIMO.0521.00137,1,1 copies
LIMO.0521.00205,1,1 copies
LIMO.0521.00199,1,1 copies
LIMO.0521.00250,1,1 copies
LIMO.0521.00151,1,1 copies
LIMO.0521.00167,0,0 copies
LIMO.0521.00025,1,1 copies
LIMO.0521.00206,1,1 copies
LIMO.0521.00170,0,0 copies
LIMO.0521.00048,1,1 copies
LIMO.0521.00076,1,1 copies
LIMO.0521.00084,0,0 copies
LIMO.0521.00001,1,1 copies
LIMO.0521.00241,1,1 copies
LIMO.0521.00140,1,1 copies
LIMO.0521.00091,1,1 copies
LIMO.0521.00054,1,1 copies
LIMO.0521.00088,0,0 copies
LIMO.0521.00077,0,0 copies
LIMO.0521.00020,1,1 copies
LIMO.0521.00034,1,1 copies
LIMO.0521.00101,0,0 copies
LIMO.0521.00230,0,0 copies
LIMO.0521.00040,0,0 copies
LIMO.0521.00211,1,1 copies
LIMO.0521.00220,1,1 copies
LIMO.0521.00050,1,1 copies
LIMO.0521.00208,1,1 copies
LIMO.0521.00012,0,0 copies
LIMO.0521.00243,1,1 copies
LIMO.0521.00212,1,1 copies
LIMO.0521.00216,0,0 copies
LIMO.0521.00194,0,0 copies
LIMO.0521.00168,0,0 copies
LIMO.0521.00219,1,1 copies
LIMO.0521.00103,0,0 copies
LIMO.0521.00118,1,1 copies
LIMO.0521.00143,1,1 copies
LIMO.0521.00138,0,0 copies
LIMO.0521.00127,1,1 copies
LIMO.0521.00247,0,0 copies
LIMO.0521.00049,0,0 copies
LIMO.0521.00235,1,1 copies
LIMO.0521.00079,1,1 copies
LIMO.0521.00181,1,1 copies
LIMO.0521.00029,1,1 copies
LIMO.0521.00089,1,1 copies
LIMO.0521.00074,1,1 copies
LIMO.0521.00159,1,1 copies
LIMO.0521.00120,1,1 copies
LIMO.0521.00155,0,0 copies
LIMO.0521.00249,0,0 copies
LIMO.0521.00186,1,1 copies
LIMO.0521.00067,1,1 copies
LIMO.0521.00005,1,1 copies
LIMO.0521.00036,1,1 copies
LIMO.0521.00121,1,1 copies
LIMO.0521.00064,1,1 copies
LIMO.0521.00102,1,1 copies
LIMO.0521.00031,1,1 copies
LIMO.0521.00178,1,1 copies
LIMO.0521.00051,1,1 copies
LIMO.0521.00070,1,1 copies
LIMO.0521.00057,1,1 copies
LIMO.0521.00196,1,1 copies
LIMO.0521.00059,1,1 copies
LIMO.0521.00169,0,0 copies
LIMO.0521.00244,1,1 copies
LIMO.0521.00072,0,0 copies
LIMO.0521.00097,1,1 copies
LIMO.0521.00041,1,1 copies
LIMO.0521.00063,0,0 copies
LIMO.0521.00153,0,0 copies
LIMO.0521.00142,0,0 copies
LIMO.0521.00191,1,1 copies
LIMO.0521.00009,0,0 copies
LIMO.0521.00150,1,1 copies
LIMO.0521.00240,1,1 copies
LIMO.0521.00035,1,1 copies
LIMO.0521.00042,0,0 copies
LIMO.0521.00229,1,1 copies
LIMO.0521.00255,1,1 copies
LIMO.0521.00146,1,1 copies
LIMO.0521.00119,1,1 copies
LIMO.0521.00245,1,1 copies
LIMO.0521.00028,0,0 copies
