strain,character_state,character_state_annotation
PSAE.0521.00251,2,2 copies
PSAE.0521.00058,2,2 copies
PSAE.0521.00305,2,2 copies
PSAE.0521.00012,2,2 copies
PSAE.0521.00235,2,2 copies
PSAE.0521.00207,2,2 copies
PSAE.0521.00135,2,2 copies
PSAE.0521.00265,2,2 copies
PSAE.0521.00048,2,2 copies
PSAE.0521.00093,2,2 copies
PSAE.0521.00224,2,2 copies
PSAE.0521.00094,2,2 copies
PSAE.0521.00285,2,2 copies
PSAE.0521.00253,2,2 copies
PSAE.0521.00188,2,2 copies
PSAE.0521.00060,2,2 copies
PSAE.0521.00155,2,2 copies
PSAE.0521.00131,2,2 copies
PSAE.0521.00122,2,2 copies
PSAE.0521.00221,2,2 copies
PSAE.0521.00121,2,2 copies
PSAE.0521.00227,2,2 copies
PSAE.0521.00194,2,2 copies
PSAE.0521.00051,2,2 copies
PSAE.0521.00046,2,2 copies
PSAE.0521.00245,2,2 copies
PSAE.0521.00183,2,2 copies
PSAE.0521.00154,2,2 copies
PSAE.0521.00095,2,2 copies
PSAE.0521.00177,2,2 copies
PSAE.0521.00049,2,2 copies
PSAE.0521.00317,2,2 copies
PSAE.0521.00261,2,2 copies
PSAE.0521.00158,2,2 copies
PSAE.0521.00082,2,2 copies
PSAE.0521.00304,2,2 copies
PSAE.0521.00086,2,2 copies
PSAE.0521.00078,2,2 copies
PSAE.0521.00263,2,2 copies
PSAE.0521.00208,2,2 copies
PSAE.0521.00310,2,2 copies
PSAE.0521.00236,2,2 copies
PSAE.0521.00066,2,2 copies
PSAE.0521.00092,2,2 copies
PSAE.0521.00149,2,2 copies
PSAE.0521.00003,2,2 copies
PSAE.0521.00042,2,2 copies
PSAE.0521.00241,2,2 copies
PSAE.0521.00222,2,2 copies
PSAE.0521.00205,2,2 copies
PSAE.0521.00021,2,2 copies
PSAE.0521.00118,2,2 copies
PSAE.0521.00234,2,2 copies
PSAE.0521.00111,2,2 copies
PSAE.0521.00267,2,2 copies
PSAE.0521.00120,2,2 copies
PSAE.0521.00013,2,2 copies
PSAE.0521.00160,6,6 copies
PSAE.0521.00162,2,2 copies
PSAE.0521.00264,2,2 copies
PSAE.0521.00084,2,2 copies
PSAE.0521.00297,2,2 copies
PSAE.0521.00141,2,2 copies
PSAE.0521.00301,2,2 copies
PSAE.0521.00225,2,2 copies
PSAE.0521.00187,2,2 copies
PSAE.0521.00134,2,2 copies
PSAE.0521.00313,2,2 copies
PSAE.0521.00004,2,2 copies
PSAE.0521.00238,2,2 copies
PSAE.0521.00035,2,2 copies
PSAE.0521.00275,2,2 copies
PSAE.0521.00266,2,2 copies
PSAE.0521.00212,2,2 copies
PSAE.0521.00085,2,2 copies
PSAE.0521.00240,2,2 copies
PSAE.0521.00231,2,2 copies
PSAE.0521.00271,2,2 copies
PSAE.0521.00192,2,2 copies
PSAE.0521.00288,2,2 copies
PSAE.0521.00211,2,2 copies
PSAE.0521.00023,2,2 copies
PSAE.0521.00100,2,2 copies
PSAE.0521.00081,2,2 copies
PSAE.0521.00327,2,2 copies
PSAE.0521.00136,2,2 copies
PSAE.0521.00140,2,2 copies
PSAE.0521.00180,2,2 copies
PSAE.0521.00161,2,2 copies
PSAE.0521.00279,2,2 copies
PSAE.0521.00195,2,2 copies
PSAE.0521.00196,2,2 copies
PSAE.0521.00067,2,2 copies
PSAE.0521.00293,2,2 copies
PSAE.0521.00182,2,2 copies
PSAE.0521.00321,2,2 copies
PSAE.0521.00168,2,2 copies
PSAE.0521.00256,2,2 copies
PSAE.0521.00074,2,2 copies
PSAE.0521.00031,2,2 copies
PSAE.0521.00115,2,2 copies
PSAE.0521.00171,2,2 copies
PSAE.0521.00262,2,2 copies
PSAE.0521.00151,2,2 copies
PSAE.0521.00037,2,2 copies
PSAE.0521.00217,2,2 copies
PSAE.0521.00148,2,2 copies
PSAE.0521.00001,2,2 copies
PSAE.0521.00050,2,2 copies
PSAE.0521.00181,2,2 copies
PSAE.0521.00047,2,2 copies
PSAE.0521.00014,2,2 copies
PSAE.0521.00024,2,2 copies
PSAE.0521.00009,2,2 copies
PSAE.0521.00052,2,2 copies
PSAE.0521.00308,2,2 copies
PSAE.0521.00274,2,2 copies
PSAE.0521.00286,2,2 copies
PSAE.0521.00278,2,2 copies
PSAE.0521.00248,2,2 copies
PSAE.0521.00040,2,2 copies
PSAE.0521.00002,2,2 copies
PSAE.0521.00213,2,2 copies
PSAE.0521.00057,2,2 copies
PSAE.0521.00068,2,2 copies
PSAE.0521.00289,2,2 copies
PSAE.0521.00190,2,2 copies
PSAE.0521.00254,2,2 copies
PSAE.0521.00034,2,2 copies
PSAE.0521.00096,2,2 copies
PSAE.0521.00098,2,2 copies
PSAE.0521.00328,2,2 copies
PSAE.0521.00159,2,2 copies
PSAE.0521.00290,2,2 copies
PSAE.0521.00025,2,2 copies
PSAE.0521.00220,2,2 copies
PSAE.0521.00137,2,2 copies
PSAE.0521.00210,2,2 copies
PSAE.0521.00116,2,2 copies
PSAE.0521.00200,2,2 copies
PSAE.0521.00326,2,2 copies
PSAE.0521.00063,2,2 copies
PSAE.0521.00127,2,2 copies
PSAE.0521.00292,2,2 copies
PSAE.0521.00069,2,2 copies
PSAE.0521.00299,2,2 copies
PSAE.0521.00090,2,2 copies
PSAE.0521.00169,2,2 copies
PSAE.0521.00062,2,2 copies
PSAE.0521.00110,2,2 copies
PSAE.0521.00103,2,2 copies
PSAE.0521.00252,2,2 copies
PSAE.0521.00284,2,2 copies
PSAE.0521.00072,2,2 copies
PSAE.0521.00119,2,2 copies
PSAE.0521.00007,2,2 copies
PSAE.0521.00226,2,2 copies
PSAE.0521.00044,2,2 copies
PSAE.0521.00258,2,2 copies
PSAE.0521.00230,2,2 copies
PSAE.0521.00178,2,2 copies
PSAE.0521.00191,2,2 copies
PSAE.0521.00237,2,2 copies
PSAE.0521.00010,2,2 copies
PSAE.0521.00077,2,2 copies
PSAE.0521.00282,2,2 copies
PSAE.0521.00209,2,2 copies
PSAE.0521.00294,2,2 copies
PSAE.0521.00166,2,2 copies
PSAE.0521.00277,2,2 copies
PSAE.0521.00114,2,2 copies
PSAE.0521.00016,2,2 copies
PSAE.0521.00102,2,2 copies
PSAE.0521.00281,2,2 copies
PSAE.0521.00061,2,2 copies
PSAE.0521.00142,2,2 copies
PSAE.0521.00199,2,2 copies
PSAE.0521.00156,2,2 copies
PSAE.0521.00008,2,2 copies
PSAE.0521.00260,2,2 copies
PSAE.0521.00247,2,2 copies
PSAE.0521.00318,2,2 copies
PSAE.0521.00184,2,2 copies
PSAE.0521.00139,2,2 copies
PSAE.0521.00186,2,2 copies
PSAE.0521.00145,2,2 copies
PSAE.0521.00283,2,2 copies
PSAE.0521.00017,2,2 copies
PSAE.0521.00133,2,2 copies
PSAE.0521.00157,2,2 copies
PSAE.0521.00036,2,2 copies
PSAE.0521.00112,2,2 copies
PSAE.0521.00185,2,2 copies
PSAE.0521.00038,2,2 copies
PSAE.0521.00124,2,2 copies
PSAE.0521.00257,2,2 copies
PSAE.0521.00206,2,2 copies
PSAE.0521.00019,2,2 copies
PSAE.0521.00273,4,4 copies
PSAE.0521.00054,2,2 copies
PSAE.0521.00143,2,2 copies
PSAE.0521.00320,2,2 copies
PSAE.0521.00146,2,2 copies
PSAE.0521.00020,2,2 copies
PSAE.0521.00076,2,2 copies
PSAE.0521.00173,2,2 copies
PSAE.0521.00268,2,2 copies
PSAE.0521.00174,2,2 copies
PSAE.0521.00022,2,2 copies
PSAE.0521.00270,2,2 copies
PSAE.0521.00108,2,2 copies
PSAE.0521.00033,2,2 copies
PSAE.0521.00113,2,2 copies
PSAE.0521.00319,2,2 copies
PSAE.0521.00295,2,2 copies
PSAE.0521.00167,2,2 copies
PSAE.0521.00300,2,2 copies
PSAE.0521.00280,2,2 copies
PSAE.0521.00107,2,2 copies
PSAE.0521.00101,2,2 copies
PSAE.0521.00315,2,2 copies
PSAE.0521.00176,2,2 copies
PSAE.0521.00138,2,2 copies
PSAE.0521.00287,2,2 copies
PSAE.0521.00228,2,2 copies
PSAE.0521.00030,2,2 copies
PSAE.0521.00059,2,2 copies
PSAE.0521.00243,2,2 copies
PSAE.0521.00311,2,2 copies
PSAE.0521.00104,2,2 copies
PSAE.0521.00083,2,2 copies
PSAE.0521.00130,2,2 copies
PSAE.0521.00125,2,2 copies
PSAE.0521.00198,2,2 copies
PSAE.0521.00106,2,2 copies
PSAE.0521.00152,2,2 copies
PSAE.0521.00097,2,2 copies
PSAE.0521.00239,2,2 copies
PSAE.0521.00055,2,2 copies
PSAE.0521.00147,2,2 copies
PSAE.0521.00175,2,2 copies
PSAE.0521.00150,2,2 copies
PSAE.0521.00006,2,2 copies
PSAE.0521.00005,2,2 copies
PSAE.0521.00296,2,2 copies
PSAE.0521.00026,2,2 copies
PSAE.0521.00027,2,2 copies
PSAE.0521.00272,2,2 copies
PSAE.0521.00193,2,2 copies
PSAE.0521.00316,2,2 copies
PSAE.0521.00323,2,2 copies
PSAE.0521.00039,2,2 copies
PSAE.0521.00179,2,2 copies
PSAE.0521.00309,2,2 copies
PSAE.0521.00291,2,2 copies
PSAE.0521.00028,2,2 copies
PSAE.0521.00214,2,2 copies
PSAE.0521.00312,2,2 copies
PSAE.0521.00189,2,2 copies
PSAE.0521.00087,2,2 copies
PSAE.0521.00164,2,2 copies
PSAE.0521.00053,2,2 copies
PSAE.0521.00011,2,2 copies
PSAE.0521.00197,2,2 copies
PSAE.0521.00246,2,2 copies
PSAE.0521.00302,2,2 copies
PSAE.0521.00088,2,2 copies
PSAE.0521.00172,2,2 copies
PSAE.0521.00045,2,2 copies
PSAE.0521.00065,2,2 copies
PSAE.0521.00080,2,2 copies
PSAE.0521.00232,2,2 copies
PSAE.0521.00219,2,2 copies
