block,cluster,parallel_rear_score,number_of_inconsistent_colors,number_of_parallel_events,mean_copies,tree_consistent,insertions_count,deletions_count
60,43,0,0,0,1.03125,True,0,0
59,43,0,0,0,1.03125,True,0,0
57,42,0,0,0,1,True,0,0
56,44,0,0,0,1,True,0,0
55,42,0,0,0,1.03125,True,0,0
54,42,0,0,0,1.03125,True,0,0
53,42,0,0,0,1.03125,True,0,0
52,42,0,0,0,1.03125,True,0,0
51,45,0,0,0,0.65625,True,0,1
50,46,0,0,0,0.96875,True,0,1
44,47,0,0,0,0.9375,True,0,1
43,47,0,0,0,0.9375,True,0,1
42,44,0,0,0,1,True,0,0
41,44,0,0,0,1,True,0,0
40,44,0,0,0,1,True,0,0
39,44,0,0,0,1,True,0,0
38,44,0,0,0,1,True,0,0
37,44,0,0,0,1,True,0,0
36,44,0,0,0,1,True,0,0
35,40,0,0,0,0.96875,True,0,1
33,44,0,0,0,1,True,0,0
30,44,0,0,0,1,True,0,0
29,44,0,0,0,1,True,0,0
28,44,0,0,0,1,True,0,0
27,44,0,0,0,1,True,0,0
26,44,0,0,0,1,True,0,0
25,44,0,0,0,1,True,0,0
24,44,0,0,0,1,True,0,0
23,44,0,0,0,1,True,0,0
22,44,0,0,0,1,True,0,0
21,44,0,0,0,1,True,0,0
20,44,0,0,0,1,True,0,0
19,44,0,0,0,1,True,0,0
18,44,0,0,0,1,True,0,0
17,44,0,0,0,1,True,0,0
16,48,0,0,0,0.625,True,0,1
15,14,0,0,0,0.96875,True,0,1
14,14,0,0,0,0.96875,True,0,1
13,44,0,0,0,1,True,0,0
12,44,0,0,0,1,True,0,0
9,49,0,0,0,0.9375,True,0,1
8,49,0,0,0,0.9375,True,0,1
7,49,0,0,0,0.9375,True,0,1
6,49,0,0,0,0.9375,True,0,1
5,49,0,0,0,0.96875,True,0,1
4,50,0,0,0,0.0625,True,1,0
3,42,0,0,0,1,True,0,0
2,42,0,0,0,1,True,0,0
1,22,0,0,0,0.96875,True,0,1
