block,chroms,mean_length,std_length,parallel_rear_score,number_of_inconsistent_colors,number_of_parallel_events,tree_consistent
36,2,36018.75,58.75,0,0,0,True
20,2,74808.875,58.284190609461156,0,0,0,True
213,1,66850.375,57.859069081691935,0,0,0,True
130,1,49438.78125,57.55037704861281,0,0,0,True
164,1,60703.6875,56.47811384731257,0,0,0,True
185,1;2,38636.125,56.02161971060816,0,0,0,True
181,1,29816.8125,55.12283867645062,0,0,0,True
39,2,40705.65625,54.65837617362503,0,0,0,True
22,2,45374.90625,52.88156541685864,0,0,0,True
92,1,24162.625,50.125311719728984,0,0,0,True
151,1,25970.9375,48.7377789168731,0,0,0,True
178,1,19035.21875,48.2303939278698,0,0,0,True
167,1,13566.545454545454,47.9634272975433,0,0,0,True
107,1,10127.5,47.88658476024366,0,0,0,True
132,1,27085.0,47.31741222848097,0,0,0,True
95,1,9328.53125,47.18513032129402,0,0,0,True
65,2,7249.15625,46.96548558183446,0,0,0,True
29,2,25832.0625,43.42877610237249,0,0,0,True
6,2,8884.5,41.95453888834119,0,0,0,True
153,1,71915.0,41.126329765735235,0,0,0,True
89,1,65010.875,40.882262351782835,0,0,0,True
196,1,23283.84375,39.579121212294496,0,0,0,True
117,1,37202.8125,36.590160477237596,0,0,0,True
28,2,38384.75,34.61665061787463,0,0,0,True
165,1,8333.969696969696,34.51436666040359,0,0,0,True
129,1,14863.71875,33.464752328943064,0,0,0,True
131,1,48288.65625,30.944112298424397,0,0,0,True
52,2,33011.84848484849,30.353594177996413,0,0,0,True
183,1;2,18563.40625,28.33930505389114,0,0,0,True
155,1,33360.53125,27.565812584386116,0,0,0,True
16,2,9839.2,26.61315464201867,0,0,0,True
56,2,39925.125,26.005708507941097,0,0,0,True
212,1,26746.875,25.035911706986028,0,0,0,True
200,1,51512.67741935484,25.016622985493765,0,0,0,True
8,2,39709.26666666667,22.52988139239875,0,0,0,True
121,1,36728.71875,21.216494725507793,0,0,0,True
142,1,13877.735294117647,20.93309907008995,0,0,0,True
23,2,14741.0,20.053054630155476,0,0,0,True
159,1,9511.46875,19.683407312696144,0,0,0,True
18,2,10163.75,18.70995724206766,0,0,0,True
191,1;2,29813.09375,17.13249721837129,0,0,0,True
119,1,26438.064516129034,16.297507198798872,0,0,0,True
220,1,32445.0,16.0,0,0,0,True
175,1,23833.235294117647,15.985395583854604,0,0,0,True
149,1,9163.28205128205,15.8614978403983,0,0,0,True
166,1,12346.088235294117,15.8473743363499,0,0,0,True
188,1;2,28005.40625,14.980944928057776,0,0,0,True
186,1;2,25137.0,14.76693942562236,0,0,0,True
13,2,21011.4375,14.521401232319146,0,0,0,True
184,1;2,14414.84375,13.917411251288797,0,0,0,True
194,1;2,41668.28125,13.611195701976369,0,0,0,True
174,1,11679.771428571428,13.590092429593625,0,0,0,True
163,1,7150.09375,13.05363784304973,0,0,0,True
93,1,34497.09375,12.006142633564703,0,0,0,True
113,1;2,29984.46875,11.731326584726043,0,0,0,True
152,1,27239.59375,11.182741655671922,0,0,0,True
208,1,28242.28125,10.134206847972859,0,0,0,True
161,1,18202.125,9.971051850231248,0,0,0,True
214,1,16727.0,9.940447676035522,0,0,0,True
209,1,15304.375,9.819464089246418,0,0,0,True
90,1,8707.78125,9.803489095087524,0,0,0,True
122,1,30586.46875,9.78194885682296,0,0,0,True
156,1,62771.34375,9.531557372092978,0,0,0,True
199,1,9558.3125,9.398927797892693,0,0,0,True
105,1,21632.3125,9.295286103719455,0,0,0,True
111,1,6130.875,9.14723318823785,0,0,0,True
37,2,13617.75,8.742854225022855,0,0,0,True
135,1,12615.75,8.685476383020104,0,0,0,True
104,1,11002.75,8.540345426269361,0,0,0,True
109,1,19407.90625,8.221007294577715,0,0,0,True
162,1,16220.875,8.146126380065558,0,0,0,True
55,2,7910.787878787879,8.145486111049948,0,0,0,True
102,1,7522.59375,8.111948652296809,0,0,0,True
42,2,21295.5625,7.809999599871949,0,0,0,True
136,1,9300.40625,7.793664795043472,0,0,0,True
170,1,5179.65625,7.581265457527523,0,0,0,True
180,1,19186.375,7.452977592881921,0,0,0,True
124,1,7991.71875,7.412971633393723,0,0,0,True
106,1,16622.25,7.176350047203662,0,0,0,True
98,1;2,20335.40625,7.0881034795987565,0,0,0,True
59,2,10895.969696969696,7.081708612889237,0,0,0,True
176,1,29446.823529411766,7.064703433412906,0,0,0,True
125,1,12671.6875,6.916635291093495,0,0,0,True
94,1,42030.96875,6.816727472732059,0,0,0,True
145,1,19116.5,6.73609679265374,0,0,0,True
17,2,19928.40625,6.66548654919504,0,0,0,True
30,2,11485.59375,6.499323883105073,0,0,0,True
99,1;2,5858.375,6.4262644670134765,0,0,0,True
139,1,21350.6875,6.346443393744248,0,0,0,True
137,1,22624.625,6.298561343672061,0,0,0,True
120,1,28674.15625,6.280472588706999,0,0,0,True
204,1,13435.28125,6.200979635307634,0,0,0,True
103,1,34474.25,6.128825336065631,0,0,0,True
26,2,5651.28125,6.001220578973914,0,0,0,True
168,1,16428.878787878788,5.824491528113437,0,0,0,True
123,1,32026.21875,5.791882115297238,0,0,0,True
147,1;2,20237.375,5.543859215384171,0,0,0,True
160,1,14295.6875,5.083290641897235,0,0,0,True
54,2,23735.0,5.06921785850339,0,0,0,True
43,2,7370.9,4.988987873306569,0,0,0,True
210,1,20677.03125,4.977978850648122,0,0,0,True
110,1,19824.3125,4.933542717966471,0,0,0,True
91,1,10661.25,4.828301978956992,0,0,0,True
5,2,6716.741935483871,4.620904407605158,0,0,0,True
38,2,9992.09375,4.495549014024872,0,0,0,True
33,2,19054.59375,4.464158480329748,0,0,0,True
15,2,5197.451612903225,4.456519035600792,0,0,0,True
88,1,24939.25,4.394598957811737,0,0,0,True
21,2,16774.625,4.2555111326373005,0,0,0,True
82,2,33067.2,4.077580982232807,0,0,0,True
190,1;2,11228.870967741936,4.0220515988081935,0,0,0,True
53,2,17731.727272727272,3.9868931267852807,0,0,0,True
35,2,10669.935483870968,3.7839685931910143,0,0,0,True
108,1,5095.90625,2.7540807790440716,0,0,0,True
66,2,19888.4375,2.6685377550261493,0,0,0,True
51,2,5492.428571428572,2.6108095546424375,0,0,0,True
41,2,10131.125,2.595067436503337,0,0,0,True
150,1,8362.625,2.521780125229002,0,0,0,True
2,2,5373.46875,2.2077190576475076,0,0,0,True
127,1,7027.875,2.1758618981911515,0,0,0,True
154,1,16123.375,2.161452058223823,0,0,0,True
9,2,8065.966666666666,1.7978382080215733,0,0,0,True
128,1,6827.71875,1.5659337270459437,0,0,0,True
126,1,33877.71875,1.2804875780342424,0,0,0,True
133,1,6880.606060606061,1.229421986369745,0,0,0,True
173,1,5560.028571428571,0.8778452283278408,0,0,0,True
171,1,5850.5,0.7905694150420949,0,0,0,True
24,2,18079.65625,0.6427176187875979,0,0,0,True
27,2,7822.3125,0.6343057228182637,0,0,0,True
179,1,9561.375,0.5994789404140899,0,0,0,True
141,1,23826.6875,0.46351240544347894,0,0,0,True
140,1,17117.9375,0.34798527267687634,0,0,0,True
7,2,7716.066666666667,0.2494438257849294,0,0,0,True
50,2,6931.032258064516,0.17668469596940847,0,0,0,True
4,2,7829.0,0.0,0,0,0,True
101,1,5585.0,0.0,0,0,0,True
215,1,7245.0,0.0,0,0,0,True
