Seq_id	Size	Description
215	3175	EPEC3.contig_58
217	1386	EPEC23.contig_47
221	6678	EPEC45.contig_43
223	1309	EPEC33.contig_100
224	2679	EPEC8.contig_74
226	63666	EPEC51.contig_23
227	9669	EPEC45.contig_39
228	1181	EPEC21.contig_67
231	1339	EPEC30.contig_95
233	21328	EPEC13.contig_51
238	8984	EPEC29.contig_56
239	11752	EPEC40.contig_67
243	1252	EPEC3.contig_76
245	1229	EPEC9.contig_149
249	5785	EPEC29.contig_66
250	10891	EPEC58.contig_44
251	5291	EPEC21.contig_52
252	13606	EPEC8.contig_43
255	7010	EPEC54.contig_81
257	5386	EPEC1.contig_74
258	8255	EPEC33.contig_50
259	7131	EPEC23.contig_36
260	6747	EPEC23.contig_37
262	3702	EPEC29.contig_77
263	5312	EPEC58.contig_53
264	4312	EPEC21.contig_56
266	4576	EPEC21.contig_54
268	2072	EPEC45.contig_51
269	8135	EPEC45.contig_40
271	1249	EPEC41.contig_21
272	4619	EPEC28.contig_26
273	1343	EPEC46.contig_41
274	1343	EPEC32.contig_54
275	1343	EPEC44.contig_49
276	1343	EPEC51.contig_64
277	1343	EPEC1.contig_120
281	34611	EPEC21.contig_34
282	27931	EPEC1.contig_45
291	24531	EPEC28.contig_22
297	1270	EPEC1.contig_122
306	2614	EPEC27.contig_41
307	549	EPEC9.contig_205
311	1569	EPEC13.contig_128
312	1552	EPEC54.contig_156
313	87153	EPEC7.contig_18
314	47404	EPEC21.contig_27
315	96836	EPEC14.contig_18
316	45501	EPEC59.contig_24
321	1726	EPEC54.contig_152
329	780	EPEC27.contig_48
330	1640	EPEC27.contig_42
331	1516	EPEC28.contig_33
332	1180	EPEC9.contig_151
367	3095	EPEC37.contig_52
368	4786	EPEC37.contig_49
369	5942	EPEC13.contig_81
371	3234	EPEC28.contig_30
372	2148	EPEC33.contig_81
375	1553	EPEC29.contig_107
381	2546	EPEC20.contig_98
382	1290	EPEC1.contig_121
384	1010	EPEC22.contig_70
385	3337	EPEC54.contig_109
390	8593	EPEC34.contig_81
399	9245	EPEC54.contig_69
401	712	EPEC1.contig_150
402	12946	EPEC11.contig_41
405	635	EPEC33.contig_134
411	11882	EPEC31.contig_44
412	11576	EPEC40.contig_68
417	11236	EPEC15.contig_58
418	1114	EPEC2.contig_104
421	6720	EPEC11.contig_47
423	1976	EPEC33.contig_87
427	10299	EPEC15.contig_59
442	27956	EPEC15.contig_43
443	1639	EPEC22.contig_62
444	6815	EPEC29.contig_62
445	9324	EPEC29.contig_55
446	2828	EPEC34.contig_122
447	1986	EPEC9.contig_117
456	1258	EPEC1.contig_124
457	3049	EPEC5.contig_34
482	2272	EPEC48.contig_53
487	3899	EPEC15.contig_84
493	3727	EPEC27.contig_39
498	4625	EPEC46.contig_27
503	1063	EPEC12.contig_54
506	1238	EPEC9.contig_148
511	1452	EPEC15.contig_128
513	3570	EPEC31.contig_66
516	3435	EPEC40.contig_94
517	1303	EPEC1.contig_119
523	5125	EPEC15.contig_71
544	5862	EPEC12.contig_46
546	46133	EPEC28.contig_18
547	8748	EPEC46.contig_22
549	24444	EPEC9.contig_52
553	17278	EPEC9.contig_55
569	1474	EPEC27.contig_43
571	1336	EPEC13.contig_135
573	10866	EPEC1.contig_60
574	24736	EPEC47.contig_33
575	40263	EPEC34.contig_42
577	83773	EPEC4.contig_19
578	57908	EPEC9.contig_27
579	12403	EPEC13.contig_62
580	30062	EPEC48.contig_33
581	30060	EPEC37.contig_35
582	19321	EPEC33.contig_42
584	9773	EPEC58.contig_49
585	2409	EPEC23.contig_45
586	1115	EPEC20.contig_114
587	9773	EPEC21.contig_49
601	13535	EPEC58.contig_39
615	60267	EPEC53.contig_17
616	24165	EPEC8.contig_32
617	111251	EPEC36.contig_12
618	25365	EPEC3.contig_35
619	95156	EPEC12.contig_15
620	12351	EPEC13.contig_63
621	2554	EPEC10.contig_27
622	49453	EPEC28.contig_16
623	53804	EPEC9.contig_30
625	4549	EPEC44.contig_41
627	15678	EPEC51.contig_46
628	5588	EPEC51.contig_55
630	6725	EPEC1.contig_69
646	33214	EPEC52.contig_25
657	12075	EPEC2.contig_51
659	31624	EPEC12.contig_34
662	4262	EPEC13.contig_88
663	4262	EPEC54.contig_101
664	12731	EPEC13.contig_60
665	17251	EPEC13.contig_56
666	6268	EPEC9.contig_72
668	5247	EPEC54.contig_93
669	12756	EPEC54.contig_61
686	3753	EPEC31.contig_63
687	3753	EPEC30.contig_62
689	743	EPEC2.contig_113
690	14729	EPEC11.contig_36
691	46829	EPEC34.contig_36
692	11180	EPEC21.contig_47
693	11014	EPEC31.contig_47
694	3989	EPEC40.contig_87
695	32978	EPEC1.contig_42
696	6578	EPEC1.contig_70
712	1745	EPEC22.contig_61
713	9763	EPEC8.contig_47
722	8940	EPEC34.contig_79
731	1521	EPEC29.contig_111
732	1521	EPEC2.contig_95
733	43958	EPEC34.contig_39
734	16962	EPEC29.contig_46
736	6173	EPEC1.contig_71
737	5174	EPEC32.contig_42
757	3227	EPEC23.contig_43
759	1082	EPEC13.contig_146
761	1341	EPEC14.contig_67
781	40926	EPEC9.contig_39
786	77750	EPEC35.contig_19
788	1147	EPEC37.contig_75
790	241830	EPEC2.contig_2
792	50944	EPEC1.contig_31
797	13221	EPEC23.contig_32
798	3122	EPEC31.contig_71
800	55468	EPEC2.contig_32
802	21620	EPEC36.contig_30
805	189768	EPEC12.contig_7
806	157181	EPEC4.contig_9
807	88062	EPEC52.contig_17
808	119406	EPEC14.contig_14
809	45898	EPEC11.contig_26
810	106480	EPEC27.contig_15
811	133642	EPEC27.contig_9
814	1857	EPEC5.contig_36
815	136086	EPEC2.contig_11
816	31276	EPEC30.contig_33
818	101926	EPEC47.contig_16
819	388984	EPEC47.contig_1
820	142557	EPEC35.contig_13
821	44156	EPEC3.contig_23
822	144066	EPEC3.contig_14
824	533015	EPEC4.contig_0
825	121877	EPEC20.contig_9
827	60029	EPEC21.contig_24
828	135898	EPEC31.contig_12
829	344154	EPEC17.contig_2
830	60029	EPEC14.contig_28
831	4359	EPEC1.contig_79
832	105464	EPEC16.contig_15
834	41794	EPEC14.contig_33
837	302736	EPEC53.contig_5
838	162065	EPEC33.contig_9
839	23695	EPEC13.contig_50
840	66835	EPEC27.contig_22
843	420915	EPEC43.contig_4
845	545205	EPEC39.contig_1
846	372783	EPEC5.contig_3
847	168147	EPEC48.contig_8
849	647516	EPEC31.contig_0
850	106341	EPEC1.contig_14
851	26815	EPEC41.contig_16
852	251487	EPEC44.contig_5
853	29429	EPEC33.contig_33
854	47873	EPEC54.contig_34
855	38024	EPEC1.contig_39
856	104309	EPEC14.contig_17
858	379276	EPEC9.contig_0
859	25546	EPEC40.contig_51
860	510294	EPEC52.contig_0
861	29783	EPEC34.contig_49
862	492519	EPEC23.contig_0
863	28367	EPEC22.contig_35
864	252358	EPEC15.contig_2
865	308629	EPEC28.contig_4
866	27354	EPEC20.contig_47
869	7670	EPEC13.contig_73
871	88675	EPEC33.contig_19
873	1989	EPEC8.contig_80
874	1283	EPEC30.contig_97
879	123777	EPEC23.contig_12
882	6642	EPEC40.contig_75
883	79708	EPEC12.contig_21
884	3951	EPEC33.contig_61
886	69933	EPEC12.contig_24
887	68222	EPEC42.contig_19
888	74469	EPEC34.contig_23
889	121430	EPEC20.contig_10
890	40365	EPEC30.contig_31
891	34669	EPEC9.contig_42
893	10870	EPEC45.contig_38
894	20054	EPEC48.contig_40
895	55585	EPEC18.contig_16
896	249876	EPEC22.contig_5
897	11231	EPEC5.contig_30
900	39921	EPEC29.contig_33
901	25529	EPEC13.contig_49
902	15965	EPEC20.contig_56
903	59460	EPEC7.contig_21
904	227667	EPEC7.contig_7
906	518861	EPEC8.contig_0
908	10739	EPEC13.contig_68
909	20053	EPEC13.contig_52
910	387994	EPEC5.contig_1
911	659795	EPEC12.contig_0
912	66727	EPEC37.contig_24
913	34252	EPEC40.contig_41
915	92225	EPEC31.contig_16
917	7651	EPEC20.contig_73
919	14252	EPEC40.contig_58
920	42025	EPEC31.contig_29
921	133456	EPEC30.contig_13
922	92170	EPEC15.contig_19
923	58203	EPEC29.contig_23
924	45227	EPEC37.contig_29
925	14230	EPEC37.contig_45
926	24065	EPEC20.contig_53
927	2168	EPEC22.contig_56
928	5510	EPEC34.contig_92
929	72306	EPEC20.contig_29
931	91052	EPEC20.contig_22
933	92686	EPEC26.contig_16
941	5442	EPEC23.contig_38
942	9466	EPEC1.contig_63
943	3115	EPEC26.contig_61
944	109412	EPEC4.contig_12
945	58030	EPEC12.contig_29
946	2171	EPEC13.contig_112
949	25626	EPEC34.contig_53
950	48312	EPEC40.contig_31
953	208444	EPEC46.contig_7
954	63508	EPEC11.contig_22
955	31178	EPEC47.contig_29
957	1257	EPEC48.contig_59
958	57207	EPEC7.contig_22
960	98089	EPEC48.contig_14
961	57539	EPEC40.contig_28
962	80113	EPEC35.contig_18
963	1066902	EPEC46.contig_0
967	24736	EPEC45.contig_33
968	43407	EPEC16.contig_19
975	174478	EPEC19.contig_9
976	972614	EPEC16.contig_0
977	22571	EPEC35.contig_32
978	7637	EPEC9.contig_66
980	52475	EPEC11.contig_25
982	5829	EPEC2.contig_64
983	77760	EPEC1.contig_25
984	43521	EPEC59.contig_25
987	14049	EPEC11.contig_38
995	221259	EPEC26.contig_8
997	13610	EPEC40.contig_61
999	10009	EPEC29.contig_53
1004	168631	EPEC59.contig_10
1007	238927	EPEC8.contig_9
1009	60189	EPEC4.contig_24
1011	45859	EPEC19.contig_25
1012	50200	EPEC9.contig_32
1015	25886	EPEC27.contig_29
1017	14533	EPEC20.contig_59
1018	20044	EPEC20.contig_54
1019	98682	EPEC54.contig_22
1020	5688	EPEC14.contig_54
1023	143219	EPEC8.contig_11
1026	296112	EPEC3.contig_2
1029	139426	EPEC30.contig_11
1030	28453	EPEC33.contig_36
1031	37583	EPEC40.contig_37
1035	15122	EPEC30.contig_40
1036	1258	EPEC7.contig_44
1037	15846	EPEC18.contig_25
1038	3570	EPEC30.contig_64
1039	60072	EPEC32.contig_22
1040	14229	EPEC9.contig_60
1041	63974	EPEC47.contig_22
1042	7765	EPEC3.contig_47
1044	113826	EPEC39.contig_11
1045	251488	EPEC21.contig_5
1046	248709	EPEC10.contig_8
1047	94177	EPEC40.contig_20
1048	29095	EPEC25.contig_23
1052	48529	EPEC54.contig_33
1053	384680	EPEC11.contig_2
1054	30889	EPEC6.contig_24
1055	2199	EPEC54.contig_135
1056	16026	EPEC21.contig_40
1057	27245	EPEC45.contig_32
1059	50516	EPEC52.contig_20
1062	32930	EPEC17.contig_21
1067	320392	EPEC35.contig_5
1069	752673	EPEC5.contig_0
1071	144265	EPEC40.contig_8
1072	19050	EPEC54.contig_55
1073	50920	EPEC8.contig_22
1074	40926	EPEC9.contig_38
1075	27839	EPEC9.contig_48
1076	5215	EPEC53.contig_35
1078	110151	EPEC5.contig_13
1079	44592	EPEC40.contig_34
1080	50002	EPEC13.contig_31
1085	3001	EPEC3.contig_59
1089	29249	EPEC15.contig_41
1092	235973	EPEC12.contig_4
1095	9444	EPEC25.contig_28
1097	74499	EPEC59.contig_18
1098	28818	EPEC29.contig_41
1099	31645	EPEC12.contig_35
1100	47872	EPEC10.contig_18
1101	1698	EPEC33.contig_92
1102	31231	EPEC48.contig_32
1105	30141	EPEC29.contig_38
1106	88379	EPEC20.contig_23
1107	224236	EPEC17.contig_7
1108	10572	EPEC34.contig_73
1109	27549	EPEC59.contig_33
1110	118716	EPEC34.contig_11
1113	26847	EPEC11.contig_31
1117	212393	EPEC46.contig_6
1118	385205	EPEC19.contig_1
1119	98349	EPEC17.contig_15
1120	26401	EPEC19.contig_31
1121	26530	EPEC18.contig_22
1122	266372	EPEC18.contig_7
1123	4839	EPEC8.contig_61
1124	41447	EPEC32.contig_29
1125	2992	EPEC9.contig_101
1126	95176	EPEC34.contig_13
1127	31275	EPEC13.contig_44
1128	30912	EPEC44.contig_33
1129	26338	EPEC48.contig_37
1130	86715	EPEC44.contig_20
1131	27549	EPEC47.contig_32
1132	133006	EPEC27.contig_10
1133	31266	EPEC3.contig_32
1134	37975	EPEC3.contig_26
1136	210750	EPEC58.contig_5
1137	4366	EPEC58.contig_55
1138	26346	EPEC7.contig_29
1139	647516	EPEC30.contig_0
1141	22922	EPEC48.contig_39
1142	27986	EPEC31.contig_37
1143	35114	EPEC10.contig_20
1144	112195	EPEC53.contig_14
1147	31271	EPEC40.contig_43
1151	31034	EPEC1.contig_43
1152	41447	EPEC1.contig_35
1153	69811	EPEC12.contig_25
1155	41442	EPEC44.contig_30
1156	167776	EPEC30.contig_6
1157	150102	EPEC44.contig_10
1158	3645	EPEC21.contig_59
1160	210528	EPEC21.contig_7
1161	210458	EPEC14.contig_4
1162	4667	EPEC35.contig_47
1164	344154	EPEC16.contig_2
1165	26338	EPEC31.contig_38
1166	622015	EPEC25.contig_0
1167	26338	EPEC37.contig_36
1171	31272	EPEC9.contig_44
1173	4981	EPEC34.contig_95
1174	586	EPEC54.contig_242
1175	37091	EPEC18.contig_18
1176	30646	EPEC52.contig_27
1177	67316	EPEC14.contig_26
1178	30101	EPEC2.contig_45
1180	51003	EPEC18.contig_17
1181	14440	EPEC42.contig_27
1182	109007	EPEC38.contig_13
1183	114861	EPEC31.contig_14
1184	31209	EPEC34.contig_48
1185	155864	EPEC51.contig_10
1186	219059	EPEC6.contig_7
1187	26338	EPEC30.contig_36
1189	39708	EPEC12.contig_32
1190	36720	EPEC29.contig_35
1191	70454	EPEC46.contig_14
1192	31883	EPEC51.contig_39
1196	38715	EPEC59.contig_28
1197	39696	EPEC48.contig_28
1202	745151	EPEC39.contig_0
1204	55361	EPEC11.contig_24
1206	36889	EPEC47.contig_24
1208	77882	EPEC47.contig_18
1209	37153	EPEC3.contig_27
1210	2657	EPEC30.contig_76
1212	4929	EPEC1.contig_76
1213	1343	EPEC58.contig_69
1214	16723	EPEC1.contig_51
1215	36904	EPEC20.contig_37
1216	3313	EPEC13.contig_96
1217	36889	EPEC45.contig_28
1218	218251	EPEC9.contig_2
1219	18949	EPEC14.contig_42
1220	2840	EPEC34.contig_121
1222	47659	EPEC28.contig_17
1223	17851	EPEC3.contig_39
1224	2890	EPEC1.contig_96
1226	119841	EPEC18.contig_12
1228	174522	EPEC35.contig_10
1229	167336	EPEC34.contig_4
1230	85978	EPEC20.contig_24
1231	15060	EPEC37.contig_43
1232	130733	EPEC13.contig_14
1233	124580	EPEC43.contig_10
1234	387933	EPEC55.contig_4
1235	106076	EPEC17.contig_13
1236	76191	EPEC43.contig_14
1238	42025	EPEC30.contig_29
1239	72352	EPEC33.contig_23
1240	36056	EPEC8.contig_24
1242	9406	EPEC38.contig_32
1243	219492	EPEC10.contig_10
1245	166274	EPEC34.contig_5
1246	11310	EPEC15.contig_57
1247	4032	EPEC13.contig_90
1248	2686	EPEC45.contig_50
1249	154641	EPEC22.contig_12
1250	140324	EPEC8.contig_12
1251	109516	EPEC23.contig_14
1253	28378	EPEC20.contig_45
1255	95563	EPEC8.contig_15
1256	127108	EPEC54.contig_12
1257	75344	EPEC23.contig_17
1258	111146	EPEC27.contig_14
1259	109012	EPEC42.contig_14
1262	57905	EPEC44.contig_25
1263	185154	EPEC7.contig_9
1264	109012	EPEC43.contig_11
1265	308246	EPEC6.contig_5
1267	13475	EPEC38.contig_29
1268	112183	EPEC18.contig_13
1269	40710	EPEC7.contig_24
1270	133532	EPEC18.contig_11
1271	70268	EPEC34.contig_24
1273	95739	EPEC58.contig_17
1274	6858	EPEC3.contig_49
1275	29227	EPEC33.contig_34
1276	173418	EPEC32.contig_9
1278	40096	EPEC29.contig_32
1279	50814	EPEC16.contig_18
1280	105464	EPEC17.contig_14
1281	28431	EPEC13.contig_45
1282	4932	EPEC18.contig_35
1285	114108	EPEC13.contig_18
1286	877	EPEC8.contig_111
1287	1463	EPEC40.contig_114
1288	133884	EPEC53.contig_10
1290	233057	EPEC22.contig_7
1292	30595	EPEC40.contig_44
1293	94616	EPEC37.contig_16
1294	92086	EPEC3.contig_15
1295	1138	EPEC46.contig_43
1296	197764	EPEC3.contig_10
1297	69197	EPEC2.contig_26
1298	14962	EPEC9.contig_58
1299	91959	EPEC22.contig_16
1300	130569	EPEC2.contig_13
1301	107011	EPEC4.contig_13
1304	32851	EPEC52.contig_26
1305	46829	EPEC40.contig_32
1306	168513	EPEC9.contig_5
1307	4865	EPEC39.contig_27
1309	24721	EPEC9.contig_51
1310	53715	EPEC2.contig_33
1312	197348	EPEC20.contig_2
1313	109005	EPEC25.contig_13
1314	108534	EPEC9.contig_16
1315	88452	EPEC44.contig_19
1317	27679	EPEC16.contig_23
1318	139697	EPEC44.contig_13
1320	141762	EPEC44.contig_12
1321	543269	EPEC25.contig_2
1322	33035	EPEC7.contig_25
1325	92717	EPEC43.contig_12
1326	64545	EPEC21.contig_21
1328	122194	EPEC13.contig_16
1329	88594	EPEC21.contig_18
1331	2943	EPEC9.contig_102
1332	118847	EPEC49.contig_11
1333	90982	EPEC35.contig_16
1336	2067	EPEC15.contig_113
1337	28431	EPEC54.contig_47
1338	209865	EPEC12.contig_5
1339	92122	EPEC54.contig_23
1341	47383	EPEC2.contig_34
1343	268007	EPEC41.contig_8
1344	211223	EPEC48.contig_6
1345	61533	EPEC42.contig_21
1347	66894	EPEC36.contig_20
1350	185799	EPEC37.contig_6
1351	132777	EPEC52.contig_12
1352	106091	EPEC16.contig_14
1353	88683	EPEC34.contig_15
1354	30440	EPEC50.contig_15
1355	28288	EPEC15.contig_42
1356	54322	EPEC20.contig_32
1357	36073	EPEC34.contig_43
1358	34733	EPEC15.contig_38
1359	10191	EPEC3.contig_45
1360	49643	EPEC24.contig_17
1362	109017	EPEC11.contig_15
1364	80545	EPEC41.contig_12
1365	197218	EPEC6.contig_9
1366	67336	EPEC32.contig_18
1367	2322	EPEC15.contig_107
1368	2271	EPEC54.contig_134
1369	68302	EPEC6.contig_18
1370	189245	EPEC1.contig_5
1371	41602	EPEC2.contig_38
1372	26847	EPEC6.contig_26
1373	90702	EPEC33.contig_18
1374	76858	EPEC31.contig_20
1375	4416	EPEC19.contig_35
1376	394680	EPEC59.contig_2
1377	4174	EPEC15.contig_82
1378	39254	EPEC35.contig_26
1379	34080	EPEC23.contig_24
1381	185096	EPEC51.contig_6
1382	134363	EPEC19.contig_12
1384	14247	EPEC12.contig_42
1385	62866	EPEC49.contig_17
1386	113707	EPEC42.contig_13
1388	114575	EPEC34.contig_12
1389	296583	EPEC42.contig_6
1391	88559	EPEC45.contig_19
1395	26849	EPEC39.contig_21
1396	62873	EPEC39.contig_17
1398	76143	EPEC39.contig_14
1399	1528	EPEC9.contig_136
1400	43613	EPEC12.contig_31
1401	32229	EPEC43.contig_20
1402	295717	EPEC36.contig_5
1403	34079	EPEC43.contig_19
1404	43571	EPEC21.contig_29
1405	194222	EPEC53.contig_9
1406	625	EPEC1.contig_155
1407	161285	EPEC29.contig_11
1410	86939	EPEC48.contig_18
1411	34080	EPEC17.contig_20
1413	5950	EPEC9.contig_75
1414	264892	EPEC17.contig_5
1415	2872	EPEC34.contig_119
1417	11326	EPEC44.contig_36
1418	426018	EPEC17.contig_1
1419	34469	EPEC47.contig_26
1420	34085	EPEC47.contig_27
1421	23622	EPEC34.contig_56
1422	95435	EPEC44.contig_16
1423	26847	EPEC36.contig_29
1425	307415	EPEC36.contig_4
1426	173119	EPEC58.contig_7
1427	25807	EPEC8.contig_30
1428	150216	EPEC51.contig_12
1429	150792	EPEC15.contig_10
1430	29255	EPEC29.contig_40
1431	26260	EPEC15.contig_45
1432	68304	EPEC25.contig_18
1433	32906	EPEC10.contig_21
1434	23626	EPEC4.contig_32
1435	4097	EPEC33.contig_60
1438	76191	EPEC25.contig_16
1439	144943	EPEC25.contig_10
1440	84838	EPEC43.contig_13
1442	166380	EPEC45.contig_10
1443	17889	EPEC11.contig_32
1444	37231	EPEC13.contig_40
1445	76202	EPEC11.contig_19
1446	55770	EPEC10.contig_16
1447	36848	EPEC40.contig_38
1448	63876	EPEC32.contig_19
1449	151249	EPEC40.contig_5
1450	136785	EPEC10.contig_12
1453	31568	EPEC47.contig_28
1454	41367	EPEC14.contig_34
1455	86747	EPEC4.contig_18
1456	214911	EPEC29.contig_5
1457	25541	EPEC54.contig_51
1458	45104	EPEC3.contig_22
1460	317871	EPEC50.contig_4
1462	542860	EPEC38.contig_1
1463	11089	EPEC9.contig_64
1464	9052	EPEC54.contig_71
1465	26849	EPEC28.contig_21
1466	7769	EPEC54.contig_77
1467	68577	EPEC21.contig_20
1469	68301	EPEC28.contig_13
1472	217248	EPEC38.contig_7
1473	31272	EPEC20.contig_42
1474	398954	EPEC35.contig_3
1476	52187	EPEC39.contig_18
1477	111112	EPEC16.contig_12
1478	116315	EPEC2.contig_17
1479	203111	EPEC35.contig_9
1480	5046	EPEC35.contig_42
1481	264892	EPEC16.contig_5
1482	360719	EPEC51.contig_1
1486	1790	EPEC33.contig_90
1487	28095	EPEC59.contig_32
1488	14168	EPEC40.contig_59
1489	133456	EPEC31.contig_13
1491	1956	EPEC1.contig_106
1492	82644	EPEC54.contig_26
1494	34080	EPEC59.contig_30
1495	303753	EPEC17.contig_4
1496	32259	EPEC55.contig_16
1498	68301	EPEC55.contig_13
1499	1693	EPEC37.contig_63
1500	57924	EPEC21.contig_25
1501	436640	EPEC24.contig_2
1502	26264	EPEC26.contig_29
1505	160209	EPEC23.contig_10
1508	55528	EPEC24.contig_16
1510	7517	EPEC13.contig_75
1511	14727	EPEC34.contig_63
1513	136787	EPEC24.contig_12
1514	26847	EPEC5.contig_24
1515	31656	EPEC33.contig_30
1518	26340	EPEC9.contig_50
1519	62866	EPEC5.contig_19
1520	359976	EPEC6.contig_4
1521	262040	EPEC14.contig_3
1528	5669	EPEC38.contig_34
1529	2113	EPEC52.contig_49
1530	265249	EPEC38.contig_6
1533	383945	EPEC6.contig_2
1535	7342	EPEC38.contig_33
1538	134864	EPEC38.contig_11
1539	5405	EPEC20.contig_80
1540	358105	EPEC1.contig_0
1542	20976	EPEC2.contig_49
1543	26260	EPEC3.contig_34
1544	134880	EPEC49.contig_10
1546	155116	EPEC23.contig_11
1547	121749	EPEC52.contig_14
1548	257746	EPEC42.contig_8
1549	234086	EPEC47.contig_5
1551	43513	EPEC35.contig_24
1552	2610	EPEC30.contig_77
1554	7340	EPEC39.contig_26
1555	63512	EPEC39.contig_16
1556	1102	EPEC20.contig_116
1557	134864	EPEC39.contig_10
1558	37430	EPEC4.contig_27
1560	67130	EPEC45.contig_22
1561	46011	EPEC24.contig_19
1563	911	EPEC17.contig_36
1565	105777	EPEC59.contig_15
1566	72299	EPEC2.contig_25
1567	575096	EPEC43.contig_0
1568	2854	EPEC58.contig_60
1569	98374	EPEC59.contig_16
1570	75354	EPEC34.contig_22
1571	44187	EPEC51.contig_29
1573	24237	EPEC43.contig_24
1575	30871	EPEC2.contig_44
1577	85233	EPEC34.contig_20
1578	84810	EPEC36.contig_16
1581	5580	EPEC53.contig_33
1582	155606	EPEC58.contig_8
1583	61347	EPEC44.contig_23
1584	233219	EPEC19.contig_6
1585	91177	EPEC37.contig_18
1586	62357	EPEC32.contig_20
1587	243352	EPEC2.contig_1
1588	138455	EPEC8.contig_13
1590	61228	EPEC6.contig_20
1591	147588	EPEC51.contig_14
1593	1766	EPEC1.contig_108
1596	109225	EPEC19.contig_15
1597	331056	EPEC38.contig_3
1598	41656	EPEC37.contig_31
1599	145410	EPEC32.contig_11
1601	143026	EPEC26.contig_11
1602	3545	EPEC44.contig_43
1604	387212	EPEC29.contig_0
1606	142958	EPEC37.contig_11
1607	55561	EPEC44.contig_27
1608	262041	EPEC52.contig_5
1609	125199	EPEC59.contig_11
1610	275602	EPEC11.contig_5
1611	249323	EPEC23.contig_6
1613	109065	EPEC28.contig_9
1614	92853	EPEC25.contig_14
1615	129145	EPEC38.contig_12
1616	145009	EPEC40.contig_7
1617	180524	EPEC45.contig_9
1618	112171	EPEC41.contig_10
1619	34079	EPEC55.contig_15
1622	712743	EPEC49.contig_1
1623	785706	EPEC38.contig_0
1624	15316	EPEC23.contig_30
1626	3747	EPEC15.contig_86
1627	56998	EPEC13.contig_29
1628	51401	EPEC27.contig_25
1629	4587	EPEC29.contig_70
1633	118839	EPEC27.contig_13
1634	104425	EPEC8.contig_14
1635	97390	EPEC15.contig_17
1636	157694	EPEC19.contig_11
1637	102753	EPEC4.contig_14
1640	60282	EPEC20.contig_31
1642	259087	EPEC7.contig_4
1643	56706	EPEC10.contig_15
1644	240605	EPEC31.contig_4
1645	12912	EPEC13.contig_59
1646	159375	EPEC6.contig_10
1647	2609	EPEC13.contig_105
1648	109533	EPEC10.contig_14
1649	7650	EPEC30.contig_51
1650	109533	EPEC24.contig_14
1652	423548	EPEC35.contig_2
1653	167084	EPEC22.contig_10
1654	69087	EPEC48.contig_20
1655	39103	EPEC51.contig_34
1656	403486	EPEC53.contig_3
1657	10436	EPEC21.contig_48
1661	426119	EPEC53.contig_2
1663	387226	EPEC19.contig_0
1664	32938	EPEC21.contig_35
1665	7805	EPEC20.contig_72
1666	292417	EPEC3.contig_3
1667	43404	EPEC17.contig_18
1669	68201	EPEC49.contig_15
1670	10830	EPEC14.contig_49
1671	100125	EPEC40.contig_19
1672	89907	EPEC12.contig_18
1673	11327	EPEC21.contig_46
1674	55550	EPEC29.contig_25
1675	209676	EPEC45.contig_6
