strain,character_state,character_state_annotation
PSAE.0521.00181,0,0 copies
PSAE.0521.00015,0,0 copies
PSAE.0521.00328,1,1 copies
PSAE.0521.00144,0,0 copies
PSAE.0521.00159,1,1 copies
PSAE.0521.00177,1,1 copies
PSAE.0521.00305,0,0 copies
PSAE.0521.00012,0,0 copies
PSAE.0521.00235,0,0 copies
PSAE.0521.00207,0,0 copies
PSAE.0521.00265,0,0 copies
PSAE.0521.00158,1,1 copies
PSAE.0521.00200,1,1 copies
PSAE.0521.00285,0,0 copies
PSAE.0521.00326,1,1 copies
PSAE.0521.00253,0,0 copies
PSAE.0521.00127,1,1 copies
PSAE.0521.00221,0,0 copies
PSAE.0521.00121,0,0 copies
PSAE.0521.00299,1,1 copies
PSAE.0521.00227,0,0 copies
PSAE.0521.00194,0,0 copies
PSAE.0521.00051,0,0 copies
PSAE.0521.00252,1,1 copies
PSAE.0521.00118,1,1 copies
PSAE.0521.00021,1,1 copies
PSAE.0521.00072,1,1 copies
PSAE.0521.00245,0,0 copies
PSAE.0521.00119,1,1 copies
PSAE.0521.00154,0,0 copies
PSAE.0521.00095,0,0 copies
PSAE.0521.00049,0,0 copies
PSAE.0521.00317,0,0 copies
PSAE.0521.00120,1,1 copies
PSAE.0521.00273,0,0 copies
PSAE.0521.00301,1,1 copies
PSAE.0521.00141,1,1 copies
PSAE.0521.00082,0,0 copies
PSAE.0521.00313,1,1 copies
PSAE.0521.00275,1,1 copies
PSAE.0521.00166,1,1 copies
PSAE.0521.00277,1,1 copies
PSAE.0521.00240,1,1 copies
PSAE.0521.00263,0,0 copies
PSAE.0521.00192,1,1 copies
PSAE.0521.00288,1,1 copies
PSAE.0521.00208,0,0 copies
PSAE.0521.00310,0,0 copies
PSAE.0521.00236,0,0 copies
PSAE.0521.00092,0,0 copies
PSAE.0521.00199,1,1 copies
PSAE.0521.00327,1,1 copies
PSAE.0521.00156,1,1 copies
PSAE.0521.00149,0,0 copies
PSAE.0521.00008,1,1 copies
PSAE.0521.00241,0,0 copies
PSAE.0521.00205,0,0 copies
PSAE.0521.00234,0,0 copies
PSAE.0521.00267,0,0 copies
PSAE.0521.00279,1,1 copies
PSAE.0521.00013,0,0 copies
PSAE.0521.00162,0,0 copies
PSAE.0521.00133,1,1 copies
PSAE.0521.00297,0,0 copies
PSAE.0521.00209,0,0 copies
PSAE.0521.00225,0,0 copies
PSAE.0521.00187,0,0 copies
PSAE.0521.00134,0,0 copies
PSAE.0521.00036,1,1 copies
PSAE.0521.00112,1,1 copies
PSAE.0521.00238,0,0 copies
PSAE.0521.00206,1,1 copies
PSAE.0521.00212,0,0 copies
PSAE.0521.00262,1,1 copies
PSAE.0521.00085,0,0 copies
PSAE.0521.00037,1,1 copies
PSAE.0521.00231,0,0 copies
PSAE.0521.00114,0,0 copies
PSAE.0521.00023,0,0 copies
PSAE.0521.00320,1,1 copies
PSAE.0521.00146,1,1 copies
PSAE.0521.00020,1,1 copies
PSAE.0521.00136,0,0 copies
PSAE.0521.00180,0,0 copies
PSAE.0521.00195,0,0 copies
PSAE.0521.00196,0,0 copies
PSAE.0521.00067,0,0 copies
PSAE.0521.00293,0,0 copies
PSAE.0521.00319,1,1 copies
PSAE.0521.00300,1,1 copies
PSAE.0521.00321,0,0 copies
PSAE.0521.00052,1,1 copies
PSAE.0521.00256,0,0 copies
PSAE.0521.00074,0,0 copies
PSAE.0521.00031,0,0 copies
PSAE.0521.00278,1,1 copies
PSAE.0521.00115,0,0 copies
PSAE.0521.00176,1,1 copies
PSAE.0521.00171,0,0 copies
PSAE.0521.00151,0,0 copies
PSAE.0521.00228,1,1 copies
PSAE.0521.00030,1,1 copies
PSAE.0521.00190,1,1 copies
PSAE.0521.00001,0,0 copies
PSAE.0521.00050,0,0 copies
PSAE.0521.00130,1,1 copies
PSAE.0521.00106,1,1 copies
PSAE.0521.00152,1,1 copies
PSAE.0521.00097,1,1 copies
PSAE.0521.00047,0,0 copies
PSAE.0521.00150,1,1 copies
PSAE.0521.00014,0,0 copies
PSAE.0521.00025,1,1 copies
PSAE.0521.00116,1,1 copies
PSAE.0521.00308,0,0 copies
PSAE.0521.00107,0,0 copies
PSAE.0521.00286,0,0 copies
PSAE.0521.00248,0,0 copies
PSAE.0521.00040,0,0 copies
PSAE.0521.00090,1,1 copies
PSAE.0521.00057,0,0 copies
PSAE.0521.00193,1,1 copies
PSAE.0521.00062,1,1 copies
PSAE.0521.00289,0,0 copies
PSAE.0521.00254,0,0 copies
