Seq_id	Size	Description
136	3030702	LIMO.0521.00232
137	2994702	LIMO.0521.00055
138	2894716	LIMO.0521.00213
139	2946104	LIMO.0521.00250
140	2935404	LIMO.0521.00205
141	2901393	LIMO.0521.00133
142	2886896	LIMO.0521.00132
143	2897335	LIMO.0521.00052
144	3043096	LIMO.0521.00092
145	2903106	LIMO.0521.00152
146	2908244	LIMO.0521.00143
147	2870277	LIMO.0521.00178
148	2915525	LIMO.0521.00103
149	2957228	LIMO.0521.00148
150	3062686	LIMO.0521.00236
151	2972172	LIMO.0521.00160
152	3010591	LIMO.0521.00257
153	2966146	LIMO.0521.00255
154	2929632	LIMO.0521.00037
155	2976958	LIMO.0521.00158
156	2975049	LIMO.0521.00196
157	2944528	LIMO.0521.00145
158	3032269	LIMO.0521.00167
159	2972553	LIMO.0521.00018
160	2950780	LIMO.0521.00008
161	2982685	LIMO.0521.00041
162	2918121	LIMO.0521.00046
163	2976291	LIMO.0521.00223
164	2894611	LIMO.0521.00066
165	2900890	LIMO.0521.00142
166	2911417	LIMO.0521.00079
167	2864614	LIMO.0521.00137
168	2995602	LIMO.0521.00125
169	2936689	LIMO.0521.00254
170	2942234	LIMO.0521.00176
171	2907486	LIMO.0521.00051
172	2864671	LIMO.0521.00124
173	2999324	LIMO.0521.00185
174	2965327	LIMO.0521.00193
175	2999324	LIMO.0521.00191
176	2908004	LIMO.0521.00180
177	2910922	LIMO.0521.00177
178	2999324	LIMO.0521.00190
179	3030581	LIMO.0521.00233
180	3000271	LIMO.0521.00182
181	2987514	LIMO.0521.00212
182	2958870	LIMO.0521.00007
183	3032207	LIMO.0521.00183
184	2952843	LIMO.0521.00090
185	3034314	LIMO.0521.00144
186	2944522	LIMO.0521.00146
187	2987385	LIMO.0521.00064
188	3034113	LIMO.0521.00138
189	2939665	LIMO.0521.00105
190	2943154	LIMO.0521.00005
191	2998938	LIMO.0521.00136
192	2891720	LIMO.0521.00118
193	2953716	LIMO.0521.00214
194	2913696	LIMO.0521.00141
195	2904228	LIMO.0521.00017
196	2871334	LIMO.0521.00130
197	2953956	LIMO.0521.00248
198	3094299	LIMO.0521.00219
199	2885142	LIMO.0521.00128
200	2976205	LIMO.0521.00153
201	2999052	LIMO.0521.00156
202	3032622	LIMO.0521.00187
203	2905187	LIMO.0521.00147
204	3000464	LIMO.0521.00151
205	2973801	LIMO.0521.00149
206	3016037	LIMO.0521.00058
207	3004977	LIMO.0521.00244
208	2912151	LIMO.0521.00050
209	2874431	LIMO.0521.00150
210	2978983	LIMO.0521.00238
211	2992699	LIMO.0521.00251
212	2840185	LIMO.0521.00165
213	3015182	LIMO.0521.00237
214	2986603	LIMO.0521.00242
215	2999246	LIMO.0521.00184
216	2974111	LIMO.0521.00231
217	3057759	LIMO.0521.00229
218	3086212	LIMO.0521.00228
219	3010323	LIMO.0521.00235
220	2897190	LIMO.0521.00047
221	2950820	LIMO.0521.00163
222	2972810	LIMO.0521.00256
223	2904662	LIMO.0521.00012
224	2947293	LIMO.0521.00019
225	2951919	LIMO.0521.00252
226	3039887	LIMO.0521.00258
227	2905531	LIMO.0521.00054
228	2989648	LIMO.0521.00023
229	2996364	LIMO.0521.00259
230	2913927	LIMO.0521.00022
231	2975862	LIMO.0521.00206
232	2994628	LIMO.0521.00247
233	2972694	LIMO.0521.00208
234	2950700	LIMO.0521.00044
235	2971543	LIMO.0521.00172
236	2931764	LIMO.0521.00245
237	2908728	LIMO.0521.00249
238	2865505	LIMO.0521.00120
239	2974437	LIMO.0521.00198
240	3007601	LIMO.0521.00204
241	2967523	LIMO.0521.00192
242	2953695	LIMO.0521.00215
243	2904500	LIMO.0521.00021
244	2843236	LIMO.0521.00171
245	2973090	LIMO.0521.00203
246	2942168	LIMO.0521.00210
247	2950948	LIMO.0521.00082
248	3021762	LIMO.0521.00197
249	2975432	LIMO.0521.00202
250	2945228	LIMO.0521.00134
251	2974392	LIMO.0521.00201
252	2930183	LIMO.0521.00199
253	2944998	LIMO.0521.00224
254	2951235	LIMO.0521.00209
255	3086176	LIMO.0521.00226
256	3030421	LIMO.0521.00234
257	3086245	LIMO.0521.00227
258	3002491	LIMO.0521.00060
259	2952599	LIMO.0521.00225
--------------------------------------------------------------------------------
Block #827
Seq_id	Strand	Start	End	Length
240	+	2214427	2215979	1552
248	+	2229161	2230715	1554
--------------------------------------------------------------------------------
Block #826
Seq_id	Strand	Start	End	Length
214	+	2851449	2852756	1307
220	-	2061384	2060076	1308
--------------------------------------------------------------------------------
Block #825
Seq_id	Strand	Start	End	Length
214	+	2829638	2830793	1155
220	-	2063007	2061852	1155
--------------------------------------------------------------------------------
Block #824
Seq_id	Strand	Start	End	Length
207	+	2728283	2731903	3620
214	+	1791464	1795084	3620
220	+	2637974	2641594	3620
--------------------------------------------------------------------------------
Block #823
Seq_id	Strand	Start	End	Length
206	+	286181	287406	1225
206	+	307097	308322	1225
206	-	337326	336105	1221
206	-	340991	339766	1225
206	+	463990	465215	1225
206	+	514656	515881	1225
206	-	668586	667361	1225
206	-	723518	722293	1225
206	+	907632	908857	1225
206	-	1180404	1179179	1225
206	-	1184531	1183306	1225
206	-	1337322	1336097	1225
206	-	1862558	1861333	1225
206	-	1946481	1945256	1225
206	+	2251237	2252462	1225
206	-	2344669	2343444	1225
206	-	2490930	2489705	1225
206	-	2493078	2491853	1225
206	+	2526616	2527828	1212
206	+	2827921	2829146	1225
206	-	2854729	2853504	1225
219	-	54060	52835	1225
219	+	287510	288735	1225
219	-	325307	324082	1225
219	-	338658	337434	1224
219	-	342323	341098	1225
219	+	514656	515881	1225
219	-	668586	667361	1225
219	+	721246	722471	1225
219	+	907631	908856	1225
219	-	911780	910555	1225
219	-	1181735	1180510	1225
219	-	1183883	1182658	1225
219	-	1186031	1184806	1225
219	-	1856844	1855619	1225
219	-	1940767	1939542	1225
219	-	2246085	2244860	1225
219	+	2246855	2248080	1225
219	-	2340287	2339062	1225
219	-	2486548	2485323	1225
219	-	2488696	2487471	1225
219	+	2522234	2523446	1212
219	+	2823539	2824764	1225
--------------------------------------------------------------------------------
Block #822
Seq_id	Strand	Start	End	Length
205	+	1261731	1263332	1601
214	-	1328890	1327289	1601
--------------------------------------------------------------------------------
Block #821
Seq_id	Strand	Start	End	Length
204	+	2482530	2489676	7146
207	+	2518806	2525952	7146
228	+	2468658	2475804	7146
--------------------------------------------------------------------------------
Block #820
Seq_id	Strand	Start	End	Length
204	+	2478912	2481851	2939
207	+	2515188	2518127	2939
228	+	2465682	2468621	2939
--------------------------------------------------------------------------------
Block #819
Seq_id	Strand	Start	End	Length
177	+	1233207	1234219	1012
214	-	1337270	1336158	1112
--------------------------------------------------------------------------------
Block #818
Seq_id	Strand	Start	End	Length
174	+	1258761	1260096	1335
241	+	1256729	1258064	1335
258	+	1291239	1292574	1335
--------------------------------------------------------------------------------
Block #817
Seq_id	Strand	Start	End	Length
159	+	2705388	2715361	9973
162	+	2650046	2660019	9973
177	+	2643193	2653166	9973
--------------------------------------------------------------------------------
Block #816
Seq_id	Strand	Start	End	Length
159	+	316892	321200	4308
162	+	321751	326059	4308
177	+	316045	320353	4308
--------------------------------------------------------------------------------
Block #815
Seq_id	Strand	Start	End	Length
159	+	310939	315663	4724
162	+	315798	320522	4724
177	+	310094	314816	4722
--------------------------------------------------------------------------------
Block #814
Seq_id	Strand	Start	End	Length
157	+	1142777	1152769	9992
186	+	1142776	1152768	9992
--------------------------------------------------------------------------------
Block #813
Seq_id	Strand	Start	End	Length
157	+	1139530	1142530	3000
186	+	1139529	1142529	3000
--------------------------------------------------------------------------------
Block #812
Seq_id	Strand	Start	End	Length
157	+	1135567	1139242	3675
186	+	1135566	1139241	3675
--------------------------------------------------------------------------------
Block #811
Seq_id	Strand	Start	End	Length
157	+	1133043	1135423	2380
186	+	1133042	1135422	2380
--------------------------------------------------------------------------------
Block #810
Seq_id	Strand	Start	End	Length
157	+	1131498	1132789	1291
186	+	1131497	1132788	1291
--------------------------------------------------------------------------------
Block #809
Seq_id	Strand	Start	End	Length
155	+	2160979	2163172	2193
214	-	2834144	2831545	2599
--------------------------------------------------------------------------------
Block #808
Seq_id	Strand	Start	End	Length
155	+	2154301	2159468	5167
214	-	2839366	2834174	5192
--------------------------------------------------------------------------------
Block #807
Seq_id	Strand	Start	End	Length
155	+	2150649	2153994	3345
214	-	2842786	2839455	3331
--------------------------------------------------------------------------------
Block #806
Seq_id	Strand	Start	End	Length
155	+	414239	416951	2712
176	+	413009	415721	2712
--------------------------------------------------------------------------------
Block #805
Seq_id	Strand	Start	End	Length
151	+	2400704	2402145	1441
205	+	2401097	2402538	1441
217	+	2487465	2488906	1441
222	+	2401094	2402535	1441
--------------------------------------------------------------------------------
Block #804
Seq_id	Strand	Start	End	Length
150	+	2940194	2941225	1031
152	+	156844	157875	1031
207	+	2882079	2883110	1031
--------------------------------------------------------------------------------
Block #803
Seq_id	Strand	Start	End	Length
149	+	2938551	2939762	1211
214	-	1345933	1344723	1210
--------------------------------------------------------------------------------
Block #802
Seq_id	Strand	Start	End	Length
147	+	1104795	1114681	9886
182	-	2374203	2364317	9886
--------------------------------------------------------------------------------
Block #801
Seq_id	Strand	Start	End	Length
137	+	1302383	1303642	1259
137	+	1535109	1536372	1263
137	+	2065661	2066949	1288
137	+	2180013	2181272	1259
--------------------------------------------------------------------------------
Block #800
Seq_id	Strand	Start	End	Length
137	+	489233	490706	1473
137	-	1270305	1268832	1473
137	+	2452823	2454296	1473
137	-	2837275	2835802	1473
--------------------------------------------------------------------------------
Block #799
Seq_id	Strand	Start	End	Length
137	+	266630	268140	1510
137	-	545539	544027	1512
137	+	593925	595436	1511
137	+	629864	631374	1510
137	-	1629654	1628142	1512
137	-	1763536	1762024	1512
137	-	1811327	1809814	1513
137	-	2036945	2035433	1512
--------------------------------------------------------------------------------
Block #798
Seq_id	Strand	Start	End	Length
137	+	147233	148868	1635
137	-	377343	375708	1635
--------------------------------------------------------------------------------
Block #797
Seq_id	Strand	Start	End	Length
137	+	103764	105114	1350
137	-	181723	180373	1350
137	-	408950	407600	1350
137	-	475592	474242	1350
137	-	792885	791551	1334
137	-	833157	831807	1350
137	-	1098920	1097570	1350
137	-	1250705	1249355	1350
137	-	1301692	1300343	1349
137	+	1431289	1432639	1350
137	-	1643154	1641805	1349
137	-	2180012	2178662	1350
137	-	2271777	2270427	1350
137	-	2499996	2498646	1350
137	-	2540646	2539296	1350
--------------------------------------------------------------------------------
Block #796
Seq_id	Strand	Start	End	Length
137	+	83818	85427	1609
137	+	86672	88281	1609
--------------------------------------------------------------------------------
Block #795
Seq_id	Strand	Start	End	Length
137	+	25154	31416	6262
137	+	745070	751332	6262
--------------------------------------------------------------------------------
Block #794
Seq_id	Strand	Start	End	Length
120	+	877289	880065	2776
192	+	843715	846272	2557
--------------------------------------------------------------------------------
Block #793
Seq_id	Strand	Start	End	Length
120	+	863697	876871	13174
192	+	830379	843573	13194
--------------------------------------------------------------------------------
Block #792
Seq_id	Strand	Start	End	Length
120	+	854137	861654	7517
192	+	820819	828336	7517
--------------------------------------------------------------------------------
Block #791
Seq_id	Strand	Start	End	Length
117	+	2678170	2679524	1354
132	+	1404267	1405621	1354
--------------------------------------------------------------------------------
Block #790
Seq_id	Strand	Start	End	Length
117	+	2675112	2676468	1356
132	+	1401209	1402565	1356
--------------------------------------------------------------------------------
Block #789
Seq_id	Strand	Start	End	Length
108	+	2731119	2733271	2152
128	+	309282	311434	2152
--------------------------------------------------------------------------------
Block #788
Seq_id	Strand	Start	End	Length
108	+	2439510	2440631	1121
109	+	2181706	2182826	1120
128	+	17674	18795	1121
210	+	2423314	2424435	1121
--------------------------------------------------------------------------------
Block #787
Seq_id	Strand	Start	End	Length
106	+	2083023	2084317	1294
208	-	2397559	2396265	1294
--------------------------------------------------------------------------------
Block #786
Seq_id	Strand	Start	End	Length
106	+	2080784	2082767	1983
208	-	2399798	2397815	1983
--------------------------------------------------------------------------------
Block #785
Seq_id	Strand	Start	End	Length
104	+	1264902	1266272	1370
240	-	2243406	2242033	1373
--------------------------------------------------------------------------------
Block #784
Seq_id	Strand	Start	End	Length
103	+	2236853	2246832	9979
240	+	2255445	2265422	9977
248	+	2267213	2277191	9978
--------------------------------------------------------------------------------
Block #783
Seq_id	Strand	Start	End	Length
103	+	2234208	2236729	2521
240	+	2252800	2255306	2506
248	+	2264568	2267089	2521
--------------------------------------------------------------------------------
Block #782
Seq_id	Strand	Start	End	Length
103	+	2231346	2234206	2860
248	+	2261706	2264566	2860
--------------------------------------------------------------------------------
Block #781
Seq_id	Strand	Start	End	Length
103	+	2228812	2231345	2533
117	+	2506838	2509370	2532
248	+	2259173	2261705	2532
--------------------------------------------------------------------------------
Block #780
Seq_id	Strand	Start	End	Length
103	+	2218869	2223982	5113
240	+	2235517	2240614	5097
248	+	2251857	2256970	5113
--------------------------------------------------------------------------------
Block #779
Seq_id	Strand	Start	End	Length
103	+	2207782	2214729	6947
240	+	2223480	2230427	6947
248	+	2238044	2244991	6947
--------------------------------------------------------------------------------
Block #778
Seq_id	Strand	Start	End	Length
103	+	2203468	2205445	1977
240	+	2218086	2220068	1982
248	+	2233945	2235922	1977
--------------------------------------------------------------------------------
Block #777
Seq_id	Strand	Start	End	Length
103	+	2200281	2201885	1604
248	+	2231056	2232662	1606
--------------------------------------------------------------------------------
Block #776
Seq_id	Strand	Start	End	Length
103	+	2199218	2200280	1062
240	+	2212325	2213389	1064
248	+	2228056	2229120	1064
--------------------------------------------------------------------------------
Block #775
Seq_id	Strand	Start	End	Length
103	+	1439170	1457108	17938
155	+	1454259	1472173	17914
--------------------------------------------------------------------------------
Block #774
Seq_id	Strand	Start	End	Length
101	+	2108556	2109919	1363
199	-	939609	938354	1255
--------------------------------------------------------------------------------
Block #773
Seq_id	Strand	Start	End	Length
101	+	516763	517879	1116
214	-	1525401	1524298	1103
--------------------------------------------------------------------------------
Block #772
Seq_id	Strand	Start	End	Length
101	+	423948	426630	2682
163	+	425804	428485	2681
199	+	426806	429489	2683
--------------------------------------------------------------------------------
Block #771
Seq_id	Strand	Start	End	Length
99	+	296769	297881	1112
99	+	621562	622674	1112
161	-	2405493	2404380	1113
--------------------------------------------------------------------------------
Block #770
Seq_id	Strand	Start	End	Length
97	+	1233981	1235750	1769
143	-	2004181	2002412	1769
159	+	1274647	1276416	1769
162	+	1249885	1251654	1769
--------------------------------------------------------------------------------
Block #769
Seq_id	Strand	Start	End	Length
97	+	1229054	1232243	3189
142	-	1663469	1660280	3189
143	-	2009107	2005919	3188
162	+	1244958	1248147	3189
--------------------------------------------------------------------------------
Block #768
Seq_id	Strand	Start	End	Length
92	+	1783852	1788569	4717
137	+	1773208	1777924	4716
--------------------------------------------------------------------------------
Block #767
Seq_id	Strand	Start	End	Length
92	+	1137500	1138986	1486
137	+	1111091	1112579	1488
--------------------------------------------------------------------------------
Block #766
Seq_id	Strand	Start	End	Length
92	+	918103	919313	1210
204	+	909590	910800	1210
207	+	947652	948862	1210
228	+	911365	912575	1210
--------------------------------------------------------------------------------
Block #765
Seq_id	Strand	Start	End	Length
92	+	836215	840464	4249
101	+	2103958	2108211	4253
--------------------------------------------------------------------------------
Block #764
Seq_id	Strand	Start	End	Length
92	+	833818	835961	2143
101	+	2101565	2103714	2149
--------------------------------------------------------------------------------
Block #763
Seq_id	Strand	Start	End	Length
92	+	825754	832180	6426
101	+	2093067	2099494	6427
--------------------------------------------------------------------------------
Block #762
Seq_id	Strand	Start	End	Length
91	+	1741977	1743778	1801
142	+	1671185	1672986	1801
159	-	1263193	1261394	1799
171	+	750368	752169	1801
182	+	2246561	2248362	1801
224	-	1230236	1228436	1800
--------------------------------------------------------------------------------
Block #761
Seq_id	Strand	Start	End	Length
90	+	507203	509502	2299
103	+	2736849	2739148	2299
150	+	2790151	2792450	2299
152	+	6801	9100	2299
166	+	2652784	2655083	2299
187	+	2728746	2731045	2299
--------------------------------------------------------------------------------
Block #760
Seq_id	Strand	Start	End	Length
83	+	2654853	2655993	1140
104	-	2386963	2385823	1140
--------------------------------------------------------------------------------
Block #759
Seq_id	Strand	Start	End	Length
83	+	1134392	1140220	5828
97	-	1107523	1101694	5829
143	+	2130610	2136438	5828
155	-	1122634	1116805	5829
--------------------------------------------------------------------------------
Block #758
Seq_id	Strand	Start	End	Length
80	+	1286891	1290519	3628
206	+	716706	720318	3612
219	+	716706	720318	3612
219	+	1333613	1337241	3628
258	+	700617	704229	3612
--------------------------------------------------------------------------------
Block #757
Seq_id	Strand	Start	End	Length
75	+	238179	243223	5044
89	+	84164	89208	5044
108	+	331714	336758	5044
124	+	330742	335785	5043
125	+	237122	242166	5044
128	-	2398023	2392980	5043
139	+	331304	336348	5044
153	+	332026	337070	5044
169	+	331628	336672	5044
198	+	2292748	2297792	5044
--------------------------------------------------------------------------------
Block #756
Seq_id	Strand	Start	End	Length
75	+	2988	4104	1116
97	+	1256700	1257816	1116
101	-	2388984	2387869	1115
125	+	1821	2937	1116
143	-	1981463	1980348	1115
162	+	1272604	1273720	1116
198	+	2046304	2047421	1117
--------------------------------------------------------------------------------
Block #755
Seq_id	Strand	Start	End	Length
75	+	1548	2556	1008
125	+	381	1389	1008
181	+	108946	109954	1008
198	-	1468753	1467742	1011
198	+	2044864	2045872	1008
--------------------------------------------------------------------------------
Block #754
Seq_id	Strand	Start	End	Length
74	+	2644079	2650461	6382
75	+	2593358	2599740	6382
78	+	2631598	2637980	6382
81	+	2601857	2608239	6382
85	+	2631599	2637981	6382
89	+	2539990	2546372	6382
90	+	500807	507202	6395
92	+	2669057	2675439	6382
97	+	2633076	2639459	6383
99	-	272397	266016	6381
101	+	2703928	2710311	6383
103	+	2730452	2736848	6396
104	+	2684357	2690739	6382
106	-	1793166	1786784	6382
107	+	2631599	2637981	6382
108	+	2760411	2766793	6382
112	+	2641311	2647693	6382
117	+	2710517	2716899	6382
119	+	2600088	2606470	6382
120	+	2662354	2668736	6382
123	+	2644028	2650410	6382
124	+	2630369	2636751	6382
125	+	2639421	2645803	6382
126	+	2729203	2735585	6382
128	+	338574	344956	6382
129	+	2601916	2608298	6382
132	+	1433613	1439995	6382
133	+	2601180	2607562	6382
137	+	2729413	2735794	6381
138	+	2631597	2637979	6382
139	+	2672497	2678879	6382
143	-	604365	597983	6382
145	+	2639986	2646368	6382
146	+	2644860	2651242	6382
147	+	2605984	2612365	6381
149	+	1992242	1998624	6382
150	+	2783755	2790150	6395
152	+	405	6800	6395
153	+	2692855	2699237	6382
155	+	2698749	2705131	6382
161	+	2713747	2720129	6382
163	+	2712453	2718835	6382
164	+	2631493	2637875	6382
166	+	2646388	2652783	6395
167	+	2601226	2607608	6382
169	+	2663398	2669780	6382
170	+	2679114	2685496	6382
171	+	2644443	2650825	6382
172	+	2601287	2607669	6382
182	-	790618	784236	6382
187	+	2722350	2728745	6395
192	+	2628331	2634713	6382
198	+	1645964	1652346	6382
204	+	2733379	2739761	6382
208	+	2647927	2654308	6381
224	+	2684174	2690556	6382
228	+	2720021	2726403	6382
238	+	2602118	2608500	6382
244	+	2579849	2586231	6382
254	+	1412499	1418881	6382
--------------------------------------------------------------------------------
Block #753
Seq_id	Strand	Start	End	Length
74	+	1227816	1229319	1503
123	+	1227326	1228829	1503
146	+	1227506	1229009	1503
254	+	2946391	2947886	1495
--------------------------------------------------------------------------------
Block #752
Seq_id	Strand	Start	End	Length
74	+	1225711	1227096	1385
123	+	1225221	1226606	1385
146	+	1225401	1226786	1385
254	+	2944299	2945675	1376
--------------------------------------------------------------------------------
Block #751
Seq_id	Strand	Start	End	Length
74	+	316044	325055	9011
78	+	315634	324645	9011
81	+	315521	324532	9011
85	+	315634	324645	9011
104	+	316040	325051	9011
107	+	315634	324645	9011
112	+	315723	324734	9011
117	+	315520	324531	9011
119	+	315530	324541	9011
120	+	315725	324736	9011
123	+	315556	324567	9011
129	+	315521	324532	9011
132	+	2012776	2021787	9011
133	+	316041	325052	9011
138	+	315633	324644	9011
145	+	316033	325044	9011
146	+	315726	324737	9011
164	+	315529	324540	9011
167	+	315151	324162	9011
170	+	309816	318827	9011
171	-	1664564	1655552	9012
172	+	315728	324739	9011
192	+	315724	324735	9011
224	+	316041	325052	9011
238	+	315724	324735	9011
244	+	315724	324735	9011
254	+	1991659	2000670	9011
--------------------------------------------------------------------------------
Block #750
Seq_id	Strand	Start	End	Length
70	+	2407912	2410495	2583
142	-	438365	435782	2583
--------------------------------------------------------------------------------
Block #749
Seq_id	Strand	Start	End	Length
70	+	1095181	1102750	7569
142	-	1793876	1786308	7568
--------------------------------------------------------------------------------
Block #748
Seq_id	Strand	Start	End	Length
69	+	1149550	1152888	3338
101	+	1144156	1147494	3338
--------------------------------------------------------------------------------
Block #747
Seq_id	Strand	Start	End	Length
69	+	1147264	1149272	2008
101	+	1141870	1143878	2008
--------------------------------------------------------------------------------
Block #746
Seq_id	Strand	Start	End	Length
63	+	2657217	2658482	1265
76	-	104165	102885	1280
99	-	295379	294114	1265
106	-	1946654	1945389	1265
108	+	2430356	2431648	1292
108	+	2737365	2738630	1265
126	+	2420228	2421511	1283
128	+	8520	9812	1292
128	+	315528	316793	1265
137	+	2708460	2709731	1271
159	+	2685117	2686341	1224
204	+	2711719	2712984	1265
207	+	2428264	2429529	1265
228	+	2697566	2698831	1265
--------------------------------------------------------------------------------
Block #745
Seq_id	Strand	Start	End	Length
61	+	2423959	2425771	1812
64	+	1717046	1718857	1811
168	+	1330565	1332377	1812
193	+	822803	824615	1812
242	-	2123328	2121516	1812
--------------------------------------------------------------------------------
Block #744
Seq_id	Strand	Start	End	Length
60	+	1254033	1257409	3376
68	+	1134703	1138111	3408
105	+	1134562	1137926	3364
194	+	1134720	1138220	3500
--------------------------------------------------------------------------------
Block #743
Seq_id	Strand	Start	End	Length
60	+	816018	821191	5173
68	+	696688	701861	5173
105	+	696550	701723	5173
148	+	697379	702552	5173
194	+	696707	701880	5173
--------------------------------------------------------------------------------
Block #742
Seq_id	Strand	Start	End	Length
57	+	2681602	2683491	1889
70	+	2604138	2606027	1889
75	-	2962121	2960231	1890
83	-	2825529	2823639	1890
125	-	3008184	3006294	1890
182	-	1083333	1081443	1890
198	-	2014728	2012838	1890
204	+	2391342	2393231	1889
220	+	2618915	2620803	1888
--------------------------------------------------------------------------------
Block #741
Seq_id	Strand	Start	End	Length
56	+	2679470	2685776	6306
113	+	2692168	2698471	6303
--------------------------------------------------------------------------------
Block #740
Seq_id	Strand	Start	End	Length
56	+	2148521	2150046	1525
106	-	2372076	2370551	1525
113	+	2158549	2160074	1525
208	+	2105796	2107321	1525
--------------------------------------------------------------------------------
Block #739
Seq_id	Strand	Start	End	Length
56	+	864901	870059	5158
103	+	854888	860046	5158
113	+	868534	873692	5158
208	+	854238	859396	5158
--------------------------------------------------------------------------------
Block #738
Seq_id	Strand	Start	End	Length
56	+	568841	570807	1966
69	+	528929	530895	1966
113	+	571238	573204	1966
--------------------------------------------------------------------------------
Block #737
Seq_id	Strand	Start	End	Length
56	+	73664	74915	1251
113	+	73344	74594	1250
159	+	20911	22162	1251
162	+	73343	74594	1251
177	+	73660	74911	1251
--------------------------------------------------------------------------------
Block #736
Seq_id	Strand	Start	End	Length
