strain,character_state,character_state_annotation
STPY.0321.00146,1,1 copies
STPY.0321.00025,7,7 copies
STPY.0321.00038,9,9 copies
STPY.0321.00178,12,12 copies
STPY.0321.00210,7,7 copies
STPY.0321.00190,4,4 copies
STPY.0321.00128,0,0 copies
STPY.0321.00076,4,4 copies
STPY.0321.00114,6,6 copies
STPY.0321.00097,5,5 copies
STPY.0321.00083,6,6 copies
STPY.0321.00016,9,9 copies
STPY.0321.00203,8,8 copies
STPY.0321.00142,8,8 copies
STPY.0321.00092,1,1 copies
STPY.0321.00013,3,3 copies
STPY.0321.00052,4,4 copies
STPY.0321.00186,7,7 copies
STPY.0321.00072,4,4 copies
STPY.0321.00152,1,1 copies
STPY.0321.00061,0,0 copies
STPY.0321.00216,2,2 copies
STPY.0321.00050,7,7 copies
STPY.0321.00036,8,8 copies
STPY.0321.00130,0,0 copies
STPY.0321.00107,3,3 copies
STPY.0321.00143,5,5 copies
STPY.0321.00133,7,7 copies
STPY.0321.00157,2,2 copies
STPY.0321.00112,6,6 copies
STPY.0321.00115,3,3 copies
STPY.0321.00094,4,4 copies
STPY.0321.00078,4,4 copies
STPY.0321.00073,4,4 copies
STPY.0321.00176,2,2 copies
STPY.0321.00153,7,7 copies
STPY.0321.00077,4,4 copies
STPY.0321.00084,2,2 copies
STPY.0321.00008,2,2 copies
STPY.0321.00060,3,3 copies
STPY.0321.00026,5,5 copies
STPY.0321.00211,2,2 copies
STPY.0321.00132,5,5 copies
STPY.0321.00047,4,4 copies
STPY.0321.00113,6,6 copies
STPY.0321.00218,6,6 copies
STPY.0321.00219,9,9 copies
STPY.0321.00122,11,11 copies
STPY.0321.00100,2,2 copies
STPY.0321.00123,5,5 copies
STPY.0321.00168,3,3 copies
STPY.0321.00079,7,7 copies
STPY.0321.00109,5,5 copies
STPY.0321.00108,3,3 copies
STPY.0321.00106,2,2 copies
STPY.0321.00001,6,6 copies
STPY.0321.00105,0,0 copies
STPY.0321.00039,4,4 copies
STPY.0321.00201,9,9 copies
STPY.0321.00045,4,4 copies
STPY.0321.00149,0,0 copies
STPY.0321.00212,2,2 copies
STPY.0321.00120,5,5 copies
STPY.0321.00022,4,4 copies
STPY.0321.00192,2,2 copies
STPY.0321.00065,4,4 copies
STPY.0321.00088,0,0 copies
STPY.0321.00183,2,2 copies
STPY.0321.00063,2,2 copies
STPY.0321.00191,13,13 copies
STPY.0321.00041,4,4 copies
STPY.0321.00164,2,2 copies
STPY.0321.00199,3,3 copies
STPY.0321.00136,3,3 copies
STPY.0321.00074,4,4 copies
STPY.0321.00024,4,4 copies
STPY.0321.00055,2,2 copies
STPY.0321.00103,1,1 copies
STPY.0321.00116,3,3 copies
STPY.0321.00172,7,7 copies
STPY.0321.00121,6,6 copies
STPY.0321.00070,4,4 copies
STPY.0321.00138,5,5 copies
STPY.0321.00131,8,8 copies
STPY.0321.00179,5,5 copies
STPY.0321.00119,5,5 copies
STPY.0321.00098,10,10 copies
STPY.0321.00057,0,0 copies
STPY.0321.00027,4,4 copies
STPY.0321.00167,2,2 copies
STPY.0321.00091,1,1 copies
STPY.0321.00033,2,2 copies
STPY.0321.00215,3,3 copies
STPY.0321.00171,4,4 copies
STPY.0321.00032,4,4 copies
STPY.0321.00170,2,2 copies
STPY.0321.00206,12,12 copies
STPY.0321.00031,2,2 copies
STPY.0321.00196,0,0 copies
STPY.0321.00207,4,4 copies
STPY.0321.00156,4,4 copies
STPY.0321.00017,11,11 copies
STPY.0321.00111,7,7 copies
STPY.0321.00086,12,12 copies
STPY.0321.00058,4,4 copies
STPY.0321.00069,4,4 copies
STPY.0321.00101,7,7 copies
