num_fam,nb_members,sum_quanti,sum_quali,nb_0,nb_mono,nb_multi,sum_0_mono_multi,max_multi
401,1,1,1,111,1,0,112,1
402,104,104,104,8,104,0,112,1
403,1,1,1,111,1,0,112,1
404,1,1,1,111,1,0,112,1
405,1,1,1,111,1,0,112,1
406,109,109,109,3,109,0,112,1
407,2,2,2,110,2,0,112,1
408,1,1,1,111,1,0,112,1
409,3,3,3,109,3,0,112,1
410,1,1,1,111,1,0,112,1
411,1,1,1,111,1,0,112,1
412,1,1,1,111,1,0,112,1
413,78,78,78,34,78,0,112,1
414,5,5,5,107,5,0,112,1
415,102,102,102,10,102,0,112,1
416,1,1,1,111,1,0,112,1
417,80,80,80,32,80,0,112,1
418,111,111,111,1,111,0,112,1
419,1,1,1,111,1,0,112,1
420,1,1,1,111,1,0,112,1
421,1,1,1,111,1,0,112,1
422,2,2,2,110,2,0,112,1
423,69,69,69,43,69,0,112,1
424,111,111,111,1,111,0,112,1
425,1,1,1,111,1,0,112,1
426,1,1,1,111,1,0,112,1
427,1,1,1,111,1,0,112,1
428,15,15,15,97,15,0,112,1
429,1,1,1,111,1,0,112,1
430,1,1,1,111,1,0,112,1
431,1,1,1,111,1,0,112,1
432,1,1,1,111,1,0,112,1
433,2,2,2,110,2,0,112,1
434,1,1,1,111,1,0,112,1
435,1,1,1,111,1,0,112,1
436,1,1,1,111,1,0,112,1
437,47,47,47,65,47,0,112,1
438,1,1,1,111,1,0,112,1
439,1,1,1,111,1,0,112,1
440,2,2,2,110,2,0,112,1
441,8,8,8,104,8,0,112,1
442,1,1,1,111,1,0,112,1
443,4,4,4,108,4,0,112,1
444,61,61,61,51,61,0,112,1
445,1,1,1,111,1,0,112,1
446,2,2,2,110,2,0,112,1
447,1,1,1,111,1,0,112,1
448,1,1,1,111,1,0,112,1
449,1,1,1,111,1,0,112,1
450,2,2,2,110,2,0,112,1
451,1,1,1,111,1,0,112,1
452,1,1,1,111,1,0,112,1
453,1,1,1,111,1,0,112,1
454,1,1,1,111,1,0,112,1
455,1,1,1,111,1,0,112,1
456,1,1,1,111,1,0,112,1
457,2,2,2,110,2,0,112,1
458,1,1,1,111,1,0,112,1
459,1,1,1,111,1,0,112,1
460,1,1,1,111,1,0,112,1
461,2,2,2,110,2,0,112,1
462,1,1,1,111,1,0,112,1
463,3,3,2,110,1,1,112,2
464,5,5,5,107,5,0,112,1
465,1,1,1,111,1,0,112,1
466,1,1,1,111,1,0,112,1
467,8,8,8,104,8,0,112,1
468,3,3,3,109,3,0,112,1
469,1,1,1,111,1,0,112,1
470,1,1,1,111,1,0,112,1
471,3,3,3,109,3,0,112,1
472,3,3,3,109,3,0,112,1
473,1,1,1,111,1,0,112,1
474,79,79,79,33,79,0,112,1
475,111,111,111,1,111,0,112,1
476,1,1,1,111,1,0,112,1
477,1,1,1,111,1,0,112,1
478,1,1,1,111,1,0,112,1
479,5,5,5,107,5,0,112,1
480,1,1,1,111,1,0,112,1
481,5,5,5,107,5,0,112,1
482,1,1,1,111,1,0,112,1
483,3,3,3,109,3,0,112,1
484,55,55,55,57,55,0,112,1
485,16,16,16,96,16,0,112,1
486,87,87,87,25,87,0,112,1
487,1,1,1,111,1,0,112,1
488,1,1,1,111,1,0,112,1
489,2,2,2,110,2,0,112,1
490,1,1,1,111,1,0,112,1
491,2,2,1,111,0,1,112,2
492,1,1,1,111,1,0,112,1
493,1,1,1,111,1,0,112,1
494,1,1,1,111,1,0,112,1
495,2,2,2,110,2,0,112,1
496,1,1,1,111,1,0,112,1
497,1,1,1,111,1,0,112,1
498,1,1,1,111,1,0,112,1
499,1,1,1,111,1,0,112,1
500,2,2,2,110,2,0,112,1
501,3,3,3,109,3,0,112,1
502,1,1,1,111,1,0,112,1
503,1,1,1,111,1,0,112,1
504,110,110,110,2,110,0,112,1
505,1,1,1,111,1,0,112,1
506,1,1,1,111,1,0,112,1
507,1,1,1,111,1,0,112,1
508,1,1,1,111,1,0,112,1
509,1,1,1,111,1,0,112,1
510,2,2,2,110,2,0,112,1
511,1,1,1,111,1,0,112,1
512,1,1,1,111,1,0,112,1
513,2,2,2,110,2,0,112,1
514,1,1,1,111,1,0,112,1
515,1,1,1,111,1,0,112,1
516,1,1,1,111,1,0,112,1
517,1,1,1,111,1,0,112,1
518,1,1,1,111,1,0,112,1
519,1,1,1,111,1,0,112,1
520,1,1,1,111,1,0,112,1
521,1,1,1,111,1,0,112,1
522,1,1,1,111,1,0,112,1
523,1,1,1,111,1,0,112,1
524,1,1,1,111,1,0,112,1
525,1,1,1,111,1,0,112,1
526,1,1,1,111,1,0,112,1
527,1,1,1,111,1,0,112,1
528,1,1,1,111,1,0,112,1
529,1,1,1,111,1,0,112,1
530,1,1,1,111,1,0,112,1
531,1,1,1,111,1,0,112,1
532,1,1,1,111,1,0,112,1
533,1,1,1,111,1,0,112,1
534,1,1,1,111,1,0,112,1
535,2,2,2,110,2,0,112,1
536,3,3,3,109,3,0,112,1
537,1,1,1,111,1,0,112,1
538,1,1,1,111,1,0,112,1
539,1,1,1,111,1,0,112,1
540,1,1,1,111,1,0,112,1
541,1,1,1,111,1,0,112,1
542,1,1,1,111,1,0,112,1
543,1,1,1,111,1,0,112,1
544,66,66,66,46,66,0,112,1
545,1,1,1,111,1,0,112,1
546,3,3,3,109,3,0,112,1
547,1,1,1,111,1,0,112,1
548,7,7,7,105,7,0,112,1
549,1,1,1,111,1,0,112,1
550,1,1,1,111,1,0,112,1
551,110,110,110,2,110,0,112,1
552,1,1,1,111,1,0,112,1
553,1,1,1,111,1,0,112,1
554,1,1,1,111,1,0,112,1
555,2,2,2,110,2,0,112,1
556,2,2,2,110,2,0,112,1
557,1,1,1,111,1,0,112,1
558,1,1,1,111,1,0,112,1
559,1,1,1,111,1,0,112,1
560,112,112,112,0,112,0,112,1
561,1,1,1,111,1,0,112,1
562,2,2,2,110,2,0,112,1
563,1,1,1,111,1,0,112,1
564,14,14,12,100,10,2,112,2
565,1,1,1,111,1,0,112,1
566,24,24,24,88,24,0,112,1
567,1,1,1,111,1,0,112,1
568,1,1,1,111,1,0,112,1
569,2,2,2,110,2,0,112,1
570,1,1,1,111,1,0,112,1
571,1,1,1,111,1,0,112,1
572,1,1,1,111,1,0,112,1
573,1,1,1,111,1,0,112,1
574,1,1,1,111,1,0,112,1
575,1,1,1,111,1,0,112,1
576,2,2,2,110,2,0,112,1
577,1,1,1,111,1,0,112,1
578,1,1,1,111,1,0,112,1
579,1,1,1,111,1,0,112,1
580,27,27,27,85,27,0,112,1
581,1,1,1,111,1,0,112,1
582,2,2,2,110,2,0,112,1
583,1,1,1,111,1,0,112,1
584,1,1,1,111,1,0,112,1
585,1,1,1,111,1,0,112,1
586,1,1,1,111,1,0,112,1
587,1,1,1,111,1,0,112,1
588,1,1,1,111,1,0,112,1
589,1,1,1,111,1,0,112,1
590,1,1,1,111,1,0,112,1
591,1,1,1,111,1,0,112,1
592,1,1,1,111,1,0,112,1
593,1,1,1,111,1,0,112,1
594,1,1,1,111,1,0,112,1
595,1,1,1,111,1,0,112,1
596,1,1,1,111,1,0,112,1
597,1,1,1,111,1,0,112,1
598,1,1,1,111,1,0,112,1
599,1,1,1,111,1,0,112,1
600,1,1,1,111,1,0,112,1
601,1,1,1,111,1,0,112,1
602,81,81,81,31,81,0,112,1
603,1,1,1,111,1,0,112,1
604,1,1,1,111,1,0,112,1
605,1,1,1,111,1,0,112,1
606,1,1,1,111,1,0,112,1
607,2,2,2,110,2,0,112,1
608,3,3,2,110,1,1,112,2
609,93,93,93,19,93,0,112,1
610,1,1,1,111,1,0,112,1
611,1,1,1,111,1,0,112,1
612,1,1,1,111,1,0,112,1
613,119,119,112,0,106,6,112,3
614,1,1,1,111,1,0,112,1
615,1,1,1,111,1,0,112,1
616,1,1,1,111,1,0,112,1
617,1,1,1,111,1,0,112,1
618,3,3,3,109,3,0,112,1
619,2,2,2,110,2,0,112,1
620,1,1,1,111,1,0,112,1
621,2,2,2,110,2,0,112,1
622,1,1,1,111,1,0,112,1
623,1,1,1,111,1,0,112,1
624,3,3,3,109,3,0,112,1
625,1,1,1,111,1,0,112,1
626,1,1,1,111,1,0,112,1
627,15,15,15,97,15,0,112,1
628,1,1,1,111,1,0,112,1
629,2,2,2,110,2,0,112,1
630,1,1,1,111,1,0,112,1
631,1,1,1,111,1,0,112,1
632,1,1,1,111,1,0,112,1
633,1,1,1,111,1,0,112,1
634,1,1,1,111,1,0,112,1
635,1,1,1,111,1,0,112,1
636,3,3,3,109,3,0,112,1
637,116,116,110,2,105,5,112,3
638,1,1,1,111,1,0,112,1
639,1,1,1,111,1,0,112,1
640,1,1,1,111,1,0,112,1
641,111,111,111,1,111,0,112,1
642,1,1,1,111,1,0,112,1
643,1,1,1,111,1,0,112,1
644,2,2,2,110,2,0,112,1
645,97,97,97,15,97,0,112,1
646,2,2,2,110,2,0,112,1
647,3,3,3,109,3,0,112,1
648,2,2,2,110,2,0,112,1
649,2,2,2,110,2,0,112,1
650,1,1,1,111,1,0,112,1
651,1,1,1,111,1,0,112,1
652,2,2,2,110,2,0,112,1
653,1,1,1,111,1,0,112,1
654,79,79,79,33,79,0,112,1
655,2,2,2,110,2,0,112,1
656,1,1,1,111,1,0,112,1
657,2,2,2,110,2,0,112,1
658,1,1,1,111,1,0,112,1
659,111,111,111,1,111,0,112,1
660,1,1,1,111,1,0,112,1
661,3,3,3,109,3,0,112,1
662,1,1,1,111,1,0,112,1
663,1,1,1,111,1,0,112,1
664,2,2,2,110,2,0,112,1
665,104,104,104,8,104,0,112,1
666,2,2,2,110,2,0,112,1
667,6,6,6,106,6,0,112,1
668,3,3,3,109,3,0,112,1
669,1,1,1,111,1,0,112,1
670,76,76,76,36,76,0,112,1
671,4,4,4,108,4,0,112,1
672,1,1,1,111,1,0,112,1
673,1,1,1,111,1,0,112,1
674,1,1,1,111,1,0,112,1
675,1,1,1,111,1,0,112,1
676,1,1,1,111,1,0,112,1
677,1,1,1,111,1,0,112,1
678,1,1,1,111,1,0,112,1
679,1,1,1,111,1,0,112,1
680,1,1,1,111,1,0,112,1
681,1,1,1,111,1,0,112,1
682,1,1,1,111,1,0,112,1
683,2,2,2,110,2,0,112,1
684,2,2,2,110,2,0,112,1
685,1,1,1,111,1,0,112,1
686,1,1,1,111,1,0,112,1
687,1,1,1,111,1,0,112,1
688,2,2,2,110,2,0,112,1
689,1,1,1,111,1,0,112,1
690,1,1,1,111,1,0,112,1
691,1,1,1,111,1,0,112,1
692,1,1,1,111,1,0,112,1
693,1,1,1,111,1,0,112,1
694,1,1,1,111,1,0,112,1
695,1,1,1,111,1,0,112,1
696,1,1,1,111,1,0,112,1
697,3,3,3,109,3,0,112,1
698,2,2,2,110,2,0,112,1
699,1,1,1,111,1,0,112,1
700,1,1,1,111,1,0,112,1
701,1,1,1,111,1,0,112,1
702,1,1,1,111,1,0,112,1
703,1,1,1,111,1,0,112,1
704,1,1,1,111,1,0,112,1
705,1,1,1,111,1,0,112,1
706,110,110,110,2,110,0,112,1
707,111,111,111,1,111,0,112,1
708,112,112,112,0,112,0,112,1
709,113,113,111,1,109,2,112,2
710,111,111,110,2,109,1,112,2
711,31,31,31,81,31,0,112,1
712,111,111,111,1,111,0,112,1
713,113,113,112,0,111,1,112,2
714,110,110,110,2,110,0,112,1
715,112,112,112,0,112,0,112,1
716,112,112,112,0,112,0,112,1
717,30,30,30,82,30,0,112,1
718,113,113,112,0,111,1,112,2
719,109,109,109,3,109,0,112,1
720,112,112,112,0,112,0,112,1
721,112,112,112,0,112,0,112,1
722,112,112,112,0,112,0,112,1
723,112,112,112,0,112,0,112,1
724,96,96,96,16,96,0,112,1
725,107,107,107,5,107,0,112,1
726,113,113,112,0,111,1,112,2
727,105,105,105,7,105,0,112,1
728,107,107,107,5,107,0,112,1
729,112,112,112,0,112,0,112,1
730,112,112,111,1,110,1,112,2
731,112,112,111,1,110,1,112,2
732,112,112,112,0,112,0,112,1
733,111,111,111,1,111,0,112,1
734,111,111,111,1,111,0,112,1
735,110,110,110,2,110,0,112,1
736,12,12,12,100,12,0,112,1
737,110,110,110,2,110,0,112,1
738,108,108,108,4,108,0,112,1
739,107,107,107,5,107,0,112,1
740,108,108,108,4,108,0,112,1
741,112,112,112,0,112,0,112,1
742,112,112,112,0,112,0,112,1
743,109,109,109,3,109,0,112,1
744,109,109,109,3,109,0,112,1
745,112,112,112,0,112,0,112,1
746,112,112,112,0,112,0,112,1
747,31,31,31,81,31,0,112,1
748,112,112,112,0,112,0,112,1
749,100,100,100,12,100,0,112,1
750,112,112,112,0,112,0,112,1
751,101,101,101,11,101,0,112,1
752,109,109,109,3,109,0,112,1
753,112,112,112,0,112,0,112,1
754,111,111,111,1,111,0,112,1
755,110,110,110,2,110,0,112,1
756,111,111,111,1,111,0,112,1
757,112,112,112,0,112,0,112,1
758,112,112,112,0,112,0,112,1
759,112,112,112,0,112,0,112,1
760,111,111,111,1,111,0,112,1
761,100,100,100,12,100,0,112,1
762,5,5,5,107,5,0,112,1
763,102,102,102,10,102,0,112,1
764,112,112,112,0,112,0,112,1
765,112,112,112,0,112,0,112,1
766,21,21,20,92,19,1,112,2
767,53,53,53,59,53,0,112,1
768,113,113,112,0,111,1,112,2
769,113,113,112,0,111,1,112,2
770,113,113,112,0,111,1,112,2
771,110,110,110,2,110,0,112,1
