strain,character_state,character_state_annotation
LIMO.0521.00219,1,1 copies
LIMO.0521.00013,1,1 copies
LIMO.0521.00088,1,1 copies
LIMO.0521.00249,1,1 copies
LIMO.0521.00234,1,1 copies
LIMO.0521.00256,1,1 copies
LIMO.0521.00146,1,1 copies
LIMO.0521.00039,1,1 copies
LIMO.0521.00197,1,1 copies
LIMO.0521.00093,1,1 copies
LIMO.0521.00028,1,1 copies
LIMO.0521.00176,1,1 copies
LIMO.0521.00142,1,1 copies
LIMO.0521.00096,1,1 copies
LIMO.0521.00166,1,1 copies
LIMO.0521.00126,1,1 copies
LIMO.0521.00037,1,1 copies
LIMO.0521.00020,1,1 copies
LIMO.0521.00012,1,1 copies
LIMO.0521.00009,1,1 copies
LIMO.0521.00048,1,1 copies
LIMO.0521.00194,1,1 copies
LIMO.0521.00173,1,1 copies
LIMO.0521.00257,1,1 copies
LIMO.0521.00046,1,1 copies
LIMO.0521.00100,1,1 copies
LIMO.0521.00049,1,1 copies
LIMO.0521.00218,1,1 copies
LIMO.0521.00191,1,1 copies
LIMO.0521.00251,1,1 copies
LIMO.0521.00157,1,1 copies
LIMO.0521.00220,1,1 copies
LIMO.0521.00183,1,1 copies
LIMO.0521.00158,1,1 copies
LIMO.0521.00127,1,1 copies
LIMO.0521.00210,1,1 copies
LIMO.0521.00095,1,1 copies
LIMO.0521.00243,1,1 copies
LIMO.0521.00079,1,1 copies
LIMO.0521.00112,1,1 copies
LIMO.0521.00202,1,1 copies
LIMO.0521.00117,1,1 copies
LIMO.0521.00143,1,1 copies
LIMO.0521.00224,1,1 copies
LIMO.0521.00119,1,1 copies
LIMO.0521.00232,1,1 copies
LIMO.0521.00237,1,1 copies
LIMO.0521.00229,1,1 copies
LIMO.0521.00047,1,1 copies
LIMO.0521.00225,1,1 copies
LIMO.0521.00062,1,1 copies
LIMO.0521.00151,1,1 copies
LIMO.0521.00167,1,1 copies
LIMO.0521.00141,1,1 copies
LIMO.0521.00064,1,1 copies
LIMO.0521.00004,1,1 copies
LIMO.0521.00128,1,1 copies
LIMO.0521.00131,1,1 copies
LIMO.0521.00156,1,1 copies
LIMO.0521.00031,1,1 copies
LIMO.0521.00003,1,1 copies
LIMO.0521.00073,1,1 copies
LIMO.0521.00041,1,1 copies
LIMO.0521.00189,1,1 copies
LIMO.0521.00203,1,1 copies
LIMO.0521.00138,1,1 copies
LIMO.0521.00008,1,1 copies
LIMO.0521.00162,1,1 copies
LIMO.0521.00058,1,1 copies
LIMO.0521.00140,1,1 copies
LIMO.0521.00177,1,1 copies
LIMO.0521.00078,1,1 copies
LIMO.0521.00132,1,1 copies
LIMO.0521.00161,1,1 copies
LIMO.0521.00246,1,1 copies
LIMO.0521.00144,1,1 copies
LIMO.0521.00245,1,1 copies
LIMO.0521.00089,1,1 copies
LIMO.0521.00040,1,1 copies
LIMO.0521.00175,1,1 copies
LIMO.0521.00236,1,1 copies
LIMO.0521.00107,1,1 copies
LIMO.0521.00083,1,1 copies
LIMO.0521.00226,1,1 copies
LIMO.0521.00254,1,1 copies
LIMO.0521.00188,1,1 copies
LIMO.0521.00069,1,1 copies
LIMO.0521.00201,1,1 copies
LIMO.0521.00172,1,1 copies
LIMO.0521.00192,1,1 copies
LIMO.0521.00014,1,1 copies
LIMO.0521.00023,1,1 copies
LIMO.0521.00097,1,1 copies
LIMO.0521.00253,1,1 copies
LIMO.0521.00182,1,1 copies
LIMO.0521.00106,1,1 copies
LIMO.0521.00087,1,1 copies
