block,chroms,mean_length,std_length,parallel_rear_score,number_of_inconsistent_colors,number_of_parallel_events,tree_consistent
86,2,34746.666666666664,28.051539866625664,0.00020500650000000002,1,2,False
235,1,13994.5,318.75872537077316,0.000135253,1,2,False
236,1,53264.4375,63.870933089708345,0.000135253,1,2,False
81,2,12124.722222222223,59.46409332581914,0.00010639929999999999,1,2,False
198,1,17196.8,6.739930761266518,3.88838e-05,1,2,False
250,1,56389.9375,759.2805368200544,0,0,0,True
121,1,37102.3125,610.9287211645479,0,0,0,True
104,1,18586.4375,459.16765303508697,0,0,0,True
99,1,105291.25,348.15899744226056,0,0,0,True
243,1,52595.03125,338.781777510889,0,0,0,True
34,2,29948.9375,318.6891057029562,0,0,0,True
83,2,13821.181818181818,313.28024578114434,0,0,0,True
206,1,60819.21875,312.82820109196916,0,0,0,True
167,1,30344.34375,306.54492017637074,0,0,0,True
224,1,7758.34375,300.0742209619772,0,0,0,True
201,1,47555.71875,239.01349783733448,0,0,0,True
15,2,14684.322580645161,235.6090785118673,0,0,0,True
239,1,15199.65625,233.86328930795764,0,0,0,True
16,2,30131.935483870966,232.52636832561885,0,0,0,True
117,1,53673.09375,229.74991286383005,0,0,0,True
132,1,17141.21875,228.49804900356918,0,0,0,True
216,1,22825.030303030304,219.92526069973763,0,0,0,True
134,1,35424.96875,216.74199586936885,0,0,0,True
9,2,34869.25,211.4107376648594,0,0,0,True
73,2,66436.6875,204.59769022095534,0,0,0,True
127,1,10196.735294117647,202.2999096890743,0,0,0,True
17,2,49908.67741935484,175.76677859554803,0,0,0,True
52,2,59508.6,163.10479249039045,0,0,0,True
80,2,59407.03125,148.0438035631262,0,0,0,True
119,1,20066.4375,139.76161344857894,0,0,0,True
249,1,29536.1875,139.1196511775026,0,0,0,True
82,2,52094.78787878788,136.79574633998158,0,0,0,True
4,2,10116.6875,136.1271091434399,0,0,0,True
142,1,25847.71875,134.34778430788316,0,0,0,True
87,2,40644.48387096774,132.96855581914286,0,0,0,True
242,1,35077.21875,120.25330930347613,0,0,0,True
106,1,23840.28125,118.59153489367401,0,0,0,True
44,2,34082.625,110.16628057168855,0,0,0,True
88,2,61303.41935483871,109.40831312212491,0,0,0,True
188,1,22940.5625,98.00540083969862,0,0,0,True
18,2,5132.125,91.71959646117072,0,0,0,True
149,1,48014.21875,85.52548391232581,0,0,0,True
192,1,60646.0,83.22371957561137,0,0,0,True
146,1,33862.90625,82.61142451826805,0,0,0,True
170,1,29981.40625,76.55792715935758,0,0,0,True
137,1,18517.0,73.02336451236606,0,0,0,True
112,1,25169.90625,71.10175779077125,0,0,0,True
171,1,35445.71875,69.3100977379018,0,0,0,True
20,2,25538.909090909092,66.67895203606682,0,0,0,True
24,2,14422.03125,66.62651704417318,0,0,0,True
21,2,18721.03125,65.95191637426088,0,0,0,True
109,1,20206.25,62.76294687154197,0,0,0,True
158,1,10111.96875,62.65754362754336,0,0,0,True
220,1,63738.9375,61.345811542027874,0,0,0,True
43,2,40748.875,60.891168284078766,0,0,0,True
153,1,16287.161290322581,60.55554462996631,0,0,0,True
207,1,40238.28125,60.47273888652225,0,0,0,True
241,1,51882.65625,60.36431550127526,0,0,0,True
196,1,13433.818181818182,59.87585871868791,0,0,0,True
245,1,19295.71875,59.768425179500085,0,0,0,True
237,1,64452.25,59.69715236089574,0,0,0,True
32,2,57599.3125,58.326900686990044,0,0,0,True
120,1,37854.25,57.49673903796632,0,0,0,True
228,1,106264.09375,55.41173125735651,0,0,0,True
238,1,19938.28125,53.25541895842619,0,0,0,True
7,2,27064.21875,53.05170495316338,0,0,0,True
267,1,32457.333333333332,50.28143019268865,0,0,0,True
209,1,51478.903225806454,48.66034673564177,0,0,0,True
203,1,19036.5625,47.92633507530072,0,0,0,True
39,2,35196.34375,47.12258573059738,0,0,0,True
70,2,3436.1875,47.08399243638967,0,0,0,True
187,1,8187.40625,45.13857785683439,0,0,0,True
93,2,8031.866666666667,44.768093797058434,0,0,0,True
78,2,33056.393939393936,43.54303993642862,0,0,0,True
69,2,12904.34375,43.25549775389829,0,0,0,True
90,2,8193.366666666667,42.24017308466222,0,0,0,True
154,1,9583.935483870968,41.956148754553915,0,0,0,True
178,1,71560.15625,41.59785854990014,0,0,0,True
126,1,35744.34375,41.3299296628666,0,0,0,True
92,2,38656.76666666667,41.21624544871705,0,0,0,True
122,1,14572.1,40.383660061960704,0,0,0,True
103,1,21857.90625,39.152234430968306,0,0,0,True
193,1,7836.424242424242,35.833817025372795,0,0,0,True
143,1,14862.03125,35.561113219885286,0,0,0,True
38,2,37884.6875,33.74947916264783,0,0,0,True
150,1,49431.03125,32.879024824916876,0,0,0,True
223,1,9275.09375,31.879028544444388,0,0,0,True
181,1,33208.5,29.81715110469141,0,0,0,True
111,1,18564.8125,28.651393399798202,0,0,0,True
159,1,5027.3125,27.010920823807545,0,0,0,True
222,1,16646.59375,26.202169966197456,0,0,0,True
212,1,16343.71875,26.089071436858383,0,0,0,True
13,2,9537.238095238095,26.03825896071424,0,0,0,True
221,1;2,3085.3030303030305,25.332318378972484,0,0,0,True
168,1,8600.59375,25.03479999795285,0,0,0,True
157,1,17978.25,23.526580712037184,0,0,0,True
95,1;2,22886.5625,22.463772918857597,0,0,0,True
14,2,19322.09375,21.83511989748396,0,0,0,True
128,1,3116.9411764705883,21.300291597659616,0,0,0,True
124,1,19583.19512195122,21.031010219168895,0,0,0,True
139,1,35502.28125,20.60071960970053,0,0,0,True
22,2,14739.5625,20.568388214685175,0,0,0,True
3,2,33710.333333333336,20.567504034817212,0,0,0,True
183,1,4856.09375,19.442799719626287,0,0,0,True
213,1,5852.28125,19.320058189288666,0,0,0,True
35,2,10156.9375,19.20927103640323,0,0,0,True
105,1,27438.71875,18.7437229076163,0,0,0,True
165,1,9426.435897435897,18.713487350304153,0,0,0,True
202,1,3539.2580645161293,18.541962421692332,0,0,0,True
177,1,27242.46875,18.217409899255713,0,0,0,True
5,2,13620.8125,17.70846813674181,0,0,0,True
191,1,7151.5,17.514279888136993,0,0,0,True
156,1,21634.65625,17.381040991192098,0,0,0,True
152,1,17587.3125,16.5764092538161,0,0,0,True
118,1,19119.0625,16.492304076447294,0,0,0,True
25,2,21604.28125,16.355875043466796,0,0,0,True
211,1,18087.121212121212,16.165353103319596,0,0,0,True
108,1,42537.1875,15.67529405625298,0,0,0,True
195,1,13734.941176470587,15.597777323690911,0,0,0,True
96,1;2,21035.71875,15.052479810233928,0,0,0,True
10,2,20890.875,15.03069775492808,0,0,0,True
173,1,7546.21875,14.779069606626122,0,0,0,True
147,1,12655.125,14.690026378465085,0,0,0,True
182,1,62721.15625,13.661326287644988,0,0,0,True
246,1;2,4967.363636363636,13.370746407891081,0,0,0,True
140,1,31259.375,13.183204276654443,0,0,0,True
72,2,7253.3125,13.029863535356002,0,0,0,True
74,2,9061.636363636364,11.893003244378558,0,0,0,True
110,1,14388.5,11.505433499003852,0,0,0,True
8,2,10650.064516129032,11.477707661069159,0,0,0,True
244,1,47168.3125,11.3425016530746,0,0,0,True
75,2,23649.454545454544,11.031884668489015,0,0,0,True
85,2,23348.53125,10.93156088751739,0,0,0,True
184,1,16205.125,10.899397919151314,0,0,0,True
219,1,16682.96875,10.864173849745779,0,0,0,True
68,2,12232.4375,10.848206937093337,0,0,0,True
229,1,27967.28125,10.762302190400527,0,0,0,True
169,1,21079.96875,10.417786398151001,0,0,0,True
53,2,3459.4,10.190191362285598,0,0,0,True
240,1,19134.25,10.17656621852381,0,0,0,True
262,1,12929.5,9.920517459622086,0,0,0,True
185,1,15242.6875,9.862927747378057,0,0,0,True
12,2,9703.90322580645,9.812286040271564,0,0,0,True
148,1,6787.0625,9.58168011102437,0,0,0,True
26,2,4717.354838709677,9.485297237496717,0,0,0,True
248,1,19086.53125,9.394095136706888,0,0,0,True
230,1,14914.03125,9.36243950247477,0,0,0,True
227,1,8682.9375,9.086175969570476,0,0,0,True
161,1,7205.375,9.068317098558033,0,0,0,True
225,1,13431.59375,8.855998584998758,0,0,0,True
31,1;2,3661.090909090909,8.800356867294392,0,0,0,True
136,1,8553.75,8.717797887081348,0,0,0,True
155,1,11003.0,8.689073598491383,0,0,0,True
166,1,4361.53125,8.177653907906596,0,0,0,True
217,1,24941.34375,8.12253568397825,0,0,0,True
125,1,4498.735294117647,8.01215555753885,0,0,0,True
176,1,3792.4193548387098,8.003121139334556,0,0,0,True
113,1,20335.59375,7.924879238038899,0,0,0,True
175,1,34482.09375,7.7796183028153765,0,0,0,True
214,1,29567.4375,7.725515759481693,0,0,0,True
160,1,12022.71875,7.571469371099641,0,0,0,True
208,1,9012.53125,7.1588423252296876,0,0,0,True
6,2,8544.21875,6.8407527683362455,0,0,0,True
102,1,3713.71875,6.4915058682481375,0,0,0,True
11,2,22026.1935483871,6.417814696099065,0,0,0,True
172,1,6135.65625,6.410973868103036,0,0,0,True
226,1,10899.0,6.354132513569417,0,0,0,True
204,1,6652.5625,6.025661270765226,0,0,0,True
115,1,5841.21875,6.01941844678537,0,0,0,True
180,1,15446.96875,5.944978842477069,0,0,0,True
36,2,5548.71875,5.890852946518017,0,0,0,True
116,1,20236.96875,5.806700736003191,0,0,0,True
101,1,11140.064516129032,5.707581171598439,0,0,0,True
77,2,14135.39393939394,5.640435153744757,0,0,0,True
247,1,5568.59375,5.606131548358458,0,0,0,True
186,1,14294.34375,5.247674336074982,0,0,0,True
218,1,7273.5,5.202163011671203,0,0,0,True
197,1,15817.727272727272,5.2006568773495205,0,0,0,True
91,2,7950.033333333334,5.003221184619188,0,0,0,True
162,1,19795.34375,4.940960021847981,0,0,0,True
133,1,19339.5625,4.872996383130199,0,0,0,True
30,2,14612.28125,4.855630591128201,0,0,0,True
151,1,9989.78125,4.8330527037784305,0,0,0,True
89,2,6722.322580645161,4.761316548577129,0,0,0,True
100,1,4281.8,4.5968933608936995,0,0,0,True
19,2,3519.818181818182,4.4887370529558215,0,0,0,True
135,1,22550.0,3.7416573867739413,0,0,0,True
45,2,10258.5625,3.6651867278489374,0,0,0,True
23,2,18154.09375,3.660254217605657,0,0,0,True
231,1,7165.34375,3.653845363107202,0,0,0,True
33,2,17137.28125,3.616234013099816,0,0,0,True
210,1,3940.516129032258,3.5909471096969665,0,0,0,True
199,1,4700.375,3.4798527267687636,0,0,0,True
123,1,25055.3,3.363034344160048,0,0,0,True
42,2,19095.96875,3.3305815464420023,0,0,0,True
190,1,4142.15625,3.2892758986591564,0,0,0,True
145,1,7022.28125,3.194080217762228,0,0,0,True
48,2,4256.633333333333,3.1778749013906897,0,0,0,True
67,2,7239.870967741936,2.9374328871825064,0,0,0,True
131,1,17404.1875,2.766286997041341,0,0,0,True
174,1,3196.90625,2.638173788342989,0,0,0,True
144,1,6833.5625,2.621277121938846,0,0,0,True
79,2,4341.4375,2.3840288903450815,0,0,0,True
255,2,5444.380952380952,2.2567610687757687,0,0,0,True
179,1,3485.5625,2.178553132241672,0,0,0,True
141,1,31243.9375,2.1203994317109216,0,0,0,True
46,2,17924.5,1.5811388300841898,0,0,0,True
138,1,6880.757575757576,1.4361206801300346,0,0,0,True
71,2,3811.032258064516,1.0920200567619844,0,0,0,True
129,1,8532.970588235294,1.0706043954824291,0,0,0,True
76,2,3595.090909090909,0.9958591954639384,0,0,0,True
107,1,7698.96875,0.8833308765689106,0,0,0,True
268,2,7738.0,0.816496580927726,0,0,0,True
37,2,7822.40625,0.7849910429425294,0,0,0,True
232,1,11366.375,0.7806247497997998,0,0,0,True
130,1,6499.59375,0.6547602137424051,0,0,0,True
269,2,7770.5,0.5,0,0,0,True
200,1,5155.625,0.4841229182759271,0,0,0,True
164,1,5383.90625,0.2914805954090255,0,0,0,True
163,1,5129.0,0.0,0,0,0,True
215,1,3717.0,0.0,0,0,0,True
